Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.037874,4.310665,[ 4 22] ; [2 1],[ 5.37931034 20.62068966] ; [0.62068966 2.37931034],0
p5,1,0.062308,3.474872,[ 1 24] ; [1 2],[ 1.78571429 23.21428571] ; [0.21428571 2.78571429],0
p1,1,0.069065,3.305112,[ 5 21] ; [2 1],[ 6.27586207 19.72413793] ; [0.72413793 2.27586207],0
r1,1,0.109716,2.558303,[ 6 20] ; [2 1],[ 7.17241379 18.82758621] ; [0.82758621 2.17241379],0
n6,1,0.122166,2.389333,[ 6 19] ; [2 1],[ 7.14285714 17.85714286] ; [0.85714286 2.14285714],0
d1,1,0.158868,1.984972,[ 7 19] ; [2 1],[ 8.06896552 17.93103448] ; [0.93103448 2.06896552],0
s6,1,0.299934,1.074487,[ 3 23] ; [1 2],[ 3.5862069 22.4137931] ; [0.4137931 2.5862069],0
a4,1,0.304103,1.056114,[ 9 16] ; [2 1],[ 9.82142857 15.17857143] ; [1.17857143 1.82142857],0
d5,1,0.347627,0.882102,[10 16] ; [2 1],[10.75862069 15.24137931] ; [1.24137931 1.75862069],0
d3,1,0.421806,0.645279,[11 15] ; [2 1],[11.65517241 14.34482759] ; [1.34482759 1.65517241],0
p10,1,0.458875,0.548638,[ 4 21] ; [1 2],[ 4.46428571 20.53571429] ; [0.53571429 2.46428571],0
a1,1,0.568028,0.325994,[ 5 21] ; [1 2],[ 5.37931034 20.62068966] ; [0.62068966 2.37931034],0
p2,1,0.568028,0.325994,[ 5 21] ; [1 2],[ 5.37931034 20.62068966] ; [0.62068966 2.37931034],0
b4,1,0.58438,0.299206,[13 13] ; [2 1],[13.44827586 12.55172414] ; [1.55172414 1.44827586],0
a5,1,0.58438,0.299206,[13 13] ; [2 1],[13.44827586 12.55172414] ; [1.55172414 1.44827586],0
r2,1,0.630297,0.231658,[12 13] ; [1 2],[11.60714286 13.39285714] ; [1.39285714 1.60714286],0
p4,1,0.69426,0.154512,[ 6 20] ; [1 2],[ 6.27586207 19.72413793] ; [0.72413793 2.27586207],0
p9,1,0.724263,0.124444,[ 6 19] ; [1 2],[ 6.25 18.75] ; [0.75 2.25],0
b1,1,0.765064,0.089304,[15 11] ; [2 1],[15.24137931 10.75862069] ; [1.75862069 1.24137931],0
p3,1,0.814041,0.055327,[ 7 19] ; [1 2],[ 7.17241379 18.82758621] ; [0.82758621 2.17241379],0
a3,1,0.823218,0.049911,[15 10] ; [2 1],[15.17857143  9.82142857] ; [1.82142857 1.17857143],0
s3,1,0.846788,0.037333,[ 7 18] ; [1 2],[ 7.14285714 17.85714286] ; [0.85714286 2.14285714],0
a7,1,0.927575,0.008262,[ 8 18] ; [1 2],[ 8.06896552 17.93103448] ; [0.93103448 2.06896552],0
n4,1,0.927575,0.008262,[18  8] ; [2 1],[17.93103448  8.06896552] ; [2.06896552 0.93103448],0
