Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,59.340395,[16 74] ; [52 13],[39.48387097 50.51612903] ; [28.51612903 36.48387097],1
s6,1,0.0,33.32537,[36 54] ; [56  9],[53.41935484 36.58064516] ; [38.58064516 26.41935484],1
s8,1,0.0,26.092355,[12 79] ; [33 32],[26.25 64.75] ; [18.75 46.25],1
s5,1,8e-06,20.002063,[17 74] ; [33 29],[29.73856209 61.26143791] ; [20.26143791 41.73856209],1
s4,1,0.001621,9.935843,[16 76] ; [26 39],[24.61146497 67.38853503] ; [17.38853503 47.61146497],0
s7,1,0.003166,8.709481,[21 70] ; [28 33],[29.33552632 61.66447368] ; [19.66447368 41.33552632],0
r3,1,0.024064,5.090042,[82 10] ; [64  1],[85.55414013  6.44585987] ; [60.44585987  4.55414013],0
p9,1,0.066877,3.358052,[66 24] ; [54  9],[70.58823529 19.41176471] ; [49.41176471 13.58823529],0
r2,1,0.073398,3.20535,[79 12] ; [62  3],[82.25  8.75] ; [58.75  6.25],0
p6,1,0.085541,2.956343,[16 75] ; [19 46],[20.41666667 70.58333333] ; [14.58333333 50.41666667],0
p10,1,0.093497,2.813106,[61 30] ; [50 13],[65.59090909 25.40909091] ; [45.40909091 17.59090909],0
p1,1,0.097442,2.74692,[ 2 89] ; [ 5 59],[ 4.10967742 86.89032258] ; [ 2.89032258 61.10967742],0
d1,1,0.101813,2.676909,[36 56] ; [34 31],[41.01910828 50.98089172] ; [28.98089172 36.01910828],0
a6,1,0.138137,2.198594,[50 42] ; [43 22],[54.49681529 37.50318471] ; [38.50318471 26.49681529],0
a1,1,0.166974,1.909906,[ 1 91] ; [ 3 62],[ 2.34394904 89.65605096] ; [ 1.65605096 63.34394904],0
d2,1,0.196863,1.665493,[29 63] ; [27 38],[32.81528662 59.18471338] ; [23.18471338 41.81528662],0
u3,1,0.197323,1.662081,[19 19] ; [16  8],[21.4516129 16.5483871] ; [13.5483871 10.4516129],0
p12,1,0.200128,1.641437,[ 2 90] ; [ 4 61],[ 3.51592357 88.48407643] ; [ 2.48407643 62.51592357],0
b5,1,0.200291,1.64025,[53 39] ; [44 21],[56.84076433 35.15923567] ; [40.15923567 24.84076433],0
r4,1,0.209381,1.575703,[72 20] ; [56  9],[75.00636943 16.99363057] ; [52.99363057 12.00636943],0
u1,1,0.210214,1.569953,[ 6 86] ; [ 8 57],[ 8.20382166 83.79617834] ; [ 5.79617834 59.20382166],0
p7,1,0.216638,1.526501,[48 44] ; [38 23],[51.7124183 40.2875817] ; [34.2875817 26.7124183],0
v4,1,0.231258,1.433106,[84  7] ; [62  2],[85.71612903  5.28387097] ; [60.28387097  3.71612903],0
p4,1,0.26238,1.256158,[37 55] ; [32 33],[40.43312102 51.56687898] ; [28.56687898 36.43312102],0
a5,1,0.275105,1.191116,[50 42] ; [41 24],[53.32484076 38.67515924] ; [37.67515924 27.32484076],0
p11,1,0.292732,1.107015,[68 24] ; [43 22],[65.04458599 26.95541401] ; [45.95541401 19.04458599],0
v2,1,0.333267,0.936161,[40 50] ; [32 29],[42.91390728 47.08609272] ; [29.08609272 31.91390728],0
a7,1,0.336019,0.925559,[64 28] ; [49 15],[66.64102564 25.35897436] ; [46.35897436 17.64102564],0
s1,1,0.369683,0.80473,[ 1 91] ; [ 2 63],[ 1.75796178 90.24203822] ; [ 1.24203822 63.75796178],0
a2,1,0.403283,0.698515,[10 82] ; [10 55],[11.71974522 80.28025478] ; [ 8.28025478 56.71974522],0
v1,1,0.408427,0.683375,[34 56] ; [28 35],[36.47058824 53.52941176] ; [25.52941176 37.47058824],0
v3,1,0.417391,0.657649,[21 68] ; [18 43],[23.14 65.86] ; [15.86 45.14],0
p3,1,0.448956,0.573286,[30 62] ; [25 40],[32.22929936 59.77070064] ; [22.77070064 42.22929936],0
d5,1,0.504026,0.446449,[63 29] ; [47 17],[64.87179487 27.12820513] ; [45.12820513 18.87179487],0
p8,1,0.568919,0.324494,[41 51] ; [26 39],[39.2611465 52.7388535] ; [27.7388535 37.2611465],0
p5,1,0.596243,0.280699,[ 4 88] ; [ 4 60],[ 4.71794872 87.28205128] ; [ 3.28205128 60.71794872],0
d4,1,0.614712,0.253371,[69 23] ; [51 14],[70.31847134 21.68152866] ; [49.68152866 15.31847134],0
a4,1,0.623634,0.240794,[25 67] ; [20 45],[26.36942675 65.63057325] ; [18.63057325 46.36942675],0
n2,1,0.639896,0.218878,[25 11] ; [18  6],[25.8 10.2] ; [17.2  6.8],0
a8,1,0.64496,0.212313,[ 4 81] ; [ 4 58],[ 4.62585034 80.37414966] ; [ 3.37414966 58.62585034],0
d3,1,0.645238,0.211957,[60 32] ; [44 20],[61.33333333 30.66666667] ; [42.66666667 21.33333333],0
n1,1,0.759204,0.093958,[ 8 29] ; [ 6 18],[ 8.49180328 28.50819672] ; [ 5.50819672 18.49180328],0
r1,1,0.759361,0.093832,[63 29] ; [43 22],[62.11464968 29.88535032] ; [43.88535032 21.11464968],0
a3,1,0.782128,0.076478,[54 37] ; [40 25],[54.83333333 36.16666667] ; [39.16666667 25.83333333],0
p2,1,0.793483,0.068534,[68 23] ; [49 15],[68.69032258 22.30967742] ; [48.30967742 15.69032258],0
u4,1,0.803767,0.06174,[ 1 91] ; [ 1 64],[ 1.17197452 90.82802548] ; [ 0.82802548 64.17197452],0
n5,1,0.824561,0.049143,[37 55] ; [25 40],[36.33121019 55.66878981] ; [25.66878981 39.33121019],0
b2,1,0.838303,0.041642,[12 28] ; [10 21],[12.3943662 27.6056338] ; [ 9.6056338 21.3943662],0
b3,1,0.838303,0.041642,[12 28] ; [10 21],[12.3943662 27.6056338] ; [ 9.6056338 21.3943662],0
b1,1,0.848098,0.03669,[27 65] ; [20 45],[27.54140127 64.45859873] ; [19.45859873 45.54140127],0
u2,1,0.90607,0.013923,[18 20] ; [11 13],[17.77419355 20.22580645] ; [11.22580645 12.77419355],0
n3,1,0.913677,0.011751,[22 14] ; [15  9],[22.2 13.8] ; [14.8  9.2],0
b4,1,0.978163,0.000749,[55 37] ; [39 26],[55.08280255 36.91719745] ; [38.91719745 26.08280255],0
