Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,58.286978,[29 73] ; [168  62],[60.52409639 41.47590361] ; [136.47590361  93.52409639],1
p2,1,0.0,36.67645,[69 33] ; [216  16],[87.03592814 14.96407186] ; [197.96407186  34.03592814],1
p6,1,0.0,27.825635,[27 75] ; [133  97],[49.15662651 52.84337349] ; [110.84337349 119.15662651],1
p11,1,1e-06,24.099002,[67 35] ; [205  27],[83.06586826 18.93413174] ; [188.93413174  43.06586826],1
p4,1,2.1e-05,18.114688,[54 48] ; [177  55],[70.54491018 31.45508982] ; [160.45508982  71.54491018],1
p3,1,3.5e-05,17.134938,[44 58] ; [156  76],[61.07784431 40.92215569] ; [138.92215569  93.07784431],1
p10,1,0.000104,15.058291,[76 23] ; [212  18],[86.66261398 12.33738602] ; [201.33738602  28.66261398],1
r3,1,0.000117,14.84539,[94  8] ; [231   1],[99.25149701  2.74850299] ; [225.74850299   6.25149701],1
v1,1,0.000458,12.280054,[45 50] ; [156  73],[58.93518519 36.06481481] ; [142.06481481  86.93518519],1
p5,1,0.003434,8.560981,[ 7 92] ; [ 46 184],[15.94832827 83.05167173] ; [ 37.05167173 192.94832827],0
a8,1,0.010875,6.485698,[ 8 82] ; [ 45 169],[15.69078947 74.30921053] ; [ 37.30921053 176.69078947],0
d3,1,0.016693,5.728411,[70 32] ; [187  45],[78.48502994 23.51497006] ; [178.51497006  53.48502994],0
u3,1,0.019157,5.487168,[20  2] ; [24 14],[16.13333333  5.86666667] ; [27.86666667 10.13333333],0
s5,1,0.026625,4.914963,[33 58] ; [112 112],[41.88888889 49.11111111] ; [103.11111111 120.88888889],0
d2,1,0.028422,4.802271,[71 31] ; [132 100],[61.99401198 40.00598802] ; [141.00598802  90.99401198],0
a5,1,0.030847,4.661457,[76 26] ; [196  36],[83.06586826 18.93413174] ; [188.93413174  43.06586826],0
r4,1,0.040308,4.204875,[91 11] ; [221  11],[95.28143713  6.71856287] ; [216.71856287  15.28143713],0
u2,1,0.044237,4.047482,[18  3] ; [23 15],[14.59322034  6.40677966] ; [26.40677966 11.59322034],0
p9,1,0.047367,3.932288,[86 13] ; [216  15],[90.6  8.4] ; [211.4  19.6],0
r1,1,0.072979,3.21472,[82 20] ; [203  28],[87.2972973 14.7027027] ; [197.7027027  33.2972973],0
n1,1,0.09299,2.821841,[17 15] ; [13 26],[13.52112676 18.47887324] ; [16.47887324 22.52112676],0
r2,1,0.109572,2.560381,[94  7] ; [221   7],[96.70212766  4.29787234] ; [218.29787234   9.70212766],0
v3,1,0.147312,2.099861,[40 52] ; [118 107],[45.85488959 46.14511041] ; [112.14511041 112.85488959],0
v2,1,0.157274,2.000246,[54 41] ; [148  79],[59.59627329 35.40372671] ; [142.40372671  84.59627329],0
b5,1,0.172841,1.858131,[67 35] ; [134  98],[61.38323353 40.61676647] ; [139.61676647  92.38323353],0
v4,1,0.177275,1.820325,[97  5] ; [226   5],[98.93693694  3.06306306] ; [224.06306306   6.93693694],0
b2,1,0.206015,1.599209,[28 43] ; [77 82],[32.41304348 38.58695652] ; [72.58695652 86.41304348],0
b3,1,0.206015,1.599209,[28 43] ; [77 82],[32.41304348 38.58695652] ; [72.58695652 86.41304348],0
n5,1,0.21062,1.567156,[77 24] ; [189  41],[81.16616314 19.83383686] ; [184.83383686  45.16616314],0
n2,1,0.216501,1.527414,[21 12] ; [30  9],[23.375  9.625] ; [27.625 11.375],0
n4,1,0.221042,1.497591,[82 20] ; [198  33],[85.76576577 16.23423423] ; [194.23423423  36.76576577],0
a3,1,0.221334,1.495702,[80 22] ; [194  37],[83.92792793 18.07207207] ; [190.07207207  40.92792793],0
s7,1,0.244401,1.355026,[69 25] ; [177  46],[72.94637224 21.05362776] ; [173.05362776  49.94637224],0
a4,1,0.26464,1.244323,[56 46] ; [112 120],[51.30538922 50.69461078] ; [116.69461078 115.30538922],0
n6,1,0.270894,1.212214,[87 15] ; [205  24],[89.98187311 12.01812689] ; [202.01812689  26.98187311],0
s6,1,0.319769,0.989891,[82 19] ; [195  33],[85.03647416 15.96352584] ; [191.96352584  36.03647416],0
n3,1,0.325044,0.968544,[21 12] ; [29 10],[22.91666667 10.08333333] ; [27.08333333 11.91666667],0
u1,1,0.359373,0.840084,[29 73] ; [ 55 177],[25.65269461 76.34730539] ; [ 58.34730539 173.65269461],0
s4,1,0.455128,0.55785,[17 84] ; [ 47 184],[19.46987952 81.53012048] ; [ 44.53012048 186.46987952],0
a1,1,0.489154,0.478386,[ 5 97] ; [ 16 216],[ 6.41317365 95.58682635] ; [ 14.58682635 217.41317365],0
a6,1,0.497897,0.459417,[65 37] ; [156  75],[67.69369369 34.30630631] ; [153.30630631  77.69369369],0
p12,1,0.58941,0.291267,[14 87] ; [ 27 203],[12.51057402 88.48942598] ; [ 28.48942598 201.51057402],0
a7,1,0.654249,0.200585,[74 28] ; [162  69],[72.28828829 29.71171171] ; [163.71171171  67.28828829],0
u4,1,0.667529,0.184506,[ 5 97] ; [  9 223],[ 4.2754491 97.7245509] ; [  9.7245509 222.2754491],0
s1,1,0.667729,0.18427,[ 3 98] ; [  9 220],[ 3.67272727 97.32727273] ; [  8.32727273 220.67272727],0
b1,1,0.667851,0.184126,[43 59] ; [ 92 140],[41.22754491 60.77245509] ; [ 93.77245509 138.22754491],0
a2,1,0.718522,0.129913,[31 71] ; [ 66 166],[29.62275449 72.37724551] ; [ 67.37724551 164.62275449],0
b4,1,0.779027,0.078729,[59 43] ; [138  94],[60.16167665 41.83832335] ; [136.83832335  95.16167665],0
d1,1,0.81781,0.053067,[79 23] ; [177  55],[78.17964072 23.82035928] ; [177.82035928  54.17964072],0
p1,1,0.836467,0.042607,[10 92] ; [ 21 210],[ 9.4954955 92.5045045] ; [ 21.5045045 209.4954955],0
d5,1,0.848347,0.036568,[93  9] ; [210  22],[92.53293413  9.46706587] ; [210.46706587  21.53293413],0
s3,1,0.870608,0.026532,[74 27] ; [169  59],[74.59878419 26.40121581] ; [168.40121581  59.59878419],0
s2,1,0.950408,0.003868,[73 28] ; [167  63],[73.2326284 27.7673716] ; [166.7673716  63.2326284],0
