Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,165.229855,[278  32] ; [26 77],[228.18401937  81.81598063] ; [75.81598063 27.18401937],1
p5,1,0.370009,0.803633,[ 53 252] ; [14 89],[ 50.08578431 254.91421569] ; [16.91421569 86.08578431],0
p12,1,0.375128,0.786606,[ 34 275] ; [ 8 93],[ 31.65365854 277.34634146] ; [10.34634146 90.65365854],0
v3,1,0.377839,0.777721,[132 165] ; [50 51],[135.81407035 161.18592965] ; [46.18592965 54.81407035],0
p9,1,0.390637,0.736957,[278  30] ; [89 13],[275.69756098  32.30243902] ; [91.30243902 10.69756098],0
n3,1,0.39981,0.708899,[48 20] ; [16 10],[46.29787234 21.70212766] ; [17.70212766  8.29787234],0
p8,1,0.40762,0.685732,[178 128] ; [54 47],[174.42751843 131.57248157] ; [57.57248157 43.42751843],0
p10,1,0.41944,0.651885,[261  46] ; [90 12],[263.46454768  43.53545232] ; [87.53545232 14.46454768],0
d3,1,0.453558,0.561744,[227  81] ; [72 31],[224.06812652  83.93187348] ; [74.93187348 28.06812652],0
b5,1,0.468434,0.525669,[177 133] ; [63 40],[180.14527845 129.85472155] ; [59.85472155 43.14527845],0
a7,1,0.545307,0.365792,[216  94] ; [75 28],[218.42615012  91.57384988] ; [72.57384988 30.42615012],0
p3,1,0.548307,0.360359,[175 133] ; [62 41],[177.60583942 130.39416058] ; [59.39416058 43.60583942],0
r4,1,0.58394,0.299908,[288  22] ; [94  9],[286.73123487  23.26876513] ; [95.26876513  7.73123487],0
p4,1,0.612076,0.257163,[207 101] ; [72 31],[209.08029197  98.91970803] ; [69.91970803 33.08029197],0
u1,1,0.631779,0.229656,[ 74 236] ; [27 76],[ 75.81113801 234.18886199] ; [25.18886199 77.81113801],0
n6,1,0.669893,0.181728,[273  34] ; [90 13],[271.80731707  35.19268293] ; [91.19268293 11.80731707],0
v2,1,0.672514,0.178676,[177 123] ; [62 39],[178.80299252 121.19700748] ; [60.19700748 40.80299252],0
a6,1,0.687677,0.161612,[202 105] ; [70 33],[203.66829268 103.33170732] ; [68.33170732 34.66829268],0
a2,1,0.719112,0.129345,[ 90 220] ; [28 75],[ 88.57142857 221.42857143] ; [29.42857143 73.57142857],0
u3,1,0.754919,0.097444,[40 16] ; [17  8],[39.40740741 16.59259259] ; [17.59259259  7.40740741],0
d5,1,0.7789,0.078822,[257  50] ; [85 18],[256.08292683  50.91707317] ; [85.91707317 17.08292683],0
v1,1,0.86847,0.027424,[173 128] ; [59 42],[173.71144279 127.28855721] ; [58.28855721 42.71144279],0
p2,1,0.87007,0.026755,[265  44] ; [89 14],[265.5  43.5] ; [88.5 14.5],0
r3,1,0.879296,0.023062,[298  11] ; [99  4],[297.75  11.25] ; [99.25  3.75],0
u2,1,0.899393,0.015984,[36 19] ; [16  9],[35.75 19.25] ; [16.25  8.75],0
a5,1,0.956737,0.002943,[243  67] ; [81 22],[243.19612591  66.80387409] ; [80.80387409 22.19612591],0
