Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,51.438584,[ 6 31] ; [78 16],[23.72519084 13.27480916] ; [60.27480916 33.72519084],1
p2,1,6e-06,20.339317,[15 22] ; [76 18],[25.70229008 11.29770992] ; [65.29770992 28.70229008],1
r3,1,2.7e-05,17.610174,[18 19] ; [80 15],[27.46969697  9.53030303] ; [70.53030303 24.46969697],1
p11,1,5.6e-05,16.249336,[13 24] ; [70 26],[23.09022556 13.90977444] ; [59.90977444 36.09022556],1
v4,1,7.1e-05,15.781682,[20 17] ; [82 13],[28.59090909  8.40909091] ; [73.40909091 21.59090909],1
r4,1,0.000369,12.682432,[10 27] ; [59 37],[19.19548872 17.80451128] ; [49.80451128 46.19548872],1
d2,1,0.00061,11.746181,[21 15] ; [25 70],[12.64122137 23.35877863] ; [33.35877863 61.64122137],1
b5,1,0.00957,6.713204,[16 21] ; [65 31],[22.53383459 14.46616541] ; [58.46616541 37.53383459],0
n6,1,0.009592,6.709103,[19 17] ; [73 23],[25.09090909 10.90909091] ; [66.90909091 29.09090909],0
s8,1,0.017557,5.639845,[ 3 34] ; [26 70],[ 8.06766917 28.93233083] ; [20.93233083 75.06766917],0
n2,1,0.018896,5.511134,[ 9 10] ; [21  5],[12.66666667  6.33333333] ; [17.33333333  8.66666667],0
s2,1,0.024006,5.094196,[ 7 30] ; [38 58],[12.51879699 24.48120301] ; [32.48120301 63.51879699],0
a7,1,0.024952,5.027213,[15 22] ; [59 36],[20.74242424 16.25757576] ; [53.25757576 41.74242424],0
n3,1,0.0362,4.387652,[ 8 11] ; [19  7],[11.4  7.6] ; [15.6 10.4],0
a5,1,0.072587,3.223519,[14 23] ; [53 43],[18.63909774 18.36090226] ; [48.36090226 47.63909774],0
a8,1,0.075064,3.168656,[ 1 36] ; [12 79],[ 3.7578125 33.2421875] ; [ 9.2421875 81.7578125],0
s3,1,0.086143,2.945014,[10 26] ; [42 53],[14.29007634 21.70992366] ; [37.70992366 57.29007634],0
s1,1,0.101658,2.67933,[ 3 34] ; [ 2 94],[ 1.39097744 35.60902256] ; [ 3.60902256 92.39097744],0
s6,1,0.112963,2.512265,[11 26] ; [43 53],[15.02255639 21.97744361] ; [38.97744361 57.02255639],0
b4,1,0.117576,2.449322,[16 21] ; [56 40],[20.03007519 16.96992481] ; [51.96992481 44.03007519],0
r2,1,0.123931,2.366922,[24 12] ; [74 19],[27.34883721  8.65116279] ; [70.65116279 22.34883721],0
p5,1,0.149581,2.076522,[ 1 35] ; [10 84],[ 3.04615385 32.95384615] ; [ 7.95384615 86.04615385],0
n5,1,0.153215,2.039951,[20 17] ; [64 31],[23.54545455 13.45454545] ; [60.45454545 34.54545455],0
s7,1,0.183381,1.770013,[ 7 28] ; [30 64],[10.03875969 24.96124031] ; [26.96124031 67.03875969],0
v1,1,0.187707,1.735522,[ 6 31] ; [25 67],[ 8.89147287 28.10852713] ; [22.10852713 69.89147287],0
d1,1,0.242468,1.366189,[13 24] ; [24 72],[10.29323308 26.70676692] ; [26.70676692 69.29323308],0
p4,1,0.263911,1.248123,[13 24] ; [44 52],[15.85714286 21.14285714] ; [41.14285714 54.85714286],0
b2,1,0.285051,1.142848,[ 7 20] ; [19 31],[ 9.11688312 17.88311688] ; [16.88311688 33.11688312],0
b3,1,0.285051,1.142848,[ 7 20] ; [19 31],[ 9.11688312 17.88311688] ; [16.88311688 33.11688312],0
p3,1,0.291128,1.114396,[11 26] ; [38 58],[13.63157895 23.36842105] ; [35.36842105 60.63157895],0
d4,1,0.314998,1.009602,[20 17] ; [61 35],[22.53383459 14.46616541] ; [58.46616541 37.53383459],0
a3,1,0.332578,0.938834,[16 21] ; [50 45],[18.5 18.5] ; [47.5 47.5],0
s4,1,0.36518,0.82,[10 27] ; [19 77],[ 8.06766917 28.93233083] ; [20.93233083 75.06766917],0
d5,1,0.366516,0.815444,[19 18] ; [57 38],[21.3030303 15.6969697] ; [54.6969697 40.3030303],0
n4,1,0.402089,0.702069,[19 18] ; [57 39],[21.14285714 15.85714286] ; [54.85714286 41.14285714],0
u2,1,0.457454,0.552116,[ 8 13] ; [22 24],[ 9.40298507 11.59701493] ; [20.59701493 25.40298507],0
n1,1,0.463444,0.537564,[ 6 13] ; [11 15],[ 7.17777778 11.82222222] ; [ 9.82222222 16.17777778],0
a1,1,0.509079,0.43596,[ 4 33] ; [ 7 89],[ 3.06015038 33.93984962] ; [ 7.93984962 88.06015038],0
p8,1,0.509724,0.434634,[12 24] ; [38 58],[13.63636364 22.36363636] ; [36.36363636 59.63636364],0
u1,1,0.532706,0.389228,[ 1 36] ; [ 5 91],[ 1.66917293 35.33082707] ; [ 4.33082707 91.66917293],0
p1,1,0.560787,0.338344,[ 3 34] ; [11 84],[ 3.92424242 33.07575758] ; [10.07575758 84.92424242],0
a2,1,0.566095,0.329261,[ 2 35] ; [ 8 88],[ 2.78195489 34.21804511] ; [ 7.21804511 88.78195489],0
s5,1,0.582259,0.302598,[ 6 31] ; [19 74],[ 7.11538462 29.88461538] ; [17.88461538 75.11538462],0
a6,1,0.61093,0.258823,[19 18] ; [54 42],[20.30827068 16.69172932] ; [52.69172932 43.30827068],0
b1,1,0.6197,0.246289,[16 21] ; [37 59],[14.7443609 22.2556391] ; [38.2556391 57.7443609],0
p7,1,0.673714,0.177288,[18 19] ; [41 51],[16.92248062 20.07751938] ; [42.07751938 49.92248062],0
d3,1,0.724378,0.124337,[17 20] ; [40 54],[16.09923664 20.90076336] ; [40.90076336 53.09923664],0
v3,1,0.857281,0.032341,[ 5 32] ; [14 81],[ 5.32575758 31.67424242] ; [13.67424242 81.32575758],0
u3,1,0.859923,0.031143,[ 7 14] ; [16 29],[ 7.31818182 13.68181818] ; [15.68181818 29.31818182],0
a4,1,0.875277,0.024636,[10 26] ; [28 68],[10.36363636 25.63636364] ; [27.63636364 68.36363636],0
p12,1,0.891009,0.018777,[ 1 36] ; [ 3 92],[ 1.12121212 35.87878788] ; [ 2.87878788 92.12121212],0
p6,1,0.988516,0.000207,[ 8 28] ; [21 74],[ 7.96946565 28.03053435] ; [21.03053435 73.96946565],0
