Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,25.653103,[13 43] ; [108  66],[29.46086957 26.53913043] ; [91.53913043 82.46086957],1
a4,1,2e-06,22.369613,[10 46] ; [94 80],[25.32173913 30.67826087] ; [78.67826087 95.32173913],1
a3,1,6e-06,20.372491,[31 24] ; [149  26],[43.04347826 11.95652174] ; [136.95652174  38.04347826],1
u1,1,3.4e-05,17.189591,[ 1 55] ; [ 49 126],[12.12121212 43.87878788] ; [ 37.87878788 137.12121212],1
a6,1,0.000432,12.387724,[27 29] ; [128  46],[37.73913043 18.26086957] ; [117.26086957  56.73913043],1
d1,1,0.001065,10.711694,[23 33] ; [115  60],[33.45454545 22.54545455] ; [104.54545455  70.45454545],0
p1,1,0.024314,5.072108,[ 9 47] ; [ 11 163],[ 4.86956522 51.13043478] ; [ 15.13043478 158.86956522],0
d5,1,0.025898,4.962798,[39 17] ; [145  29],[44.8 11.2] ; [139.2  34.8],0
r1,1,0.042005,4.135019,[41 15] ; [149  26],[46.06060606  9.93939394] ; [143.93939394  31.06060606],0
n4,1,0.042005,4.135019,[41 15] ; [149  26],[46.06060606  9.93939394] ; [143.93939394  31.06060606],0
v2,1,0.053684,3.72249,[24 30] ; [101  69],[30.13392857 23.86607143] ; [94.86607143 75.13392857],0
p9,1,0.098821,2.724465,[43 12] ; [151  22],[46.79824561  8.20175439] ; [147.20175439  25.79824561],0
b1,1,0.116526,2.463404,[18 38] ; [77 98],[23.03030303 32.96969697] ; [ 71.96969697 103.03030303],0
d3,1,0.134651,2.238043,[35 21] ; [127  47],[39.44347826 16.55652174] ; [122.55652174  51.44347826],0
a1,1,0.151761,2.054465,[ 1 55] ; [ 12 163],[ 3.15151515 52.84848485] ; [  9.84848485 165.15151515],0
n3,1,0.164092,1.936101,[5 6] ; [26 12],[6.95918367 4.04081633] ; [24.04081633 13.95918367],0
a8,1,0.16915,1.890463,[ 6 47] ; [ 31 127],[ 9.29383886 43.70616114] ; [ 27.70616114 130.29383886],0
p3,1,0.19459,1.682519,[25 31] ; [95 79],[29.2173913 26.7826087] ; [90.7826087 83.2173913],0
p10,1,0.20333,1.61829,[42 13] ; [146  28],[45.15283843  9.84716157] ; [142.84716157  31.15283843],0
s6,1,0.209206,1.57691,[38 18] ; [132  41],[41.5720524 14.4279476] ; [128.4279476  44.5720524],0
p4,1,0.215484,1.534192,[31 25] ; [113  62],[34.90909091 21.09090909] ; [109.09090909  65.90909091],0
n2,1,0.225179,1.471057,[6 5] ; [28 10],[7.63265306 3.36734694] ; [26.36734694 11.63265306],0
v1,1,0.244616,1.353796,[26 29] ; [94 73],[29.72972973 25.27027027] ; [90.27027027 76.72972973],0
u2,1,0.272911,1.202059,[13 11] ; [18  8],[14.88  9.12] ; [16.12  9.88],0
p11,1,0.273473,1.199246,[42 14] ; [143  32],[44.84848485 11.15151515] ; [140.15151515  34.84848485],0
p12,1,0.295924,1.092471,[ 2 54] ; [ 13 159],[ 3.68421053 52.31578947] ; [ 11.31578947 160.68421053],0
s4,1,0.318958,0.993213,[10 46] ; [ 22 153],[ 7.75757576 48.24242424] ; [ 24.24242424 150.75757576],0
u3,1,0.322009,0.980769,[15 10] ; [19  7],[16.66666667  8.33333333] ; [17.33333333  8.66666667],0
v4,1,0.325893,0.965151,[51  4] ; [167   7],[52.3580786  2.6419214] ; [165.6419214   8.3580786],0
n6,1,0.326835,0.961397,[46 10] ; [152  22],[48.20869565  7.79130435] ; [149.79130435  24.20869565],0
r4,1,0.361399,0.833027,[47  9] ; [155  20],[48.96969697  7.03030303] ; [153.03030303  21.96969697],0
p8,1,0.369774,0.804423,[31 24] ; [85 87],[28.10572687 26.89427313] ; [87.89427313 84.10572687],0
b5,1,0.442242,0.590459,[31 25] ; [107  68],[33.45454545 22.54545455] ; [104.54545455  70.45454545],0
r2,1,0.443553,0.587073,[51  4] ; [165   8],[52.10526316  2.89473684] ; [163.89473684   9.10526316],0
n1,1,0.472787,0.515455,[4 7] ; [18 19],[5.04166667 5.95833333] ; [16.95833333 20.04166667],0
p7,1,0.473116,0.514689,[37 17] ; [108  63],[34.8 19.2] ; [110.2  60.8],0
r3,1,0.550745,0.355985,[51  4] ; [166   9],[51.89130435  3.10869565] ; [165.10869565   9.89130435],0
b2,1,0.569345,0.32378,[13 23] ; [55 78],[14.4852071 21.5147929] ; [53.5147929 79.4852071],0
b3,1,0.569345,0.32378,[13 23] ; [55 78],[14.4852071 21.5147929] ; [53.5147929 79.4852071],0
p2,1,0.609297,0.2612,[45 11] ; [145  29],[46.26086957  9.73913043] ; [143.73913043  30.26086957],0
d4,1,0.609297,0.2612,[45 11] ; [145  29],[46.26086957  9.73913043] ; [143.73913043  30.26086957],0
n5,1,0.619601,0.246429,[43 13] ; [139  35],[44.31304348 11.68695652] ; [137.68695652  36.31304348],0
s3,1,0.623168,0.24144,[39 17] ; [115  59],[37.49565217 18.50434783] ; [116.50434783  57.49565217],0
s1,1,0.6479,0.208558,[ 2 53] ; [  9 166],[ 2.63043478 52.36956522] ; [  8.36956522 166.63043478],0
a7,1,0.793194,0.068731,[38 18] ; [122  53],[38.78787879 17.21212121] ; [121.21212121  53.78787879],0
v3,1,0.829266,0.046502,[24 30] ; [71 95],[23.31818182 30.68181818] ; [71.68181818 94.31818182],0
s8,1,0.861234,0.030556,[35 21] ; [111  63],[35.54782609 20.45217391] ; [110.45217391  63.54782609],0
s2,1,0.886844,0.020249,[33 23] ; [105  70],[33.45454545 22.54545455] ; [104.54545455  70.45454545],0
b4,1,0.888539,0.019643,[31 25] ; [95 80],[30.54545455 25.45454545] ; [95.45454545 79.54545455],0
p6,1,0.899754,0.015869,[20 33] ; [ 64 110],[19.6123348 33.3876652] ; [ 64.3876652 109.6123348],0
p5,1,0.925737,0.008688,[ 6 49] ; [ 18 154],[ 5.81497797 49.18502203] ; [ 18.18502203 153.81497797],0
