Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,73.280698,[185 268] ; [185  63],[239.10128388 213.89871612] ; [130.89871612 117.10128388],1
s6,1,0.0,64.969209,[261 190] ; [217  31],[308.40915594 142.59084406] ; [169.59084406  78.40915594],1
s3,1,0.0,34.960669,[214 237] ; [174  72],[251.05882353 199.94117647] ; [136.94117647 109.05882353],1
p5,1,0.0,32.583855,[ 26 424] ; [ 49 199],[ 48.35243553 401.64756447] ; [ 26.64756447 221.35243553],1
s8,1,0.0,29.805489,[169 285] ; [146 103],[203.42816501 250.57183499] ; [111.57183499 137.42816501],1
s7,1,0.0,29.703099,[182 253] ; [153  87],[215.88888889 219.11111111] ; [119.11111111 120.88888889],1
s4,1,3e-06,22.12223,[ 52 400] ; [ 62 183],[ 73.92826399 378.07173601] ; [ 40.07173601 204.92826399],1
p3,1,2e-05,18.209392,[199 253] ; [151  97],[226. 226.] ; [124. 124.],1
v1,1,2.9e-05,17.469596,[218 224] ; [162  84],[244.12790698 197.87209302] ; [135.87209302 110.12790698],1
p6,1,6.5e-05,15.936926,[140 306] ; [114 130],[164.17971014 281.82028986] ; [ 89.82028986 154.17971014],1
p12,1,0.000487,12.165926,[ 23 426] ; [ 31 217],[ 34.78622669 414.21377331] ; [ 19.21377331 228.78622669],1
p9,1,0.000505,12.096055,[366  83] ; [223  21],[381.61760462  67.38239538] ; [207.38239538  36.61760462],1
p10,1,0.000584,11.827111,[351  98] ; [219  28],[367.71551724  81.28448276] ; [202.28448276  44.71551724],1
p4,1,0.000717,11.444945,[252 198] ; [170  76],[272.84482759 177.15517241] ; [149.15517241  96.84482759],1
p7,1,0.000826,11.181685,[265 176] ; [175  65],[284.9339207 156.0660793] ; [155.0660793  84.9339207],1
r4,1,0.000919,10.983819,[406  49] ; [241   9],[417.56737589  37.43262411] ; [229.43262411  20.56737589],1
a5,1,0.004003,8.28245,[331 124] ; [206  44],[346.57446809 108.42553191] ; [190.42553191  59.57446809],0
p1,1,0.004383,8.118042,[ 23 429] ; [ 27 221],[ 32.28571429 419.71428571] ; [ 17.71428571 230.28571429],0
n6,1,0.006791,7.327502,[371  83] ; [221  26],[383.40656205  70.59343795] ; [208.59343795  38.40656205],0
a7,1,0.008357,6.955231,[355  99] ; [173  77],[340.5 113.5] ; [187.5  62.5],0
a3,1,0.011631,6.366232,[327 127] ; [200  48],[340.82336182 113.17663818] ; [186.17663818  61.82336182],0
n2,1,0.012134,6.291134,[70 38] ; [46  9],[76.85889571 31.14110429] ; [39.14110429 15.85889571],0
u1,1,0.027069,4.886428,[ 81 374] ; [ 62 188],[ 92.29078014 362.70921986] ; [ 50.70921986 199.29078014],0
