Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,36.040044,[100  50] ; [24 66],[77.5 72.5] ; [46.5 43.5],1
s2,1,0.0,30.009262,[89 61] ; [21 70],[68.46473029 81.53526971] ; [41.53526971 49.46473029],1
s8,1,1e-06,25.112155,[67 84] ; [12 79],[ 49.29338843 101.70661157] ; [29.70661157 61.29338843],1
s5,1,1e-06,23.823657,[62 86] ; [10 77],[ 45.34468085 102.65531915] ; [26.65531915 60.34468085],1
n6,1,2.2e-05,17.979245,[127  22] ; [55 35],[113.46443515  35.53556485] ; [68.53556485 21.46443515],1
s7,1,2.9e-05,17.501122,[78 67] ; [22 64],[62.77056277 82.22943723] ; [37.22943723 48.77056277],1
p7,1,6.2e-05,16.047534,[101  45] ; [38 51],[86.35744681 59.64255319] ; [52.64255319 36.35744681],1
p8,1,0.000191,13.917358,[81 68] ; [27 64],[67.05 81.95] ; [40.95 50.05],1
p6,1,0.002035,9.518035,[53 93] ; [16 75],[ 42.50632911 103.49367089] ; [26.49367089 64.50632911],0
v1,1,0.003997,8.285122,[82 67] ; [31 56],[71.34322034 77.65677966] ; [41.65677966 45.34322034],0
n5,1,0.004425,8.10079,[108  41] ; [49 41],[97.87866109 51.12133891] ; [59.12133891 30.87866109],0
p5,1,0.008009,7.031373,[ 21 130] ; [ 3 87],[ 15.0373444 135.9626556] ; [ 8.9626556 81.0373444],0
v4,1,0.008883,6.846129,[140   9] ; [76 15],[134.1  14.9] ; [81.9  9.1],0
r3,1,0.00895,6.832841,[143   6] ; [79 12],[137.825  11.175] ; [84.175  6.825],0
p10,1,0.011715,6.353429,[117  30] ; [59 32],[108.70588235  38.29411765] ; [67.29411765 23.70588235],0
p4,1,0.012271,6.27134,[80 70] ; [33 57],[70.625 79.375] ; [42.375 47.625],0
p9,1,0.013696,6.076915,[124  24] ; [64 27],[116.41841004  31.58158996] ; [71.58158996 19.41841004],0
r4,1,0.017719,5.623688,[131  20] ; [68 23],[124.16942149  26.83057851] ; [74.83057851 16.16942149],0
p2,1,0.03193,4.602254,[126  24] ; [66 25],[119.50207469  30.49792531] ; [72.49792531 18.50207469],0
n4,1,0.039006,4.26061,[109  42] ; [54 37],[101.70661157  49.29338843] ; [61.29338843 29.70661157],0
r2,1,0.068718,3.313379,[133  14] ; [75 16],[128.47058824  18.52941176] ; [79.52941176 11.47058824],0
s1,1,0.071753,3.24246,[  3 145] ; [ 6 85],[  5.57322176 142.42677824] ; [ 3.42677824 87.57322176],0
v2,1,0.088376,2.903715,[76 69] ; [36 52],[69.69957082 75.30042918] ; [42.30042918 45.69957082],0
p3,1,0.131011,2.280489,[68 83] ; [32 59],[62.39669421 88.60330579] ; [37.60330579 53.39669421],0
v3,1,0.194009,1.686906,[51 98] ; [23 65],[ 46.52320675 102.47679325] ; [27.47679325 60.52320675],0
b5,1,0.214745,1.539143,[84 67] ; [58 33],[88.60330579 62.39669421] ; [53.39669421 37.60330579],0
p1,1,0.215393,1.534805,[  6 143] ; [ 7 83],[  8.10460251 140.89539749] ; [ 4.89539749 85.10460251],0
a7,1,0.237833,1.393396,[105  45] ; [57 34],[100.82987552  49.17012448] ; [61.17012448 29.82987552],0
d5,1,0.253686,1.302887,[99 52] ; [53 38],[94.84297521 56.15702479] ; [57.15702479 33.84297521],0
b1,1,0.279237,1.170799,[59 92] ; [42 49],[63.02066116 87.97933884] ; [37.97933884 53.02066116],0
