Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.766996,[95 44] ; [ 3 40],[74.84615385 64.15384615] ; [23.15384615 19.84615385],1
d4,1,0.0,37.590297,[123  16] ; [19 24],[108.45054945  30.54945055] ; [33.54945055  9.45054945],1
d3,1,0.0,26.285617,[102  37] ; [13 30],[87.82967033 51.17032967] ; [27.17032967 15.82967033],1
a3,1,9e-06,19.800151,[108  31] ; [18 25],[96.23076923 42.76923077] ; [29.76923077 13.23076923],1
d2,1,0.000537,11.981908,[77 61] ; [11 32],[67.09392265 70.90607735] ; [20.90607735 22.09392265],1
a4,1,0.000667,11.578585,[70 69] ; [ 9 34],[60.33516484 78.66483516] ; [18.66483516 24.33516484],1
a2,1,0.005221,7.801288,[ 38 101] ; [ 3 40],[ 31.31318681 107.68681319] ; [ 9.68681319 33.31318681],0
u1,1,0.005507,7.705025,[ 33 106] ; [ 2 41],[ 26.73076923 112.26923077] ; [ 8.26923077 34.73076923],0
p12,1,0.008148,7.000756,[  6 132] ; [ 7 36],[  9.91160221 128.08839779] ; [ 3.08839779 39.91160221],0
a5,1,0.050951,3.809885,[108  31] ; [27 16],[103.1043956  35.8956044] ; [31.8956044 11.1043956],0
s6,1,0.05785,3.59798,[97 38] ; [23 18],[92.04545455 42.95454545] ; [27.95454545 13.04545455],0
r1,1,0.075517,3.158842,[111  27] ; [29 14],[106.74033149  31.25966851] ; [33.25966851  9.74033149],0
p9,1,0.12743,2.323537,[117  22] ; [31 11],[113.65745856  25.34254144] ; [34.34254144  7.65745856],0
n4,1,0.134725,2.2372,[112  27] ; [30 13],[108.45054945  30.54945055] ; [33.54945055  9.45054945],0
u3,1,0.139584,2.18254,[18 12] ; [10 15],[15.27272727 14.72727273] ; [12.72727273 12.27272727],0
p10,1,0.141001,2.167002,[111  27] ; [30 13],[107.50276243  30.49723757] ; [33.49723757  9.50276243],0
r3,1,0.200798,1.636562,[129   8] ; [38  5],[127.10555556   9.89444444] ; [39.89444444  3.10555556],0
s8,1,0.210903,1.565217,[61 77] ; [14 28],[57.5 80.5] ; [17.5 24.5],0
n1,1,0.2261,1.465229,[12 23] ; [1 7],[10.58139535 24.41860465] ; [2.41860465 5.58139535],0
a7,1,0.253886,1.301791,[97 42] ; [26 17],[93.93956044 45.06043956] ; [29.06043956 13.93956044],0
b4,1,0.259516,1.271336,[77 62] ; [28 15],[80.19230769 58.80769231] ; [24.80769231 18.19230769],0
p2,1,0.263441,1.250584,[117  22] ; [33 10],[114.56043956  24.43956044] ; [35.43956044  7.56043956],0
p8,1,0.312317,1.020853,[84 55] ; [29 13],[86.77900552 52.22099448] ; [26.22099448 15.77900552],0
n2,1,0.320058,0.988707,[24 11] ; [4 4],[22.79069767 12.20930233] ; [5.20930233 2.79069767],0
v2,1,0.325577,0.96641,[62 75] ; [15 26],[59.26404494 77.73595506] ; [17.73595506 23.26404494],0
s7,1,0.347997,0.880749,[69 60] ; [18 22],[66.40828402 62.59171598] ; [20.59171598 19.40828402],0
s3,1,0.380263,0.769852,[86 52] ; [23 19],[83.56666667 54.43333333] ; [25.43333333 16.56666667],0
a6,1,0.419281,0.65233,[91 48] ; [31 12],[93.17582418 45.82417582] ; [28.82417582 14.17582418],0
v4,1,0.419858,0.650713,[130   8] ; [39  4],[128.85082873   9.14917127] ; [40.14917127  2.85082873],0
n3,1,0.424767,0.637089,[26  9] ; [7 1],[26.86046512  8.13953488] ; [6.13953488 1.86046512],0
b5,1,0.429476,0.624241,[71 68] ; [19 24],[68.73626374 70.26373626] ; [21.26373626 21.73626374],0
p4,1,0.513799,0.426322,[110  29] ; [32 11],[108.45054945  30.54945055] ; [33.54945055  9.45054945],0
p7,1,0.518949,0.415981,[99 39] ; [33 10],[100.64088398  37.35911602] ; [31.35911602 11.64088398],0
n5,1,0.521622,0.410686,[97 41] ; [28 15],[95.3038674 42.6961326] ; [29.6961326 13.3038674],0
