Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.302632,[4 6] ; [92  3],[9.14285714 0.85714286] ; [86.85714286  8.14285714],1
v4,1,0.0,30.262105,[6 4] ; [94  1],[9.52380952 0.47619048] ; [90.47619048  4.52380952],1
s1,1,0.000671,11.569188,[2 8] ; [ 1 93],[0.28846154 9.71153846] ; [ 2.71153846 91.28846154],1
d1,1,0.000913,10.995627,[1 9] ; [61 34],[5.9047619 4.0952381] ; [56.0952381 38.9047619],1
p3,1,0.001968,9.579422,[1 9] ; [58 37],[5.61904762 4.38095238] ; [53.38095238 41.61904762],0
d5,1,0.003751,8.400635,[5 5] ; [82 13],[8.28571429 1.71428571] ; [78.71428571 16.28571429],0
r3,1,0.004926,7.906462,[8 2] ; [93  2],[9.61904762 0.38095238] ; [91.38095238  3.61904762],0
a3,1,0.012211,6.279904,[4 6] ; [73 22],[7.33333333 2.66666667] ; [69.66666667 25.33333333],0
v2,1,0.040091,4.214048,[3 7] ; [59 34],[6.01941748 3.98058252] ; [55.98058252 37.01941748],0
a6,1,0.05835,3.583663,[3 7] ; [58 37],[5.80952381 4.19047619] ; [55.19047619 39.80952381],0
d4,1,0.058541,3.578239,[6 4] ; [80 15],[8.19047619 1.80952381] ; [77.80952381 17.19047619],0
p6,1,0.070785,3.264712,[2 8] ; [47 47],[4.71153846 5.28846154] ; [44.28846154 49.71153846],0
n4,1,0.076078,3.146749,[6 4] ; [79 16],[8.0952381 1.9047619] ; [76.9047619 18.0952381],0
n5,1,0.083536,2.994721,[5 5] ; [71 23],[7.30769231 2.69230769] ; [68.69230769 25.30769231],0
d2,1,0.091528,2.847289,[3 7] ; [55 40],[5.52380952 4.47619048] ; [52.47619048 42.52380952],0
a5,1,0.096458,2.763158,[6 4] ; [78 17],[8. 2.] ; [76. 19.],0
n6,1,0.172078,1.864743,[7 3] ; [82 13],[8.47619048 1.52380952] ; [80.52380952 14.47619048],0
r1,1,0.212641,1.553353,[7 3] ; [81 14],[8.38095238 1.61904762] ; [79.61904762 15.38095238],0
a4,1,0.240861,1.37555,[3 7] ; [47 48],[4.76190476 5.23809524] ; [45.23809524 49.76190476],0
u1,1,0.28107,1.161908,[1 9] ; [24 71],[2.38095238 7.61904762] ; [22.61904762 72.38095238],0
d3,1,0.304266,1.055403,[5 5] ; [63 32],[6.47619048 3.52380952] ; [61.52380952 33.47619048],0
p4,1,0.339391,0.912732,[5 5] ; [62 33],[6.38095238 3.61904762] ; [60.61904762 34.38095238],0
b1,1,0.415074,0.664221,[5 5] ; [35 60],[3.80952381 6.19047619] ; [36.19047619 58.80952381],0
n1,1,0.4176,0.657059,[3 4] ; [ 5 14],[2.15384615 4.84615385] ; [ 5.84615385 13.15384615],0
a7,1,0.445145,0.582985,[6 4] ; [68 27],[7.04761905 2.95238095] ; [66.95238095 28.04761905],0
b5,1,0.45545,0.557054,[5 5] ; [59 36],[6.0952381 3.9047619] ; [57.9047619 37.0952381],0
b2,1,0.476608,0.506614,[2 4] ; [32 34],[2.83333333 3.16666667] ; [31.16666667 34.83333333],0
b3,1,0.476608,0.506614,[2 4] ; [32 34],[2.83333333 3.16666667] ; [31.16666667 34.83333333],0
v3,1,0.505448,0.443478,[4 6] ; [47 45],[5. 5.] ; [46. 46.],0
a8,1,0.522851,0.408267,[1 9] ; [15 68],[1.72043011 8.27956989] ; [14.27956989 68.72043011],0
b4,1,0.537526,0.380145,[7 3] ; [57 38],[6.0952381 3.9047619] ; [57.9047619 37.0952381],0
p7,1,0.554541,0.349245,[6 4] ; [65 29],[6.82692308 3.17307692] ; [64.17307692 29.82692308],0
v1,1,0.558873,0.341658,[5 5] ; [56 38],[5.86538462 4.13461538] ; [55.13461538 38.86538462],0
u2,1,0.594853,0.282828,[5 1] ; [16  6],[4.5 1.5] ; [16.5  5.5],0
p1,1,0.656853,0.197368,[1 9] ; [ 6 89],[0.66666667 9.33333333] ; [ 6.33333333 88.66666667],0
s6,1,0.740345,0.109823,[6 4] ; [62 33],[6.47619048 3.52380952] ; [61.52380952 33.47619048],0
p5,1,0.744425,0.106275,[1 9] ; [13 82],[1.33333333 8.66666667] ; [12.66666667 82.33333333],0
s5,1,0.762238,0.091532,[3 7] ; [32 60],[3.43137255 6.56862745] ; [31.56862745 60.43137255],0
p11,1,0.766194,0.088421,[8 2] ; [72 23],[7.61904762 2.38095238] ; [72.38095238 22.61904762],0
p8,1,0.793352,0.068623,[5 5] ; [50 42],[5.39215686 4.60784314] ; [49.60784314 42.39215686],0
s4,1,0.801474,0.063222,[1 9] ; [12 82],[1.25 8.75] ; [11.75 82.25],0
n3,1,0.855702,0.033069,[4 3] ; [11  7],[4.2 2.8] ; [10.8  7.2],0
p9,1,0.872745,0.025655,[9 1] ; [83 11],[8.84615385 1.15384615] ; [83.15384615 10.84615385],0
u3,1,0.890782,0.018855,[4 2] ; [14  8],[3.85714286 2.14285714] ; [14.14285714  7.85714286],0
p2,1,0.937987,0.006053,[8 2] ; [75 20],[7.9047619 2.0952381] ; [75.0952381 19.9047619],0
s7,1,0.967002,0.001711,[6 4] ; [54 35],[6.06060606 3.93939394] ; [53.93939394 35.06060606],0
n2,1,0.972542,0.001185,[4 3] ; [11  8],[4.03846154 2.96153846] ; [10.96153846  8.03846154],0
