Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,26.234091,[62 27] ; [100 161],[41.19428571 47.80571429] ; [120.80571429 140.19428571],1
p7,1,2e-06,22.586275,[58 29] ; [ 96 161],[38.94767442 48.05232558] ; [115.05232558 141.94767442],1
s7,1,1.2e-05,19.197593,[58 28] ; [102 152],[40.47058824 45.52941176] ; [119.52941176 134.47058824],1
u1,1,0.000839,11.152814,[28 61] ; [ 40 222],[17.24216524 71.75783476] ; [ 50.75783476 211.24216524],1
s8,1,0.002302,9.291903,[49 40] ; [ 96 166],[36.76638177 52.23361823] ; [108.23361823 153.76638177],0
s2,1,0.005561,7.687471,[58 30] ; [127 133],[46.7816092 41.2183908] ; [138.2183908 121.7816092],0
p3,1,0.009469,6.73207,[43 46] ; [ 86 175],[32.80285714 56.19714286] ; [ 96.19714286 164.80285714],0
u2,1,0.011237,6.427461,[18  4] ; [37 35],[12.87234043  9.12765957] ; [42.12765957 29.87234043],0
a4,1,0.012486,6.240583,[52 37] ; [113 149],[41.83760684 47.16239316] ; [123.16239316 138.83760684],0
n4,1,0.013007,6.168225,[74 15] ; [181  79],[65.0286533 23.9713467] ; [189.9713467  70.0286533],0
d2,1,0.014955,5.921754,[53 36] ; [116 144],[43.0974212 45.9025788] ; [125.9025788 134.0974212],0
a2,1,0.017396,5.655981,[31 58] ; [ 58 204],[22.56695157 66.43304843] ; [ 66.43304843 195.56695157],0
n2,1,0.023678,5.118064,[16 12] ; [61 16],[20.53333333  7.46666667] ; [56.46666667 20.53333333],0
b2,1,0.023878,5.103458,[30 29] ; [ 52 101],[22.82075472 36.17924528] ; [59.17924528 93.82075472],0
b3,1,0.023878,5.103458,[30 29] ; [ 52 101],[22.82075472 36.17924528] ; [59.17924528 93.82075472],0
p2,1,0.037401,4.332062,[76 13] ; [195  66],[68.91142857 20.08857143] ; [202.08857143  58.91142857],0
p1,1,0.037578,4.324007,[ 9 80] ; [ 11 251],[ 5.07122507 83.92877493] ; [ 14.92877493 247.07122507],0
u3,1,0.040139,4.212004,[17  5] ; [39 35],[12.83333333  9.16666667] ; [43.16666667 30.83333333],0
s5,1,0.046153,3.975997,[32 50] ; [ 69 183],[24.79640719 57.20359281] ; [ 76.20359281 175.79640719],0
d5,1,0.047667,3.921684,[77 11] ; [203  58],[70.6017192 17.3982808] ; [209.3982808  51.6017192],0
v2,1,0.075232,3.165015,[53 32] ; [127 121],[45.94594595 39.05405405] ; [134.05405405 113.94594595],0
s6,1,0.101984,2.674236,[65 23] ; [168  93],[58.75071633 29.24928367] ; [174.24928367  86.75071633],0
d1,1,0.105529,2.619931,[56 33] ; [139 123],[49.44444444 39.55555556] ; [145.55555556 116.44444444],0
p11,1,0.113542,2.50421,[60 29] ; [199  63],[65.67236467 23.32763533] ; [193.32763533  68.67236467],0
r2,1,0.131505,2.274653,[85  3] ; [237  21],[81.89595376  6.10404624] ; [240.10404624  17.89595376],0
a8,1,0.145922,2.11437,[ 7 72] ; [ 37 204],[10.8625 68.1375] ; [ 33.1375 207.8625],0
v1,1,0.2204,1.501768,[47 40] ; [116 134],[42.08011869 44.91988131] ; [120.91988131 129.08011869],0
p12,1,0.22912,1.446315,[ 3 86] ; [ 18 244],[ 5.32478632 83.67521368] ; [ 15.67521368 246.32478632],0
a5,1,0.236384,1.402029,[68 21] ; [183  79],[63.64387464 25.35612536] ; [187.35612536  74.64387464],0
n6,1,0.253297,1.305028,[76 13] ; [207  52],[72.37643678 16.62356322] ; [210.62356322  48.37643678],0
a6,1,0.28755,1.131056,[67 22] ; [181  80],[63.06285714 25.93714286] ; [184.93714286  76.06285714],0
b1,1,0.366324,0.816097,[36 53] ; [ 92 170],[32.45584046 56.54415954] ; [ 95.54415954 166.45584046],0
r3,1,0.377222,0.779736,[86  3] ; [245  15],[84.40974212  4.59025788] ; [246.59025788  13.40974212],0
a7,1,0.433467,0.613516,[65 23] ; [182  80],[62.10285714 25.89714286] ; [184.89714286  77.10285714],0
n3,1,0.48966,0.477273,[20  8] ; [60 17],[21.33333333  6.66666667] ; [58.66666667 18.33333333],0
r4,1,0.501266,0.452255,[78 11] ; [222  40],[76.06837607 12.93162393] ; [223.93162393  38.06837607],0
a3,1,0.507042,0.440167,[67 22] ; [187  74],[64.58857143 24.41142857] ; [189.41142857  71.58857143],0
d3,1,0.54813,0.360677,[62 25] ; [177  84],[59.75 27.25] ; [179.25  81.75],0
b5,1,0.572407,0.318672,[62 27] ; [174  88],[59.84045584 29.15954416] ; [176.15954416  85.84045584],0
n5,1,0.597931,0.278128,[65 23] ; [183  75],[63.07514451 24.92485549] ; [184.92485549  73.07514451],0
p5,1,0.626782,0.23645,[ 4 85] ; [ 15 241],[ 4.90144928 84.09855072] ; [ 14.09855072 241.90144928],0
a1,1,0.693561,0.155257,[ 5 84] ; [ 12 250],[ 4.31054131 84.68945869] ; [ 12.68945869 249.31054131],0
b4,1,0.710677,0.137602,[51 38] ; [156 106],[52.48717949 36.51282051] ; [154.51282051 107.48717949],0
s1,1,0.7535,0.098614,[ 3 86] ; [  7 250],[ 2.57225434 86.42774566] ; [  7.42774566 249.57225434],0
s3,1,0.797628,0.06575,[52 36] ; [149 110],[50.9740634 37.0259366] ; [150.0259366 108.9740634],0
s4,1,0.852118,0.034751,[16 72] ; [ 45 215],[15.42528736 72.57471264] ; [ 45.57471264 214.42528736],0
p10,1,0.870732,0.026481,[77 12] ; [224  37],[76.54 12.46] ; [224.46  36.54],0
n1,1,0.879598,0.022946,[11 17] ; [29 48],[10.66666667 17.33333333] ; [29.33333333 47.66666667],0
d4,1,0.881706,0.022144,[72 17] ; [213  48],[72.47142857 16.52857143] ; [212.52857143  48.47142857],0
r1,1,0.939159,0.005826,[66 23] ; [191  68],[65.72701149 23.27298851] ; [191.27298851  67.72701149],0
v4,1,0.946853,0.004443,[83  6] ; [243  17],[83.13467049  5.86532951] ; [242.86532951  17.13467049],0
v3,1,0.965339,0.001888,[28 57] ; [ 82 165],[28.1626506 56.8373494] ; [ 81.8373494 165.1626506],0
