Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000429,12.399897,[39 40] ; [ 9 40],[29.625 49.375] ; [18.375 30.625],1
r3,1,0.001254,10.408535,[68 11] ; [30 19],[60.484375 18.515625] ; [37.515625 11.484375],0
v4,1,0.002841,8.906993,[68 12] ; [29 18],[61.1023622 18.8976378] ; [35.8976378 11.1023622],0
r4,1,0.005298,7.774774,[60 20] ; [25 24],[52.71317829 27.28682171] ; [32.28682171 16.71317829],0
p11,1,0.006964,7.282314,[44 36] ; [15 34],[36.58914729 43.41085271] ; [22.41085271 26.58914729],0
n5,1,0.007265,7.20631,[52 28] ; [20 29],[44.65116279 35.34883721] ; [27.34883721 21.65116279],0
p4,1,0.009044,6.814023,[28 51] ; [ 7 42],[21.6015625 57.3984375] ; [13.3984375 35.6015625],0
b5,1,0.047853,3.915145,[47 33] ; [20 29],[41.5503876 38.4496124] ; [25.4496124 23.5503876],0
v3,1,0.052119,3.771939,[28 51] ; [ 9 38],[23.1984127 55.8015873] ; [13.8015873 33.1984127],0
s8,1,0.07154,3.247339,[18 61] ; [ 5 44],[14.1953125 64.8046875] ; [ 8.8046875 40.1953125],0
u1,1,0.126854,2.330591,[12 68] ; [ 3 46],[ 9.30232558 70.69767442] ; [ 5.69767442 43.30232558],0
a5,1,0.129682,2.296304,[38 42] ; [30 19],[42.17054264 37.82945736] ; [25.82945736 23.17054264],0
p6,1,0.130126,2.291002,[12 67] ; [ 3 45],[ 9.33070866 69.66929134] ; [ 5.66929134 42.33070866],0
v2,1,0.131553,2.274088,[32 46] ; [13 34],[28.08 49.92] ; [16.92 30.08],0
s5,1,0.15114,2.060706,[18 61] ; [ 6 42],[14.92913386 64.07086614] ; [ 9.07086614 38.92913386],0
r2,1,0.18325,1.771069,[69 11] ; [37 11],[66.25 13.75] ; [39.75  8.25],0
u2,1,0.186011,1.748931,[12 21] ; [10  8],[14.23529412 18.76470588] ; [ 7.76470588 10.23529412],0
s2,1,0.199239,1.647941,[24 54] ; [10 39],[20.88188976 57.11811024] ; [13.11811024 35.88188976],0
n2,1,0.21031,1.569293,[18  9] ; [14 14],[15.70909091 11.29090909] ; [16.29090909 11.70909091],0
p10,1,0.29269,1.107206,[17 61] ; [ 7 42],[14.74015748 63.25984252] ; [ 9.25984252 39.74015748],0
s7,1,0.29975,1.075306,[21 55] ; [ 8 34],[18.6779661 57.3220339] ; [10.3220339 31.6779661],0
p7,1,0.310739,1.027533,[26 53] ; [12 37],[23.453125 55.546875] ; [14.546875 34.453125],0
n3,1,0.340107,0.910027,[18  9] ; [14 12],[16.30188679 10.69811321] ; [15.69811321 10.30188679],0
a3,1,0.352706,0.863698,[45 35] ; [31 17],[47.5 32.5] ; [28.5 19.5],0
r1,1,0.387879,0.745581,[58 22] ; [32 17],[55.81395349 24.18604651] ; [34.18604651 14.81395349],0
a1,1,0.415016,0.664385,[ 5 75] ; [ 5 44],[ 6.20155039 73.79844961] ; [ 3.79844961 45.20155039],0
a4,1,0.424627,0.637473,[31 47] ; [23 26],[33.16535433 44.83464567] ; [20.83464567 28.16535433],0
n1,1,0.430351,0.621876,[10 17] ; [ 7 19],[ 8.66037736 18.33962264] ; [ 8.33962264 17.66037736],0
d4,1,0.458427,0.549733,[56 23] ; [31 17],[54.11811024 24.88188976] ; [32.88188976 15.11811024],0
a6,1,0.458909,0.548555,[42 38] ; [29 20],[44.03100775 35.96899225] ; [26.96899225 22.03100775],0
a7,1,0.47487,0.510622,[47 32] ; [26 23],[45.0546875 33.9453125] ; [27.9453125 21.0546875],0
p3,1,0.488607,0.479592,[21 59] ; [10 38],[19.375 60.625] ; [11.625 36.375],0
d2,1,0.499273,0.456481,[35 43] ; [25 24],[36.8503937 41.1496063] ; [23.1496063 25.8503937],0
d1,1,0.517045,0.419785,[34 46] ; [18 31],[32.24806202 47.75193798] ; [19.75193798 29.24806202],0
