Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,37.669426,[ 3 32] ; [82 40],[18.94904459 16.05095541] ; [66.05095541 55.94904459],1
d4,1,0.0,26.612253,[16 19] ; [106  16],[27.19745223  7.80254777] ; [94.80254777 27.19745223],1
d3,1,0.000297,13.086665,[14 21] ; [89 33],[22.96178344 12.03821656] ; [80.03821656 41.96178344],1
d2,1,0.000309,13.012444,[ 7 28] ; [66 55],[16.37820513 18.62179487] ; [56.62179487 64.37820513],1
a4,1,0.001595,9.965034,[ 8 26] ; [66 56],[16.12820513 17.87179487] ; [57.87179487 64.12820513],0
a2,1,0.021889,5.254579,[ 3 32] ; [33 89],[ 8.02547771 26.97452229] ; [27.97452229 94.02547771],0
s1,1,0.024301,5.073005,[ 4 31] ; [  3 118],[ 1.57051282 33.42948718] ; [  5.42948718 115.57051282],0
u1,1,0.025209,5.00944,[ 1 34] ; [ 22 100],[ 5.12738854 29.87261146] ; [ 17.87261146 104.12738854],0
s6,1,0.025405,4.996097,[17 17] ; [84 35],[22.44444444 11.55555556] ; [78.55555556 40.44444444],0
p2,1,0.033881,4.500689,[21 14] ; [95 27],[25.85987261  9.14012739] ; [90.14012739 31.85987261],0
p4,1,0.034729,4.458446,[11 24] ; [63 59],[16.49681529 18.50318471] ; [57.50318471 64.49681529],0
p3,1,0.067837,3.334595,[ 8 27] ; [48 73],[12.56410256 22.43589744] ; [43.43589744 77.56410256],0
s5,1,0.075974,3.148987,[ 5 27] ; [36 78],[ 8.98630137 23.01369863] ; [32.01369863 81.98630137],0
p1,1,0.083178,3.001679,[ 6 29] ; [  9 113],[ 3.34394904 31.65605096] ; [ 11.65605096 110.34394904],0
b5,1,0.089723,2.879342,[19 16] ; [85 37],[23.18471338 11.81528662] ; [80.81528662 41.18471338],0
a6,1,0.089723,2.879342,[19 16] ; [85 37],[23.18471338 11.81528662] ; [80.81528662 41.18471338],0
a5,1,0.091998,2.839064,[22 13] ; [94 28],[25.85987261  9.14012739] ; [90.14012739 31.85987261],0
u2,1,0.092056,2.83805,[7 9] ; [24 11],[9.7254902 6.2745098] ; [21.2745098 13.7254902],0
a3,1,0.108282,2.57912,[19 15] ; [86 36],[22.88461538 11.11538462] ; [82.11538462 39.88461538],0
a8,1,0.112631,2.516907,[ 6 27] ; [ 9 98],[ 3.53571429 29.46428571] ; [11.46428571 95.53571429],0
r3,1,0.128444,2.311212,[29  5] ; [114   8],[31.16666667  2.83333333] ; [111.83333333  10.16666667],0
v3,1,0.137293,2.208042,[11 24] ; [52 62],[14.79865772 20.20134228] ; [48.20134228 65.79865772],0
s8,1,0.144914,2.124986,[ 9 26] ; [47 73],[12.64516129 22.35483871] ; [43.35483871 76.64516129],0
p12,1,0.147483,2.098094,[ 1 34] ; [ 13 107],[ 3.16129032 31.83870968] ; [ 10.83870968 109.16129032],0
n5,1,0.167709,1.903299,[27  8] ; [79 43],[23.63057325 11.36942675] ; [82.36942675 39.63057325],0
s2,1,0.184429,1.761571,[14 19] ; [66 53],[17.36842105 15.63157895] ; [62.63157895 56.36842105],0
p9,1,0.202557,1.623841,[31  4] ; [94 25],[28.40909091  6.59090909] ; [96.59090909 22.40909091],0
v2,1,0.223011,1.484891,[17 16] ; [74 43],[20.02 12.98] ; [70.98 46.02],0
p6,1,0.279986,1.167159,[ 4 31] ; [23 96],[ 6.13636364 28.86363636] ; [20.86363636 98.13636364],0
p8,1,0.298938,1.078924,[12 22] ; [32 90],[ 9.58974359 24.41025641] ; [34.41025641 87.58974359],0
n2,1,0.33211,0.940652,[8 1] ; [25  9],[6.90697674 2.09302326] ; [26.09302326  7.90697674],0
a1,1,0.333636,0.934733,[ 2 33] ; [  3 119],[ 1.11464968 33.88535032] ; [  3.88535032 118.11464968],0
v4,1,0.346256,0.887131,[31  4] ; [113   8],[32.30769231  2.69230769] ; [111.69230769   9.30769231],0
u3,1,0.355978,0.852033,[9 7] ; [25 11],[10.46153846  5.53846154] ; [23.53846154 12.46153846],0
p10,1,0.360344,0.836694,[27  8] ; [83 37],[24.83870968 10.16129032] ; [85.16129032 34.83870968],0
b2,1,0.367722,0.811348,[12 13] ; [26 43],[10.10638298 14.89361702] ; [27.89361702 41.10638298],0
b3,1,0.367722,0.811348,[12 13] ; [26 43],[10.10638298 14.89361702] ; [27.89361702 41.10638298],0
r4,1,0.379384,0.772696,[28  7] ; [105  17],[29.64968153  5.35031847] ; [103.35031847  18.64968153],0
n3,1,0.392113,0.73238,[5 4] ; [24 10],[6.06976744 2.93023256] ; [22.93023256 11.06976744],0
a7,1,0.403942,0.696559,[23 12] ; [89 33],[24.96815287 10.03184713] ; [87.03184713 34.96815287],0
r1,1,0.428731,0.626259,[25 10] ; [95 27],[26.75159236  8.24840764] ; [93.24840764 28.75159236],0
p5,1,0.436399,0.605732,[ 2 33] ; [ 12 108],[ 3.16129032 31.83870968] ; [ 10.83870968 109.16129032],0
n1,1,0.460944,0.543602,[3 6] ; [16 18],[3.97674419 5.02325581] ; [15.02325581 18.97674419],0
s7,1,0.489633,0.477332,[13 22] ; [49 63],[14.76190476 20.23809524] ; [47.23809524 64.76190476],0
b4,1,0.499014,0.457032,[19 16] ; [74 48],[20.73248408 14.26751592] ; [72.26751592 49.73248408],0
r2,1,0.54508,0.366206,[32  3] ; [115   7],[32.77070064  2.22929936] ; [114.22929936   7.77070064],0
n4,1,0.554895,0.34862,[27  8] ; [88 34],[25.63694268  9.36305732] ; [89.36305732 32.63694268],0
s3,1,0.713082,0.135218,[16 17] ; [62 57],[16.93421053 16.06578947] ; [61.06578947 57.93421053],0
p11,1,0.826901,0.04782,[24 11] ; [86 36],[24.52229299 10.47770701] ; [85.47770701 36.52229299],0
b1,1,0.836383,0.042651,[13 22] ; [43 79],[12.48407643 22.51592357] ; [43.51592357 78.48407643],0
u4,1,0.895168,0.017363,[ 1 34] ; [  3 119],[ 0.89171975 34.10828025] ; [  3.10828025 118.89171975],0
n6,1,0.898602,0.016238,[26  8] ; [92 30],[25.71794872  8.28205128] ; [92.28205128 29.71794872],0
s4,1,1.0,0.0,[ 5 30] ; [ 17 102],[ 5. 30.] ; [ 17. 102.],0
