Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000909,11.00351,[124 125] ; [39 13],[134.84053156 114.15946844] ; [28.15946844 23.84053156],1
s2,1,0.001166,10.54379,[ 80 170] ; [29 23],[ 90.23178808 159.76821192] ; [18.76821192 33.23178808],0
s5,1,0.001375,10.238774,[ 45 201] ; [20 32],[ 53.65771812 192.34228188] ; [11.34228188 40.65771812],0
s3,1,0.011928,6.321571,[111 135] ; [34 19],[119.29765886 126.70234114] ; [25.70234114 27.29765886],0
b3,1,0.01814,5.582615,[42 96] ; [ 3 28],[ 36.74556213 101.25443787] ; [ 8.25443787 22.74556213],0
b2,1,0.01814,5.582615,[42 96] ; [ 3 28],[ 36.74556213 101.25443787] ; [ 8.25443787 22.74556213],0
n6,1,0.020098,5.403363,[173  74] ; [47  8],[179.93377483  67.06622517] ; [40.06622517 14.93377483],0
s7,1,0.034494,4.470062,[ 70 167] ; [24 30],[ 76.55670103 160.44329897] ; [17.44329897 36.55670103],0
d3,1,0.093841,2.807211,[ 88 162] ; [26 29],[ 93.44262295 156.55737705] ; [20.55737705 34.44262295],0
a6,1,0.1259,2.342345,[142 108] ; [25 30],[136.8852459 113.1147541] ; [30.1147541 24.8852459],0
n1,1,0.128167,2.314567,[28 39] ; [ 4 14],[25.22352941 41.77647059] ; [ 6.77647059 11.22352941],0
a8,1,0.136192,2.220471,[ 32 203] ; [ 3 47],[ 28.85964912 206.14035088] ; [ 6.14035088 43.85964912],0
a2,1,0.240298,1.378842,[ 14 236] ; [ 1 54],[ 12.29508197 237.70491803] ; [ 2.70491803 52.29508197],0
a5,1,0.249668,1.325159,[144 106] ; [27 28],[140.16393443 109.83606557] ; [30.83606557 24.16393443],0
n5,1,0.259569,1.271056,[160  87] ; [40 15],[163.57615894  83.42384106] ; [36.42384106 18.57615894],0
d4,1,0.297719,1.084384,[142 108] ; [27 28],[138.52459016 111.47540984] ; [30.47540984 24.52459016],0
b1,1,0.308205,1.038352,[105 145] ; [19 36],[101.63934426 148.36065574] ; [22.36065574 32.63934426],0
p4,1,0.348719,0.878113,[ 98 150] ; [18 37],[ 94.94389439 153.05610561] ; [21.05610561 33.94389439],0
u3,1,0.369986,0.803713,[51 60] ; [15 12],[53.08695652 57.91304348] ; [12.91304348 14.08695652],0
v3,1,0.372689,0.794678,[ 73 169] ; [13 41],[ 70.31081081 171.68918919] ; [15.68918919 38.31081081],0
p8,1,0.376111,0.783375,[ 92 155] ; [17 38],[ 89.14900662 157.85099338] ; [19.85099338 35.14900662],0
r3,1,0.477366,0.504874,[211  36] ; [49  6],[212.64900662  34.35099338] ; [47.35099338  7.64900662],0
r1,1,0.480782,0.497089,[165  82] ; [34 21],[162.75827815  84.24172185] ; [36.24172185 18.75827815],0
p7,1,0.495778,0.463963,[110 135] ; [27 27],[112.25752508 132.74247492] ; [24.74247492 29.25752508],0
u2,1,0.515805,0.422273,[52 57] ; [11 16],[50.49264706 58.50735294] ; [12.50735294 14.49264706],0
a3,1,0.539315,0.376811,[137 110] ; [28 27],[134.95033113 112.04966887] ; [30.04966887 24.95033113],0
s1,1,0.556165,0.346387,[ 14 232] ; [ 2 52],[ 13.12 232.88] ; [ 2.88 51.12],0
n4,1,0.582499,0.302211,[163  85] ; [34 21],[161.24092409  86.75907591] ; [35.75907591 19.24092409],0
n3,1,0.602893,0.270655,[48 19] ; [14  4],[48.87058824 18.12941176] ; [13.12941176  4.87058824],0
a1,1,0.627319,0.235714,[ 13 237] ; [ 2 53],[ 12.29508197 237.70491803] ; [ 2.70491803 52.29508197],0
n2,1,0.636122,0.22385,[54 15] ; [15  3],[54.72413793 14.27586207] ; [14.27586207  3.72413793],0
v1,1,0.672069,0.179192,[102 139] ; [25 30],[103.40202703 137.59797297] ; [23.59797297 31.40202703],0
p2,1,0.67792,0.172477,[179  70] ; [38 17],[177.74013158  71.25986842] ; [39.25986842 15.74013158],0
r2,1,0.685214,0.164316,[211  35] ; [46  9],[210.03986711  35.96013289] ; [46.96013289  8.03986711],0
d2,1,0.701423,0.146995,[ 40 209] ; [10 45],[ 40.95394737 208.04605263] ; [ 9.04605263 45.95394737],0
v2,1,0.713497,0.134809,[ 93 141] ; [20 34],[ 91.8125 142.1875] ; [21.1875 32.8125],0
u1,1,0.74001,0.110118,[  7 243] ; [ 2 53],[  7.37704918 242.62295082] ; [ 1.62295082 53.37704918],0
a7,1,0.744458,0.106247,[148 101] ; [34 21],[149.07236842  99.92763158] ; [32.92763158 22.07236842],0
p12,1,0.747741,0.103439,[  7 241] ; [ 2 53],[  7.36633663 240.63366337] ; [ 1.63366337 53.36633663],0
d5,1,0.749988,0.101541,[135 115] ; [31 24],[136.06557377 113.93442623] ; [29.93442623 25.06557377],0
v4,1,0.755433,0.097022,[214  31] ; [48  6],[214.68227425  30.31772575] ; [47.31772575  6.68227425],0
p1,1,0.77746,0.07988,[ 16 231] ; [ 3 52],[ 15.5397351 231.4602649] ; [ 3.4602649 51.5397351],0
r4,1,0.825379,0.048679,[192  58] ; [43 12],[192.62295082  57.37704918] ; [42.37704918 12.62295082],0
p11,1,0.830262,0.045952,[169  81] ; [38 17],[169.67213115  80.32786885] ; [37.32786885 17.67213115],0
p9,1,0.83157,0.045236,[178  67] ; [40 14],[178.62876254  66.37123746] ; [39.37123746 14.62876254],0
b5,1,0.832834,0.04455,[137 113] ; [31 24],[137.70491803 112.29508197] ; [30.29508197 24.70491803],0
b4,1,0.844122,0.038661,[140 110] ; [30 25],[139.3442623 110.6557377] ; [30.6557377 24.3442623],0
p10,1,0.847806,0.036833,[166  79] ; [38 17],[166.6  78.4] ; [37.4 17.6],0
a4,1,0.854253,0.033744,[ 56 193] ; [13 42],[ 56.51644737 192.48355263] ; [12.48355263 42.51644737],0
