Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,86.052844,[478  78] ; [72 71],[437.48211731 118.51788269] ; [112.51788269  30.48211731],1
a7,1,0.000626,11.697837,[413 148] ; [87 60],[396.18644068 164.81355932] ; [103.81355932  43.18644068],1
s3,1,0.001498,10.080768,[290 263] ; [55 91],[272.93991416 280.06008584] ; [72.06008584 73.93991416],0
a5,1,0.003292,8.638329,[412 151] ; [90 58],[397.50492264 165.49507736] ; [104.49507736  43.50492264],0
s7,1,0.00367,8.440367,[233 302] ; [42 98],[217.96296296 317.03703704] ; [57.03703704 82.96296296],0
s1,1,0.003971,8.296821,[ 12 541] ; [ 10 136],[ 17.40486409 535.59513591] ; [  4.59513591 141.40486409],0
v2,1,0.004771,7.964341,[319 225] ; [63 76],[304.25768668 239.74231332] ; [77.74231332 61.25768668],0
d4,1,0.007944,7.045961,[459 101] ; [106  41],[447.52475248 112.47524752] ; [117.47524752  29.52475248],0
s2,1,0.00938,6.749091,[251 307] ; [49 99],[237.11048159 320.88951841] ; [62.88951841 85.11048159],0
s5,1,0.010606,6.530192,[145 405] ; [ 23 120],[133.33333333 416.66666667] ; [ 34.66666667 108.33333333],0
b1,1,0.010705,6.513719,[209 354] ; [72 76],[222.50773558 340.49226442] ; [58.49226442 89.50773558],0
n3,1,0.020666,5.354766,[91 32] ; [28 22],[84.60693642 38.39306358] ; [34.39306358 15.60693642],0
d1,1,0.02308,5.162438,[325 238] ; [70 78],[312.77777778 250.22222222] ; [82.22222222 65.77777778],0
a6,1,0.037142,4.343873,[391 171] ; [89 58],[380.47954866 181.52045134] ; [99.52045134 47.47954866],0
n5,1,0.038964,4.262453,[407 150] ; [94 52],[396.95163585 160.04836415] ; [104.04836415  41.95163585],0
a3,1,0.056535,3.636218,[395 165] ; [91 55],[385.49575071 174.50424929] ; [100.50424929  45.49575071],0
u4,1,0.113735,2.501547,[  8 555] ; [  5 143],[ 10.29395218 552.70604782] ; [  2.70604782 145.29395218],0
b5,1,0.164395,1.933324,[351 212] ; [83 65],[343.65963432 219.34036568] ; [90.34036568 57.65963432],0
a8,1,0.167894,1.901651,[ 81 424] ; [ 16 125],[ 75.82817337 429.17182663] ; [ 21.17182663 119.82817337],0
v3,1,0.242838,1.364043,[210 336] ; [46 93],[204.05255474 341.94744526] ; [51.94744526 87.05255474],0
n1,1,0.27571,1.188115,[42 79] ; [23 30],[45.20114943 75.79885057] ; [19.79885057 33.20114943],0
p1,1,0.325888,0.965168,[ 33 527] ; [ 12 136],[ 35.59322034 524.40677966] ; [  9.40677966 138.59322034],0
u1,1,0.347711,0.881794,[ 94 469] ; [ 20 128],[ 90.27004219 472.72995781] ; [ 23.72995781 124.27004219],0
p12,1,0.383192,0.760436,[ 33 527] ; [  6 142],[ 30.84745763 529.15254237] ; [  8.15254237 139.84745763],0
a2,1,0.491408,0.473443,[133 430] ; [ 31 117],[129.86216596 433.13783404] ; [ 34.13783404 113.86216596],0
d2,1,0.50202,0.450663,[269 292] ; [65 80],[265.40226629 295.59773371] ; [68.59773371 76.40226629],0
a4,1,0.549604,0.358027,[246 315] ; [60 86],[242.80905233 318.19094767] ; [63.19094767 82.80905233],0
u3,1,0.583233,0.301038,[88 77] ; [28 29],[86.21621622 78.78378378] ; [29.78378378 27.21621622],0
b4,1,0.605409,0.266914,[329 234] ; [83 65],[326.23909986 236.76090014] ; [85.76090014 62.23909986],0
n2,1,0.708011,0.140272,[87 35] ; [37 17],[85.95454545 36.04545455] ; [38.04545455 15.95454545],0
b2,1,0.821157,0.051102,[125 209] ; [36 57],[125.93442623 208.06557377] ; [35.06557377 57.93442623],0
b3,1,0.821157,0.051102,[125 209] ; [36 57],[125.93442623 208.06557377] ; [35.06557377 57.93442623],0
u2,1,0.865368,0.028746,[90 74] ; [30 26],[89.45454545 74.54545455] ; [30.54545455 25.45454545],0
