Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.484981,[20 33] ; [73 14],[35.20714286 17.79285714] ; [57.79285714 29.20714286],1
r2,1,4e-05,16.861113,[34 16] ; [82  5],[42.33576642  7.66423358] ; [73.66423358 13.33576642],1
v4,1,8.7e-05,15.393624,[30 23] ; [75 12],[39.75 13.25] ; [65.25 21.75],1
p1,1,0.000369,12.682889,[12 41] ; [ 3 84],[ 5.67857143 47.32142857] ; [ 9.32142857 77.67857143],1
s8,1,0.001357,10.263286,[ 6 47] ; [31 55],[14.10791367 38.89208633] ; [22.89208633 63.10791367],0
s6,1,0.001409,10.194539,[14 39] ; [46 39],[23.04347826 29.95652174] ; [36.95652174 48.04347826],0
v2,1,0.005597,7.675531,[13 36] ; [42 40],[20.57251908 28.42748092] ; [34.42748092 47.57251908],0
r3,1,0.006603,7.378009,[33 20] ; [72 15],[39.75 13.25] ; [65.25 21.75],0
u3,1,0.007809,7.076732,[ 5 16] ; [19 12],[ 9.69230769 11.30769231] ; [14.30769231 16.69230769],0
s2,1,0.010626,6.52687,[11 42] ; [36 50],[17.92086331 35.07913669] ; [29.07913669 56.92086331],0
s7,1,0.016024,5.800189,[11 40] ; [34 47],[17.38636364 33.61363636] ; [27.61363636 53.38636364],0
b2,1,0.020106,5.402626,[18 17] ; [14 38],[12.87356322 22.12643678] ; [19.12643678 32.87356322],0
b3,1,0.020106,5.402626,[18 17] ; [14 38],[12.87356322 22.12643678] ; [19.12643678 32.87356322],0
s3,1,0.021515,5.284589,[15 37] ; [41 43],[21.41176471 30.58823529] ; [34.58823529 49.41176471],0
a4,1,0.050645,3.819979,[16 36] ; [41 45],[21.47826087 30.52173913] ; [35.52173913 50.47826087],0
u2,1,0.061303,3.501779,[ 6 15] ; [17 14],[ 9.28846154 11.71153846] ; [13.71153846 17.28846154],0
a7,1,0.064657,3.413715,[27 26] ; [58 29],[32.17857143 20.82142857] ; [52.82142857 34.17857143],0
p7,1,0.091662,2.844945,[ 9 44] ; [25 59],[13.15328467 39.84671533] ; [20.84671533 63.15328467],0
v3,1,0.104726,2.632057,[12 39] ; [30 51],[16.22727273 34.77272727] ; [25.77272727 55.22727273],0
d4,1,0.108474,2.576319,[34 19] ; [66 20],[38.1294964 14.8705036] ; [61.8705036 24.1294964],0
v1,1,0.116935,2.457894,[13 39] ; [33 54],[17.20863309 34.79136691] ; [28.79136691 58.20863309],0
a2,1,0.154815,2.024155,[ 7 46] ; [20 67],[10.22142857 42.77857143] ; [16.77857143 70.22142857],0
