Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.011772,6.344955,[20 10] ; [1 6],[17.02702703 12.97297297] ; [3.97297297 3.02702703],0
d5,1,0.014379,5.991063,[23  7] ; [2 5],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
d4,1,0.024605,5.051493,[25  5] ; [3 4],[22.7027027  7.2972973] ; [5.2972973 1.7027027],0
p11,1,0.046313,3.970159,[24  6] ; [3 4],[21.89189189  8.10810811] ; [5.10810811 1.89189189],0
d3,1,0.064527,3.417027,[20 10] ; [2 5],[17.83783784 12.16216216] ; [4.16216216 2.83783784],0
v2,1,0.100524,2.697214,[16 14] ; [1 5],[14.16666667 15.83333333] ; [2.83333333 3.16666667],0
b4,1,0.153609,2.03604,[13 17] ; [1 6],[11.35135135 18.64864865] ; [2.64864865 4.35135135],0
p9,1,0.224114,1.477833,[23  6] ; [4 3],[21.75  7.25] ; [5.25 1.75],0
a4,1,0.242166,1.367938,[10 20] ; [4 3],[11.35135135 18.64864865] ; [2.64864865 4.35135135],0
n4,1,0.242166,1.367938,[20 10] ; [3 4],[18.64864865 11.35135135] ; [4.35135135 2.64864865],0
p7,1,0.254698,1.297349,[19 11] ; [6 1],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
n6,1,0.294937,1.096949,[23  7] ; [4 3],[21.89189189  8.10810811] ; [5.10810811 1.89189189],0
s3,1,0.354777,0.856298,[11 18] ; [4 3],[12.08333333 16.91666667] ; [2.91666667 4.08333333],0
s5,1,0.399233,0.710635,[ 9 21] ; [1 6],[ 8.10810811 21.89189189] ; [1.89189189 5.10810811],0
a5,1,0.409727,0.679592,[18 12] ; [3 4],[17.02702703 12.97297297] ; [3.97297297 3.02702703],0
s6,1,0.409727,0.679592,[18 12] ; [3 4],[17.02702703 12.97297297] ; [3.97297297 3.02702703],0
p10,1,0.43115,0.619722,[21  8] ; [4 3],[20.13888889  8.86111111] ; [4.86111111 2.13888889],0
b1,1,0.473805,0.513088,[17 13] ; [5 2],[17.83783784 12.16216216] ; [4.16216216 2.83783784],0
a1,1,0.506061,0.442204,[ 2 28] ; [1 6],[ 2.43243243 27.56756757] ; [0.56756757 6.43243243],0
a3,1,0.509151,0.435812,[17 13] ; [3 4],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
v4,1,0.512902,0.428143,[21  9] ; [4 3],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
n2,1,0.52179,0.410354,[8 3] ; [1 1],[7.61538462 3.38461538] ; [1.38461538 0.61538462],0
r1,1,0.574523,0.315173,[12 18] ; [2 5],[11.35135135 18.64864865] ; [2.64864865 4.35135135],0
n5,1,0.634592,0.225885,[20 10] ; [4 3],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
v3,1,0.634592,0.225885,[10 20] ; [3 4],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
r4,1,0.634592,0.225885,[10 20] ; [3 4],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
u2,1,0.681777,0.168132,[8 5] ; [2 2],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
s8,1,0.686225,0.163202,[11 19] ; [2 5],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
p5,1,0.719918,0.128571,[ 7 23] ; [1 5],[ 6.66666667 23.33333333] ; [1.33333333 4.66666667],0
s4,1,0.728151,0.120816,[ 6 24] ; [1 6],[ 5.67567568 24.32432432] ; [1.32432432 5.67567568],0
a7,1,0.733508,0.115915,[15 15] ; [3 4],[14.59459459 15.40540541] ; [3.40540541 3.59459459],0
r3,1,0.771159,0.084599,[23  7] ; [5 2],[22.7027027  7.2972973] ; [5.2972973 1.7027027],0
d2,1,0.808514,0.05873,[10 20] ; [2 5],[ 9.72972973 20.27027027] ; [2.27027027 4.72972973],0
a8,1,0.816297,0.053968,[ 3 24] ; [1 6],[ 3.17647059 23.82352941] ; [0.82352941 6.17647059],0
v1,1,0.855494,0.033165,[14 16] ; [3 4],[13.78378378 16.21621622] ; [3.21621622 3.78378378],0
b5,1,0.855494,0.033165,[16 14] ; [4 3],[16.21621622 13.78378378] ; [3.78378378 3.21621622],0
p8,1,0.881316,0.022291,[16 14] ; [3 3],[15.83333333 14.16666667] ; [3.16666667 2.83333333],0
p3,1,0.889735,0.019221,[18 12] ; [4 3],[17.83783784 12.16216216] ; [4.16216216 2.83783784],0
u3,1,0.892795,0.018162,[6 7] ; [2 2],[6.11764706 6.88235294] ; [1.88235294 2.11764706],0
s2,1,0.943253,0.005067,[12 17] ; [3 4],[12.08333333 16.91666667] ; [2.91666667 4.08333333],0
