Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.008018,7.029453,[38 35] ; [ 54 106],[28.82403433 44.17596567] ; [63.17596567 96.82403433],0
v3,1,0.013287,6.130529,[20 52] ; [ 22 134],[13.26315789 58.73684211] ; [ 28.73684211 127.26315789],0
p10,1,0.033689,4.510397,[49 22] ; [86 73],[41.67391304 29.32608696] ; [93.32608696 65.67391304],0
r2,1,0.036222,4.386607,[68  5] ; [131  27],[62.88744589 10.11255411] ; [136.11255411  21.88744589],0
s5,1,0.043919,4.059686,[24 46] ; [ 34 123],[17.88546256 52.11453744] ; [ 40.11453744 116.88546256],0
p12,1,0.049041,3.873964,[ 5 67] ; [  3 158],[ 2.472103 69.527897] ; [  5.527897 155.472103],0
p9,1,0.057304,3.613755,[54 19] ; [96 61],[47.60869565 25.39130435] ; [102.39130435  54.60869565],0
p3,1,0.077791,3.110452,[26 46] ; [ 40 121],[20.39484979 51.60515021] ; [ 45.60515021 115.39484979],0
s6,1,0.08858,2.9,[42 30] ; [74 86],[36. 36.] ; [80. 80.],0
r1,1,0.094499,2.796018,[52 20] ; [98 63],[46.35193133 25.64806867] ; [103.64806867  57.35193133],0
s8,1,0.096728,2.758683,[24 48] ; [ 37 124],[18.84978541 53.15021459] ; [ 42.15021459 118.84978541],0
s3,1,0.160311,1.971289,[41 32] ; [74 86],[36.03004292 36.96995708] ; [78.96995708 81.03004292],0
p4,1,0.17681,1.824233,[32 41] ; [ 55 104],[27.375 45.625] ; [59.625 99.375],0
p11,1,0.18277,1.774958,[48 25] ; [91 70],[43.36324786 29.63675214] ; [95.63675214 65.36324786],0
a6,1,0.196926,1.665029,[41 32] ; [104  56],[45.42918455 27.57081545] ; [99.57081545 60.42918455],0
v4,1,0.220352,1.502075,[64  8] ; [133  28],[60.87553648 11.12446352] ; [136.12446352  24.87553648],0
p5,1,0.262517,1.255435,[ 5 65] ; [  6 155],[ 3.33333333 66.66666667] ; [  7.66666667 153.33333333],0
p2,1,0.265811,1.238238,[50 22] ; [99 61],[46.24137931 25.75862069] ; [102.75862069  57.24137931],0
d1,1,0.26723,1.230909,[27 46] ; [72 89],[30.88461538 42.11538462] ; [68.11538462 92.88461538],0
