Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003602,8.474175,[107  18] ; [23 13],[100.93167702  24.06832298] ; [29.06832298  6.93167702],0
p4,1,0.004827,7.942959,[94 32] ; [18 18],[87.11111111 38.88888889] ; [24.88888889 11.11111111],0
a2,1,0.011356,6.408791,[41 85] ; [ 4 32],[35. 91.] ; [10. 26.],0
d5,1,0.023337,5.143275,[113  13] ; [27  9],[108.88888889  17.11111111] ; [31.11111111  4.88888889],0
d3,1,0.033707,4.509495,[84 42] ; [17 19],[78.55555556 47.44444444] ; [22.44444444 13.55555556],0
s4,1,0.036593,4.369272,[ 17 108] ; [10 25],[ 21.09375 103.90625] ; [ 5.90625 29.09375],0
a1,1,0.052588,3.756957,[  4 122] ; [ 4 32],[  6.22222222 119.77777778] ; [ 1.77777778 34.22222222],0
p7,1,0.052928,3.746197,[72 54] ; [14 22],[66.88888889 59.11111111] ; [19.11111111 16.88888889],0
s1,1,0.055997,3.652141,[  4 120] ; [ 4 32],[  6.2 117.8] ; [ 1.8 34.2],0
a7,1,0.057821,3.598811,[94 32] ; [21 15],[89.44444444 36.55555556] ; [25.55555556 10.44444444],0
a3,1,0.071591,3.246165,[99 27] ; [23 13],[94.88888889 31.11111111] ; [27.11111111  8.88888889],0
p10,1,0.075831,3.152059,[98 27] ; [23 13],[93.94409938 31.05590062] ; [27.05590062  8.94409938],0
b1,1,0.101219,2.686224,[61 65] ; [23 13],[65.33333333 60.66666667] ; [18.66666667 17.33333333],0
a6,1,0.111612,2.53125,[91 35] ; [21 15],[87.11111111 38.88888889] ; [24.88888889 11.11111111],0
v2,1,0.138402,2.195638,[69 49] ; [16 20],[65.12987013 52.87012987] ; [19.87012987 16.12987013],0
n2,1,0.208723,1.58026,[18  7] ; [10  1],[19.44444444  5.55555556] ; [8.55555556 2.44444444],0
s3,1,0.237998,1.392414,[69 55] ; [24 12],[72.075 51.925] ; [20.925 15.075],0
v3,1,0.324613,0.970268,[51 68] ; [11 22],[48.53947368 70.46052632] ; [13.46052632 19.53947368],0
v4,1,0.335979,0.925714,[118   8] ; [32  4],[116.66666667   9.33333333] ; [33.33333333  2.66666667],0
v1,1,0.356006,0.851932,[69 51] ; [16 17],[66.66666667 53.33333333] ; [18.33333333 14.66666667],0
p1,1,0.360214,0.837145,[ 11 115] ; [ 5 31],[ 12.44444444 113.55555556] ; [ 3.55555556 32.44444444],0
p12,1,0.409355,0.680672,[  8 118] ; [ 1 35],[  7. 119.] ; [ 2. 34.],0
n1,1,0.418492,0.654545,[10 15] ; [6 5],[11.11111111 13.88888889] ; [4.88888889 6.11111111],0
d4,1,0.434187,0.611598,[102  24] ; [27  9],[100.33333333  25.66666667] ; [28.66666667  7.33333333],0
p11,1,0.43966,0.597168,[89 37] ; [23 13],[87.11111111 38.88888889] ; [24.88888889 11.11111111],0
u1,1,0.461295,0.54275,[32 94] ; [ 7 29],[30.33333333 95.66666667] ; [ 8.66666667 27.33333333],0
b4,1,0.468549,0.525396,[72 54] ; [23 13],[73.88888889 52.11111111] ; [21.11111111 14.88888889],0
n4,1,0.518217,0.417441,[98 27] ; [30  6],[99.37888199 25.62111801] ; [28.62111801  7.37888199],0
n6,1,0.530275,0.393865,[103  22] ; [28  8],[101.70807453  23.29192547] ; [29.29192547  6.70807453],0
r3,1,0.541359,0.373026,[119   7] ; [33  3],[118.22222222   7.77777778] ; [33.77777778  2.22222222],0
u2,1,0.564143,0.332581,[14 11] ; [6 7],[13.15789474 11.84210526] ; [6.84210526 6.15789474],0
n5,1,0.572276,0.31889,[87 37] ; [27  9],[88.35 35.65] ; [25.65 10.35],0
s2,1,0.633331,0.22757,[71 53] ; [19 17],[69.75 54.25] ; [20.25 15.75],0
u4,1,0.640316,0.218329,[  2 124] ; [ 1 35],[  2.33333333 123.66666667] ; [ 0.66666667 35.33333333],0
s5,1,0.713206,0.135096,[42 79] ; [10 22],[41.12418301 79.87581699] ; [10.87581699 21.12418301],0
p6,1,0.761844,0.091845,[38 87] ; [10 26],[37.26708075 87.73291925] ; [10.73291925 25.26708075],0
s8,1,0.767676,0.087271,[56 70] ; [17 19],[56.77777778 69.22222222] ; [16.22222222 19.77777778],0
a4,1,0.768762,0.086433,[63 63] ; [17 19],[62.22222222 63.77777778] ; [17.77777778 18.22222222],0
r4,1,0.798472,0.065191,[110  16] ; [32  4],[110.44444444  15.55555556] ; [31.55555556  4.44444444],0
a8,1,0.808036,0.05903,[ 12 101] ; [ 4 29],[ 12.38356164 100.61643836] ; [ 3.61643836 29.38356164],0
s7,1,0.817398,0.053311,[64 55] ; [17 16],[63.41447368 55.58552632] ; [17.58552632 15.41447368],0
b3,1,0.822211,0.050491,[34 47] ; [12 15],[34.5 46.5] ; [11.5 15.5],0
b2,1,0.822211,0.050491,[34 47] ; [12 15],[34.5 46.5] ; [11.5 15.5],0
d2,1,0.841723,0.039876,[66 60] ; [19 16],[66.52173913 59.47826087] ; [18.47826087 16.52173913],0
a5,1,0.84914,0.036182,[93 33] ; [26 10],[92.55555556 33.44444444] ; [26.44444444  9.55555556],0
b5,1,0.859818,0.03119,[82 44] ; [24 12],[82.44444444 43.55555556] ; [23.55555556 12.44444444],0
d1,1,0.86536,0.028749,[72 54] ; [20 16],[71.55555556 54.44444444] ; [20.44444444 15.55555556],0
u3,1,0.871173,0.026298,[18  9] ; [9 4],[18.225  8.775] ; [8.775 4.225],0
r1,1,0.889612,0.019264,[91 33] ; [26 10],[90.675 33.325] ; [26.325  9.675],0
s6,1,0.98574,0.000319,[87 38] ; [25 11],[86.95652174 38.04347826] ; [25.04347826 10.95652174],0
p5,1,0.996575,1.8e-05,[ 11 114] ; [ 3 31],[ 11.00628931 113.99371069] ; [ 2.99371069 31.00628931],0
r2,1,1.0,0.0,[119   7] ; [34  2],[119.   7.] ; [34.  2.],0
