Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000104,15.055369,[ 35 212] ; [6 4],[ 39.40466926 207.59533074] ; [1.59533074 8.40466926],1
p4,1,0.000682,11.536832,[ 92 159] ; [9 1],[ 97.1302682 153.8697318] ; [3.8697318 6.1302682],1
p3,1,0.002115,9.44709,[ 74 181] ; [8 3],[ 78.60902256 176.39097744] ; [3.39097744 7.60902256],0
p1,1,0.003929,8.316221,[ 14 240] ; [3 8],[ 16.29433962 237.70566038] ; [ 0.70566038 10.29433962],0
p12,1,0.017492,5.646331,[  9 244] ; [2 9],[ 10.54166667 242.45833333] ; [ 0.45833333 10.54166667],0
p6,1,0.01867,5.532209,[ 49 204] ; [5 5],[ 51.94676806 201.05323194] ; [2.05323194 7.94676806],0
r2,1,0.026546,4.920087,[218  32] ; [7 4],[215.51724138  34.48275862] ; [9.48275862 1.51724138],0
s6,1,0.026823,4.902153,[103 150] ; [7 2],[106.22137405 146.77862595] ; [3.77862595 5.22137405],0
p7,1,0.073163,3.2106,[113 137] ; [8 3],[115.90038314 134.09961686] ; [5.09961686 5.90038314],0
b1,1,0.078084,3.104332,[ 95 160] ; [7 4],[ 97.78195489 157.21804511] ; [4.21804511 6.78195489],0
p8,1,0.081947,3.02586,[ 95 158] ; [7 4],[ 97.75 155.25] ; [4.25 6.75],0
a5,1,0.095878,2.772797,[144 111] ; [9 2],[146.67293233 108.32706767] ; [6.32706767 4.67293233],0
a7,1,0.105121,2.626081,[174  79] ; [5 6],[171.54166667  81.45833333] ; [7.45833333 3.54166667],0
n5,1,0.107368,2.592534,[144 107] ; [9 2],[146.57633588 104.42366412] ; [6.42366412 4.57633588],0
v2,1,0.199934,1.642857,[ 90 152] ; [2 9],[ 88. 154.] ; [4. 7.],0
n6,1,0.20545,1.603199,[183  72] ; [9 1],[184.75471698  70.24528302] ; [7.24528302 2.75471698],0
d5,1,0.221131,1.497017,[182  72] ; [6 5],[180.19622642  73.80377358] ; [7.80377358 3.19622642],0
d1,1,0.224578,1.474877,[117 138] ; [3 8],[115.03759398 139.96240602] ; [4.96240602 6.03759398],0
p2,1,0.22698,1.459688,[174  81] ; [5 5],[172.24528302  82.75471698] ; [6.75471698 3.24528302],0
v4,1,0.227166,1.458515,[219  36] ; [8 3],[217.61278195  37.38721805] ; [9.38721805 1.61278195],0
s1,1,0.236151,1.403426,[  7 243] ; [ 1 10],[  7.66283525 242.33716475] ; [ 0.33716475 10.66283525],0
p10,1,0.242591,1.365476,[155  96] ; [8 2],[156.75478927  94.24521073] ; [6.24521073 3.75478927],0
