Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.011267,6.422723,[17  8] ; [ 4 11],[13.125 11.875] ; [7.875 7.125],0
p10,1,0.036747,4.362101,[14 11] ; [ 3 11],[10.8974359 14.1025641] ; [6.1025641 7.8974359],0
p9,1,0.068406,3.320866,[13 11] ; [ 3 10],[10.37837838 13.62162162] ; [5.62162162 7.37837838],0
v3,1,0.090468,2.866028,[ 7 17] ; [ 1 14],[ 4.92307692 19.07692308] ; [ 3.07692308 11.92307692],0
d2,1,0.101803,2.677071,[11 13] ; [ 3 12],[ 8.61538462 15.38461538] ; [5.38461538 9.61538462],0
d5,1,0.116626,2.462063,[13 12] ; [ 4 11],[10.625 14.375] ; [6.375 8.625],0
a5,1,0.116626,2.462063,[13 12] ; [ 4 11],[10.625 14.375] ; [6.375 8.625],0
v1,1,0.12011,2.415883,[ 9 16] ; [ 2 13],[ 6.875 18.125] ; [ 4.125 10.875],0
b4,1,0.164595,1.931495,[11 14] ; [10  5],[13.125 11.875] ; [7.875 7.125],0
n1,1,0.172208,1.863616,[7 9] ; [1 6],[ 5.56521739 10.43478261] ; [2.43478261 4.56521739],0
n5,1,0.203749,1.615293,[21  4] ; [10  5],[19.375  5.625] ; [11.625  3.375],0
b3,1,0.215564,1.53366,[8 9] ; [2 7],[ 6.53846154 10.46153846] ; [3.46153846 5.53846154],0
b2,1,0.215564,1.53366,[8 9] ; [2 7],[ 6.53846154 10.46153846] ; [3.46153846 5.53846154],0
n4,1,0.230804,1.435897,[18  7] ; [8 7],[16.25  8.75] ; [9.75 5.25],0
v2,1,0.26424,1.246404,[ 5 19] ; [ 1 13],[ 3.78947368 20.21052632] ; [ 2.21052632 11.78947368],0
p1,1,0.266575,1.234286,[ 2 23] ; [ 3 12],[ 3.125 21.875] ; [ 1.875 13.125],0
p11,1,0.272967,1.201778,[11 14] ; [ 4 11],[ 9.375 15.625] ; [5.625 9.375],0
n3,1,0.277291,1.180317,[8 7] ; [2 5],[6.81818182 8.18181818] ; [3.18181818 3.81818182],0
b5,1,0.283006,1.1526,[ 9 16] ; [8 7],[10.625 14.375] ; [6.375 8.625],0
s8,1,0.387534,0.746667,[ 4 21] ; [ 1 14],[ 3.125 21.875] ; [ 1.875 13.125],0
d4,1,0.411868,0.673401,[10 15] ; [8 7],[11.25 13.75] ; [6.75 8.25],0
d1,1,0.414216,0.666667,[ 6 19] ; [ 2 13],[ 5. 20.] ; [ 3. 12.],0
p8,1,0.414216,0.666667,[ 6 19] ; [ 2 13],[ 5. 20.] ; [ 3. 12.],0
p6,1,0.427392,0.629899,[ 4 21] ; [ 1 13],[ 3.20512821 21.79487179] ; [ 1.79487179 12.20512821],0
d3,1,0.432768,0.615385,[ 7 18] ; [6 9],[ 8.125 16.875] ; [ 4.875 10.125],0
p7,1,0.485045,0.4875,[ 7 17] ; [6 9],[ 8. 16.] ; [ 5. 10.],0
p3,1,0.523593,0.40681,[ 7 17] ; [ 3 12],[ 6.15384615 17.84615385] ; [ 3.84615385 11.15384615],0
a3,1,0.567144,0.327485,[14 11] ; [7 8],[13.125 11.875] ; [7.875 7.125],0
s3,1,0.601297,0.273044,[ 7 17] ; [ 3 11],[ 6.31578947 17.68421053] ; [ 3.68421053 10.31578947],0
n6,1,0.679665,0.170503,[15 10] ; [8 7],[14.375 10.625] ; [8.625 6.375],0
p12,1,0.707932,0.140351,[ 1 24] ; [ 1 14],[ 1.25 23.75] ; [ 0.75 14.25],0
a4,1,0.718432,0.13,[ 6 18] ; [ 3 12],[ 5.53846154 18.46153846] ; [ 3.46153846 11.53846154],0
s6,1,0.72158,0.126984,[ 8 17] ; [ 4 11],[ 7.5 17.5] ; [ 4.5 10.5],0
p4,1,0.72158,0.126984,[ 7 18] ; [ 5 10],[ 7.5 17.5] ; [ 4.5 10.5],0
p5,1,0.730579,0.118581,[ 1 23] ; [ 1 14],[ 1.23076923 22.76923077] ; [ 0.76923077 14.23076923],0
s5,1,0.747203,0.103896,[ 4 21] ; [ 3 12],[ 4.375 20.625] ; [ 2.625 12.375],0
s4,1,0.747203,0.103896,[ 4 21] ; [ 3 12],[ 4.375 20.625] ; [ 2.625 12.375],0
n2,1,0.75235,0.099567,[8 8] ; [3 4],[7.65217391 8.34782609] ; [3.34782609 3.65217391],0
s2,1,0.769297,0.086022,[ 6 19] ; [ 3 12],[ 5.625 19.375] ; [ 3.375 11.625],0
a6,1,0.800282,0.064,[ 9 16] ; [6 9],[ 9.375 15.625] ; [5.625 9.375],0
b1,1,0.804326,0.061381,[14 11] ; [9 6],[14.375 10.625] ; [8.625 6.375],0
p2,1,0.839436,0.041053,[12 12] ; [8 7],[12.30769231 11.69230769] ; [7.69230769 7.30769231],0
r1,1,0.864079,0.029304,[ 9 16] ; [ 5 10],[ 8.75 16.25] ; [5.25 9.75],0
s1,1,0.876824,0.024024,[ 2 23] ; [ 1 14],[ 1.875 23.125] ; [ 1.125 13.875],0
u2,1,0.959566,0.00257,[4 7] ; [3 5],[4.05263158 6.94736842] ; [2.94736842 5.05263158],0
s7,1,1.0,0.0,[ 4 20] ; [ 2 10],[ 4. 20.] ; [ 2. 10.],0
