Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n3,1,0.009578,6.711746,[1 6] ; [11  4],[3.81818182 3.18181818] ; [8.18181818 6.81818182],0
s8,1,0.823629,0.049675,[ 6 10] ; [12 23],[ 5.64705882 10.35294118] ; [12.35294118 22.64705882],0
v1,1,0.829672,0.046278,[7 8] ; [17 17],[7.34693878 7.65306122] ; [16.65306122 17.34693878],0
p7,1,0.8377,0.041958,[9 7] ; [17 15],[8.66666667 7.33333333] ; [17.33333333 14.66666667],0
p11,1,0.845551,0.037946,[11  5] ; [25 10],[11.29411765  4.70588235] ; [24.70588235 10.29411765],0
s3,1,0.851205,0.035186,[9 6] ; [20 15],[8.7 6.3] ; [20.3 14.7],0
a5,1,0.865264,0.02879,[10  6] ; [21 14],[9.7254902 6.2745098] ; [21.2745098 13.7254902],0
b1,1,0.895926,0.017111,[7 9] ; [16 19],[7.21568627 8.78431373] ; [15.78431373 19.21568627],0
a7,1,0.924558,0.008967,[8 8] ; [18 17],[8.15686275 7.84313725] ; [17.84313725 17.15686275],0
r3,1,0.94391,0.00495,[11  4] ; [26  9],[11.1  3.9] ; [25.9  9.1],0
d4,1,0.956687,0.00295,[12  4] ; [26  9],[11.92156863  4.07843137] ; [26.07843137  8.92156863],0
p9,1,0.989825,0.000163,[11  5] ; [24 11],[10.98039216  5.01960784] ; [24.01960784 10.98039216],0
