Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,212.487107,[38 66] ; [438  25],[87.30864198 16.69135802] ; [388.69135802  74.30864198],1
p11,1,0.0,62.465895,[54 55] ; [392  72],[84.84118674 24.15881326] ; [361.15881326 102.84118674],1
v4,1,0.0,30.310403,[94 15] ; [450   9],[104.3943662   4.6056338] ; [439.6056338  19.3943662],1
n6,1,0.0,26.409482,[72 36] ; [401  59],[89.93661972 18.06338028] ; [383.06338028  76.93661972],1
p7,1,0.0,25.962922,[43 64] ; [302 150],[66.03756708 40.96243292] ; [278.96243292 173.03756708],1
p2,1,1e-06,24.097804,[74 35] ; [404  59],[91.08741259 17.91258741] ; [386.91258741  76.08741259],1
n5,1,2e-06,22.350939,[58 51] ; [350 111],[78.02105263 30.97894737] ; [329.97894737 131.02105263],1
p4,1,5e-06,20.781769,[45 64] ; [301 162],[65.93356643 43.06643357] ; [280.06643357 182.93356643],1
p3,1,5e-06,20.736349,[31 77] ; [246 218],[52.3006993 55.6993007] ; [224.6993007 239.3006993],1
p8,1,2.8e-05,17.564572,[37 71] ; [260 199],[56.57142857 51.42857143] ; [240.42857143 218.57142857],1
r4,1,4.8e-05,16.543428,[87 22] ; [430  34],[98.34729494 10.65270506] ; [418.65270506  45.34729494],1
s2,1,7e-05,15.815508,[38 70] ; [259 200],[56.57142857 51.42857143] ; [240.42857143 218.57142857],1
s8,1,0.000215,13.694593,[29 79] ; [214 247],[46.12302285 61.87697715] ; [196.87697715 264.12302285],1
s5,1,0.000582,11.831396,[19 84] ; [161 285],[33.7704918 69.2295082] ; [146.2295082 299.7704918],1
p12,1,0.001608,9.950222,[  1 107] ; [ 48 415],[ 9.26795096 98.73204904] ; [ 39.73204904 423.26795096],0
p5,1,0.001829,9.713565,[  3 106] ; [ 61 400],[12.23859649 96.76140351] ; [ 51.76140351 409.23859649],0
n4,1,0.004861,7.930302,[71 38] ; [362 102],[82.36823735 26.63176265] ; [350.63176265 113.36823735],0
a5,1,0.005365,7.752158,[72 37] ; [365  99],[83.12914485 25.87085515] ; [353.87085515 110.12914485],0
s6,1,0.005673,7.651263,[61 47] ; [320 135],[73.08703375 34.91296625] ; [307.91296625 147.08703375],0
r3,1,0.00676,7.335647,[99 10] ; [445  15],[104.21089631   4.78910369] ; [439.78910369  20.21089631],0
p6,1,0.007896,7.056826,[27 79] ; [181 280],[38.88536155 67.11463845] ; [169.11463845 291.88536155],0
v1,1,0.008806,6.861842,[45 63] ; [250 199],[57.19928187 50.80071813] ; [237.80071813 211.19928187],0
d1,1,0.012199,6.281762,[68 41] ; [345 119],[78.56369983 30.43630017] ; [334.43630017 129.56369983],0
r2,1,0.013903,6.050426,[97 10] ; [441  17],[101.88672566   5.11327434] ; [436.11327434  21.88672566],0
s3,1,0.017365,5.659143,[49 59] ; [264 191],[60.04262877 47.95737123] ; [252.95737123 202.04262877],0
v2,1,0.022321,5.220618,[53 54] ; [273 170],[63.42181818 43.57818182] ; [262.57818182 180.42181818],0
v3,1,0.023622,5.122142,[31 75] ; [182 260],[41.20072993 64.79927007] ; [171.79927007 270.20072993],0
d3,1,0.024468,5.061175,[86 23] ; [405  59],[93.40139616 15.59860384] ; [397.59860384  66.40139616],0
s7,1,0.027686,4.847544,[39 64] ; [222 223],[49.05656934 53.94343066] ; [211.94343066 233.05656934],0
b1,1,0.068542,3.317606,[47 62] ; [157 307],[38.80628272 70.19371728] ; [165.19371728 298.80628272],0
u2,1,0.070337,3.27515,[14 15] ; [79 40],[18.22297297 10.77702703] ; [74.77702703 44.22297297],0
n2,1,0.085841,2.950679,[23 16] ; [66 23],[27.1171875 11.8828125] ; [61.8828125 27.1171875],0
a6,1,0.108804,2.571509,[80 29] ; [372  91],[86.13286713 22.86713287] ; [365.86713287  97.13286713],0
r1,1,0.235247,1.408853,[85 23] ; [385  76],[89.20913884 18.79086116] ; [380.79086116  80.20913884],0
s1,1,0.27106,1.211375,[  5 103] ; [ 12 446],[  3.24381625 104.75618375] ; [ 13.75618375 444.24381625],0
u4,1,0.276699,1.183231,[  4 105] ; [  9 454],[  2.47727273 106.52272727] ; [ 10.52272727 452.47727273],0
n1,1,0.304323,1.055153,[16 22] ; [29 60],[13.46456693 24.53543307] ; [31.53543307 57.46456693],0
d5,1,0.376431,0.782325,[94 15] ; [414  50],[96.63525305 12.36474695] ; [411.36474695  52.63525305],0
p1,1,0.397122,0.717024,[  6 101] ; [ 37 425],[ 8.08611599 98.91388401] ; [ 34.91388401 427.08611599],0
n3,1,0.4527,0.563883,[25 14] ; [63 26],[26.8125 12.1875] ; [61.1875 27.8125],0
a1,1,0.471328,0.518861,[  7 102] ; [ 22 442],[  5.51657941 103.48342059] ; [ 23.48342059 440.51657941],0
b5,1,0.486989,0.483171,[75 34] ; [303 161],[71.90575916 37.09424084] ; [306.09424084 157.90575916],0
b3,1,0.505755,0.442841,[24 48] ; [100 166],[26.41420118 45.58579882] ; [ 97.58579882 168.41420118],0
