Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,44.338214,[16 69] ; [70 34],[38.67724868 46.32275132] ; [47.32275132 56.67724868],1
s2,1,0.0,36.187563,[14 71] ; [63 43],[34.26701571 50.73298429] ; [42.73298429 63.26701571],1
s8,1,1e-05,19.516686,[13 72] ; [48 58],[27.14659686 57.85340314] ; [33.85340314 72.14659686],1
s5,1,5e-05,16.456177,[10 73] ; [39 62],[22.10326087 60.89673913] ; [26.89673913 74.10326087],1
s7,1,0.000169,14.144903,[16 63] ; [49 55],[28.06010929 50.93989071] ; [36.93989071 67.06010929],1
s4,1,0.001969,9.577958,[ 7 78] ; [27 79],[15.13089005 69.86910995] ; [18.86910995 87.13089005],0
p9,1,0.002853,8.899161,[52 30] ; [86 18],[60.83870968 21.16129032] ; [77.16129032 26.83870968],0
a5,1,0.007882,7.060041,[46 39] ; [77 29],[54.7382199 30.2617801] ; [68.2617801 37.7382199],0
p10,1,0.011236,6.427582,[48 34] ; [79 25],[55.98924731 26.01075269] ; [71.01075269 32.98924731],0
p4,1,0.023438,5.13572,[29 55] ; [54 52],[36.69473684 47.30526316] ; [46.30526316 59.69473684],0
a2,1,0.024995,5.024236,[10 75] ; [26 80],[16.02094241 68.97905759] ; [19.97905759 86.02094241],0
u2,1,0.025022,5.02235,[13 16] ; [26 10],[17.4 11.6] ; [21.6 14.4],0
u3,1,0.051075,3.80582,[15 14] ; [27  9],[18.73846154 10.26153846] ; [23.26153846 12.73846154],0
r4,1,0.063838,3.434756,[65 20] ; [92 14],[69.86910995 15.13089005] ; [87.13089005 18.86910995],0
n6,1,0.065724,3.386698,[49 36] ; [74 31],[55.02631579 29.97368421] ; [67.97368421 37.02631579],0
n3,1,0.069835,3.286901,[13  8] ; [30  6],[15.84210526  5.15789474] ; [27.15789474  8.84210526],0
n2,1,0.072703,3.220915,[ 9 11] ; [25 11],[12.14285714  7.85714286] ; [21.85714286 14.14285714],0
a6,1,0.073041,3.213316,[54 31] ; [80 26],[59.63350785 25.36649215] ; [74.36649215 31.63350785],0
d3,1,0.091837,2.841876,[62 23] ; [88 18],[66.7539267 18.2460733] ; [83.2460733 22.7539267],0
u1,1,0.093306,2.816383,[ 8 77] ; [19 87],[12.01570681 72.98429319] ; [14.98429319 91.01570681],0
d2,1,0.117972,2.444044,[29 56] ; [48 58],[34.26701571 50.73298429] ; [42.73298429 63.26701571],0
r1,1,0.128544,2.310004,[59 26] ; [83 22],[63.52631579 21.47368421] ; [78.47368421 26.52631579],0
d1,1,0.136998,2.211361,[43 42] ; [65 41],[48.06282723 36.93717277] ; [59.93717277 46.06282723],0
p3,1,0.150185,2.070374,[26 57] ; [44 62],[30.74074074 52.25925926] ; [39.25925926 66.74074074],0
a1,1,0.163298,1.943421,[ 1 84] ; [  5 101],[ 2.67015707 82.32984293] ; [  3.32984293 102.67015707],0
p2,1,0.170718,1.876631,[62 21] ; [87 18],[65.78191489 17.21808511] ; [83.21808511 21.78191489],0
p12,1,0.17904,1.805575,[ 2 81] ; [ 7 99],[ 3.95238095 79.04761905] ; [  5.04761905 100.95238095],0
r3,1,0.188386,1.730197,[78  7] ; [102   4],[80.10471204  4.89528796] ; [99.89528796  6.10471204],0
d5,1,0.192931,1.695094,[65 20] ; [89 17],[68.53403141 16.46596859] ; [85.46596859 20.53403141],0
a4,1,0.211275,1.562668,[24 61] ; [39 67],[28.03664921 56.96335079] ; [34.96335079 71.03664921],0
v1,1,0.25947,1.271583,[27 56] ; [41 60],[30.67391304 52.32608696] ; [37.32608696 63.67391304],0
p7,1,0.265868,1.237941,[39 43] ; [58 46],[42.76344086 39.23655914] ; [54.23655914 49.76344086],0
b4,1,0.292512,1.108023,[49 36] ; [69 37],[52.51308901 32.48691099] ; [65.48691099 40.51308901],0
v4,1,0.470254,0.521379,[76  8] ; [98  7],[77.33333333  6.66666667] ; [96.66666667  8.33333333],0
r2,1,0.485581,0.486304,[75  9] ; [95  8],[76.36363636  7.63636364] ; [93.63636364  9.36363636],0
s1,1,0.494279,0.467199,[ 5 80] ; [  4 102],[ 4.0052356 80.9947644] ; [  4.9947644 101.0052356],0
a8,1,0.540721,0.374205,[ 7 73] ; [ 6 89],[ 5.94285714 74.05714286] ; [ 7.05714286 87.94285714],0
p6,1,0.558755,0.341864,[19 63] ; [28 76],[20.72043011 61.27956989] ; [26.27956989 77.72043011],0
v2,1,0.577968,0.309532,[41 42] ; [53 46],[42.86813187 40.13186813] ; [51.13186813 47.86813187],0
p5,1,0.603039,0.270436,[ 4 79] ; [ 7 99],[ 4.83068783 78.16931217] ; [ 6.16931217 99.83068783],0
b1,1,0.639542,0.219342,[30 55] ; [34 72],[28.48167539 56.51832461] ; [35.51832461 70.48167539],0
n4,1,0.650285,0.205541,[34 51] ; [39 67],[32.48691099 52.51308901] ; [40.51308901 65.48691099],0
p11,1,0.6745,0.176383,[57 28] ; [68 38],[55.62827225 29.37172775] ; [69.37172775 36.62827225],0
d4,1,0.680818,0.169206,[72 13] ; [92 14],[72.98429319 12.01570681] ; [91.01570681 14.98429319],0
p1,1,0.685703,0.163777,[ 6 77] ; [ 6 98],[ 5.32620321 77.67379679] ; [ 6.67379679 97.32620321],0
v3,1,0.700824,0.147616,[22 58] ; [31 72],[23.16939891 56.83060109] ; [29.83060109 73.16939891],0
a3,1,0.803214,0.062096,[56 29] ; [68 38],[55.18324607 29.81675393] ; [68.81675393 37.18324607],0
p8,1,0.842869,0.039293,[34 50] ; [44 61],[34.66666667 49.33333333] ; [43.33333333 61.66666667],0
b5,1,0.963407,0.002105,[54 31] ; [67 39],[53.84816754 31.15183246] ; [67.15183246 38.84816754],0
n1,1,0.970788,0.001341,[ 4 17] ; [ 7 29],[ 4.05263158 16.94736842] ; [ 6.94736842 29.05263158],0
b2,1,0.989439,0.000175,[13 34] ; [15 39],[13.02970297 33.97029703] ; [14.97029703 39.02970297],0
b3,1,0.989439,0.000175,[13 34] ; [15 39],[13.02970297 33.97029703] ; [14.97029703 39.02970297],0
