Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1e-06,24.347559,[35 39] ; [11 78],[20.88343558 53.11656442] ; [25.11656442 63.88343558],1
p4,1,3e-06,21.989966,[52 23] ; [29 60],[37.04268293 37.95731707] ; [43.95731707 45.04268293],1
p7,1,6e-06,20.393683,[56 18] ; [36 53],[41.76687117 32.23312883] ; [50.23312883 38.76687117],1
p8,1,0.00257,9.090112,[42 33] ; [29 60],[32.4695122 42.5304878] ; [38.5304878 50.4695122],0
p1,1,0.005621,7.667884,[10 63] ; [ 2 87],[ 5.40740741 67.59259259] ; [ 6.59259259 82.40740741],0
b1,1,0.006825,7.318385,[38 37] ; [27 63],[29.54545455 45.45454545] ; [35.45454545 54.54545455],0
s8,1,0.009022,6.818495,[34 41] ; [23 66],[26.06707317 48.93292683] ; [30.93292683 58.06707317],0
s5,1,0.02204,5.242639,[27 43] ; [19 68],[20.50955414 49.49044586] ; [25.49044586 61.50955414],0
u3,1,0.027885,4.835165,[15  3] ; [11 11],[11.7  6.3] ; [14.3  7.7],0
r2,1,0.034281,4.480642,[72  2] ; [77 10],[68.48447205  5.51552795] ; [80.51552795  6.48447205],0
p2,1,0.039094,4.256772,[62 12] ; [63 27],[56.40243902 17.59756098] ; [68.59756098 21.40243902],0
a8,1,0.080181,3.061224,[ 2 68] ; [ 8 72],[ 4.66666667 65.33333333] ; [ 5.33333333 74.66666667],0
s6,1,0.099836,2.708156,[52 23] ; [50 38],[46.93251534 28.06748466] ; [55.06748466 32.93251534],0
a6,1,0.10576,2.616467,[48 27] ; [68 22],[52.72727273 22.27272727] ; [63.27272727 26.72727273],0
n1,1,0.140306,2.174601,[ 6 10] ; [ 6 27],[ 3.91836735 12.08163265] ; [ 8.08163265 24.91836735],0
r4,1,0.167648,1.903846,[68  7] ; [75 15],[65. 10.] ; [78. 12.],0
p10,1,0.170759,1.876263,[55 20] ; [57 33],[50.90909091 24.09090909] ; [61.09090909 28.90909091],0
s2,1,0.190224,1.715881,[38 37] ; [36 53],[33.84146341 41.15853659] ; [40.15853659 48.84146341],0
p12,1,0.194705,1.681649,[ 6 69] ; [ 3 86],[ 4.11585366 70.88414634] ; [ 4.88414634 84.11585366],0
a7,1,0.218543,1.513915,[52 23] ; [70 20],[55.45454545 19.54545455] ; [66.54545455 23.45454545],0
b4,1,0.241909,1.369437,[50 25] ; [52 38],[46.36363636 28.63636364] ; [55.63636364 34.36363636],0
p9,1,0.269394,1.219828,[58 17] ; [62 27],[54.87804878 20.12195122] ; [65.12195122 23.87804878],0
s3,1,0.275481,1.189249,[40 34] ; [40 48],[36.54320988 37.45679012] ; [43.45679012 44.54320988],0
s7,1,0.286167,1.137566,[31 40] ; [30 55],[27.76282051 43.23717949] ; [33.23717949 51.76282051],0
a1,1,0.320901,0.985271,[ 5 70] ; [ 3 87],[ 3.63636364 71.36363636] ; [ 4.36363636 85.63636364],0
n3,1,0.32659,0.962373,[13  3] ; [21 10],[11.57446809  4.42553191] ; [22.42553191  8.57446809],0
p5,1,0.349966,0.873582,[ 6 69] ; [ 4 85],[ 4.57317073 70.42682927] ; [ 5.42682927 83.57317073],0
d4,1,0.357643,0.846154,[67  8] ; [76 14],[65. 10.] ; [78. 12.],0
u2,1,0.397231,0.716692,[11  7] ; [11 12],[9.65853659 8.34146341] ; [12.34146341 10.65853659],0
n6,1,0.406443,0.68918,[43 31] ; [58 32],[45.57317073 28.42682927] ; [55.42682927 34.57317073],0
r1,1,0.419968,0.650405,[58 16] ; [75 15],[60.01219512 13.98780488] ; [72.98780488 17.01219512],0
d5,1,0.4654,0.532877,[61 14] ; [77 13],[62.72727273 12.27272727] ; [75.27272727 14.72727273],0
v4,1,0.471909,0.517502,[69  6] ; [78 10],[67.63803681  7.36196319] ; [79.36196319  8.63803681],0
p11,1,0.507122,0.44,[52 23] ; [58 32],[50. 25.] ; [60. 30.],0
a2,1,0.521251,0.411417,[19 56] ; [19 71],[17.27272727 57.72727273] ; [20.72727273 69.27272727],0
s1,1,0.525645,0.402803,[ 4 71] ; [ 3 87],[ 3.18181818 71.81818182] ; [ 3.81818182 86.18181818],0
n4,1,0.530801,0.392857,[37 38] ; [40 50],[35. 40.] ; [42. 48.],0
s4,1,0.55025,0.35687,[17 58] ; [17 73],[15.45454545 59.54545455] ; [18.54545455 71.45454545],0
d1,1,0.598469,0.277311,[48 27] ; [54 36],[46.36363636 28.63636364] ; [55.63636364 34.36363636],0
d2,1,0.690643,0.15839,[39 36] ; [44 46],[37.72727273 37.27272727] ; [45.27272727 44.72727273],0
d3,1,0.695392,0.15331,[57 18] ; [66 24],[55.90909091 19.09090909] ; [67.09090909 22.90909091],0
b3,1,0.712059,0.13623,[17 32] ; [14 31],[16.15957447 32.84042553] ; [14.84042553 30.15957447],0
b2,1,0.712059,0.13623,[17 32] ; [14 31],[16.15957447 32.84042553] ; [14.84042553 30.15957447],0
u1,1,0.725514,0.123271,[11 64] ; [15 75],[11.81818182 63.18181818] ; [14.18181818 75.81818182],0
a4,1,0.732781,0.116573,[37 38] ; [42 48],[35.90909091 39.09090909] ; [43.09090909 46.90909091],0
v1,1,0.738716,0.111259,[31 41] ; [36 53],[29.96273292 42.03726708] ; [37.03726708 51.96273292],0
b5,1,0.749619,0.101852,[46 29] ; [53 37],[45. 30.] ; [54. 36.],0
n2,1,0.773848,0.082567,[10  6] ; [22 11],[10.44897959  5.55102041] ; [21.55102041 11.44897959],0
r3,1,0.791244,0.070064,[71  4] ; [86  4],[71.36363636  3.63636364] ; [85.63636364  4.36363636],0
a3,1,0.817907,0.053009,[57 18] ; [67 23],[56.36363636 18.63636364] ; [67.63636364 22.36363636],0
v3,1,0.95726,0.002872,[22 49] ; [26 59],[21.84615385 49.15384615] ; [26.15384615 58.84615385],0
v2,1,0.974022,0.00106,[40 32] ; [48 38],[40.10126582 31.89873418] ; [47.89873418 38.10126582],0
