Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000144,14.447205,[33 18] ; [ 7 25],[24.57831325 26.42168675] ; [15.42168675 16.57831325],1
s2,1,0.000345,12.809647,[35 20] ; [ 8 25],[26.875 28.125] ; [16.125 16.875],1
r3,1,0.003191,8.694701,[53  2] ; [25  8],[48.75  6.25] ; [29.25  3.75],0
s8,1,0.003602,8.474074,[29 26] ; [ 7 26],[22.5 32.5] ; [13.5 19.5],0
v2,1,0.004273,8.163949,[30 24] ; [ 8 25],[23.5862069 30.4137931] ; [14.4137931 18.5862069],0
s3,1,0.005034,7.867258,[36 19] ; [11 21],[29.71264368 25.28735632] ; [17.28735632 14.71264368],0
v1,1,0.015881,5.816029,[34 20] ; [12 21],[28.55172414 25.44827586] ; [17.44827586 15.55172414],0
s5,1,0.019343,5.470263,[20 30] ; [ 5 27],[15.24390244 34.75609756] ; [ 9.75609756 22.24390244],0
p1,1,0.023974,5.096525,[ 5 50] ; [ 9 24],[ 8.75 46.25] ; [ 5.25 27.75],0
d4,1,0.033098,4.540725,[46  9] ; [21 12],[41.875 13.125] ; [25.125  7.875],0
a5,1,0.035415,4.425051,[39 16] ; [16 17],[34.375 20.625] ; [20.625 12.375],0
p9,1,0.048121,3.905753,[49  6] ; [24  9],[45.625  9.375] ; [27.375  5.625],0
v3,1,0.054848,3.686687,[20 33] ; [ 6 27],[16.02325581 36.97674419] ; [ 9.97674419 23.02325581],0
n1,1,0.080824,3.048259,[9 8] ; [1 6],[7.08333333 9.91666667] ; [2.91666667 4.08333333],0
u2,1,0.096458,2.763158,[12  9] ; [ 4 10],[ 9.6 11.4] ; [6.4 7.6],0
v4,1,0.108695,2.573099,[50  5] ; [26  7],[47.5  7.5] ; [28.5  4.5],0
p6,1,0.124684,2.357479,[26 28] ; [10 22],[22.60465116 31.39534884] ; [13.39534884 18.60465116],0
p7,1,0.129857,2.294213,[41 13] ; [20 13],[37.86206897 16.13793103] ; [23.13793103  9.86206897],0
p5,1,0.164761,1.92998,[11 43] ; [ 3 30],[ 8.68965517 45.31034483] ; [ 5.31034483 27.68965517],0
a1,1,0.186051,1.748618,[ 6 49] ; [ 1 32],[ 4.375 50.625] ; [ 2.625 30.375],0
p10,1,0.193568,1.690252,[42 11] ; [22 11],[39.44186047 13.55813953] ; [24.55813953  8.44186047],0
p11,1,0.233958,1.416633,[43 12] ; [22 11],[40.625 14.375] ; [24.375  8.625],0
a8,1,0.269786,1.217834,[ 2 51] ; [ 3 28],[ 3.1547619 49.8452381] ; [ 1.8452381 29.1547619],0
d5,1,0.27232,1.205023,[44 11] ; [23 10],[41.875 13.125] ; [25.125  7.875],0
r4,1,0.273608,1.198566,[38 17] ; [19 14],[35.625 19.375] ; [21.375 11.625],0
s1,1,0.284586,1.14506,[ 2 53] ; [ 3 30],[ 3.125 51.875] ; [ 1.875 31.125],0
n3,1,0.303387,1.059247,[11  6] ; [6 1],[12.04166667  4.95833333] ; [4.95833333 2.04166667],0
p8,1,0.32125,0.983851,[31 24] ; [15 18],[28.75 26.25] ; [17.25 15.75],0
s4,1,0.339427,0.912593,[13 42] ; [ 5 28],[11.25 43.75] ; [ 6.75 26.25],0
d3,1,0.343185,0.898498,[34 21] ; [17 16],[31.875 23.125] ; [19.125 13.875],0
b4,1,0.343185,0.898498,[34 21] ; [17 16],[31.875 23.125] ; [19.125 13.875],0
p2,1,0.364762,0.821431,[46  9] ; [25  8],[44.375 10.625] ; [26.625  6.375],0
p4,1,0.427538,0.629503,[41 14] ; [22 11],[39.375 15.625] ; [23.625  9.375],0
r2,1,0.467196,0.528599,[45  8] ; [26  7],[43.75581395  9.24418605] ; [27.24418605  5.75581395],0
d2,1,0.515039,0.423815,[21 34] ; [10 22],[19.59770115 35.40229885] ; [11.40229885 20.59770115],0
d1,1,0.543889,0.368379,[27 28] ; [14 19],[25.625 29.375] ; [15.375 17.625],0
n4,1,0.591168,0.288525,[37 18] ; [24  9],[38.125 16.875] ; [22.875 10.125],0
u1,1,0.597118,0.279365,[ 2 53] ; [ 2 31],[ 2.5 52.5] ; [ 1.5 31.5],0
a7,1,0.647141,0.209524,[34 21] ; [22 11],[35. 20.] ; [21. 12.],0
b1,1,0.658332,0.195556,[26 29] ; [14 19],[25. 30.] ; [15. 18.],0
n5,1,0.717113,0.131276,[38 16] ; [22 11],[37.24137931 16.75862069] ; [22.75862069 10.24137931],0
u3,1,0.781745,0.076754,[10 11] ; [6 8],[ 9.6 11.4] ; [6.4 7.6],0
a2,1,0.78523,0.074262,[ 6 49] ; [ 3 30],[ 5.625 49.375] ; [ 3.375 29.625],0
n2,1,0.795418,0.067227,[13  4] ; [5 2],[12.75  4.25] ; [5.25 1.75],0
a6,1,0.822816,0.050142,[32 23] ; [20 13],[32.5 22.5] ; [19.5 13.5],0
a3,1,0.822816,0.050142,[33 22] ; [19 14],[32.5 22.5] ; [19.5 13.5],0
b5,1,0.909987,0.012781,[34 21] ; [20 13],[33.75 21.25] ; [20.25 12.75],0
n6,1,0.927961,0.008174,[46  9] ; [27  5],[46.14942529  8.85057471] ; [26.85057471  5.14942529],0
b2,1,0.941907,0.005311,[12 23] ; [ 7 14],[11.875 23.125] ; [ 7.125 13.875],0
b3,1,0.941907,0.005311,[12 23] ; [ 7 14],[11.875 23.125] ; [ 7.125 13.875],0
a4,1,0.953306,0.003429,[18 37] ; [11 22],[18.125 36.875] ; [10.875 22.125],0
