Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.456239,[95  8] ; [12 22],[80.44525547 22.55474453] ; [26.55474453  7.44525547],1
s6,1,0.000147,14.41035,[64 36] ; [ 9 25],[54.47761194 45.52238806] ; [18.52238806 15.47761194],1
s7,1,0.000257,13.362434,[50 47] ; [ 5 28],[41.03846154 55.96153846] ; [13.96153846 19.03846154],1
r2,1,0.000311,13.0052,[96  6] ; [25 10],[90.08759124 11.91240876] ; [30.91240876  4.08759124],1
p11,1,0.002356,9.249383,[85 18] ; [20 15],[78.36956522 24.63043478] ; [26.63043478  8.36956522],0
a7,1,0.006711,7.348619,[70 32] ; [15 20],[63.28467153 38.71532847] ; [21.71532847 13.28467153],0
s8,1,0.01424,6.008184,[42 61] ; [ 6 28],[36.08759124 66.91240876] ; [11.91240876 22.08759124],0
n5,1,0.014381,5.990703,[80 22] ; [20 15],[74.45255474 27.54744526] ; [25.54744526  9.45255474],0
u3,1,0.015986,5.80438,[24 24] ; [ 4 17],[19.47826087 28.52173913] ; [ 8.52173913 12.47826087],0
r3,1,0.017015,5.694775,[94  8] ; [27  8],[90.08759124 11.91240876] ; [30.91240876  4.08759124],0
r1,1,0.018484,5.549658,[72 30] ; [17 18],[66.26277372 35.73722628] ; [22.73722628 12.26277372],0
a6,1,0.036014,4.396444,[65 38] ; [15 20],[59.71014493 43.28985507] ; [20.28985507 14.71014493],0
s2,1,0.041692,4.147662,[41 62] ; [ 7 27],[36.08759124 66.91240876] ; [11.91240876 22.08759124],0
v1,1,0.045673,3.993602,[48 52] ; [10 25],[42.96296296 57.03703704] ; [15.03703704 19.96296296],0
p8,1,0.053253,3.735954,[55 46] ; [12 22],[50.12592593 50.87407407] ; [16.87407407 17.12592593],0
a8,1,0.069435,3.296315,[ 7 87] ; [ 6 26],[ 9.6984127 84.3015873] ; [ 3.3015873 28.6984127],0
d5,1,0.069807,3.287554,[56 46] ; [13 22],[51.37226277 50.62773723] ; [17.62773723 17.37226277],0
b5,1,0.094011,2.804322,[57 46] ; [25 10],[61.20289855 41.79710145] ; [20.79710145 14.20289855],0
a5,1,0.09514,2.785172,[58 45] ; [14 21],[53.73913043 49.26086957] ; [18.26086957 16.73913043],0
n6,1,0.120029,2.416938,[86 17] ; [25 10],[82.84782609 20.15217391] ; [28.15217391  6.84782609],0
u2,1,0.150696,2.065192,[25 23] ; [ 7 14],[22.26086957 25.73913043] ; [ 9.73913043 11.26086957],0
r4,1,0.158489,1.98858,[85 18] ; [25 10],[82.10144928 20.89855072] ; [27.89855072  7.10144928],0
a3,1,0.17082,1.875728,[55 48] ; [14 21],[51.5 51.5] ; [17.5 17.5],0
n4,1,0.176756,1.824688,[77 26] ; [22 13],[73.89130435 29.10869565] ; [25.10869565  9.89130435],0
v2,1,0.195059,1.678989,[46 52] ; [12 23],[42.73684211 55.26315789] ; [15.26315789 19.73684211],0
p4,1,0.197636,1.65976,[60 43] ; [16 19],[56.72463768 46.27536232] ; [19.27536232 15.72463768],0
s5,1,0.19811,1.65625,[25 76] ; [ 5 30],[22.27941176 78.72058824] ; [ 7.72058824 27.27941176],0
d2,1,0.227609,1.45574,[22 81] ; [11 24],[24.63043478 78.36956522] ; [ 8.36956522 26.63043478],0
n1,1,0.255623,1.292308,[11 15] ; [ 4 12],[ 9.28571429 16.71428571] ; [ 5.71428571 10.28571429],0
b1,1,0.256297,1.288651,[36 67] ; [16 19],[38.8115942 64.1884058] ; [13.1884058 21.8115942],0
s3,1,0.27603,1.186531,[53 49] ; [14 20],[50.25 51.75] ; [16.75 17.25],0
p3,1,0.308444,1.037326,[48 54] ; [13 22],[45.41605839 56.58394161] ; [15.58394161 19.41605839],0
p5,1,0.384964,0.754791,[11 92] ; [ 2 33],[ 9.70289855 93.29710145] ; [ 3.29710145 31.70289855],0
v3,1,0.394003,0.726551,[31 71] ; [ 8 27],[29.03649635 72.96350365] ; [ 9.96350365 25.03649635],0
n3,1,0.396601,0.718609,[20  6] ; [14  2],[21.04761905  4.95238095] ; [12.95238095  3.04761905],0
s1,1,0.406224,0.689825,[  1 102] ; [ 1 33],[  1.50364964 101.49635036] ; [ 0.49635036 33.50364964],0
a1,1,0.41984,0.650763,[  1 102] ; [ 1 34],[  1.49275362 101.50724638] ; [ 0.50724638 34.49275362],0
p1,1,0.434911,0.609673,[14 89] ; [ 3 32],[12.6884058 90.3115942] ; [ 4.3115942 30.6884058],0
d1,1,0.489358,0.477939,[ 6 97] ; [ 1 34],[ 5.22463768 97.77536232] ; [ 1.77536232 33.22463768],0
b2,1,0.493871,0.468081,[15 44] ; [ 4 18],[13.83950617 45.16049383] ; [ 5.16049383 16.83950617],0
b3,1,0.493871,0.468081,[15 44] ; [ 4 18],[13.83950617 45.16049383] ; [ 5.16049383 16.83950617],0
p6,1,0.602643,0.271028,[34 68] ; [10 25],[32.75912409 69.24087591] ; [11.24087591 23.75912409],0
p12,1,0.61668,0.250561,[ 5 98] ; [ 1 34],[ 4.47826087 98.52173913] ; [ 1.52173913 33.47826087],0
b4,1,0.697547,0.151036,[52 51] ; [19 16],[52.99275362 50.00724638] ; [18.00724638 16.99275362],0
v4,1,0.748595,0.102715,[94  7] ; [32  3],[93.57352941  7.42647059] ; [32.42647059  2.57352941],0
a2,1,0.842266,0.039599,[10 93] ; [ 3 32],[ 9.70289855 93.29710145] ; [ 3.29710145 31.70289855],0
p7,1,0.843911,0.038767,[66 36] ; [22 13],[65.51824818 36.48175182] ; [22.48175182 12.51824818],0
s4,1,0.85819,0.031926,[19 83] ; [ 7 28],[19.35766423 82.64233577] ; [ 6.64233577 28.35766423],0
n2,1,0.887001,0.020192,[20  6] ; [12  4],[19.80952381  6.19047619] ; [12.19047619  3.80952381],0
d3,1,0.935312,0.006587,[31 70] ; [11 24],[31.19117647 69.80882353] ; [10.80882353 24.19117647],0
a4,1,0.957134,0.002889,[24 79] ; [ 8 27],[23.88405797 79.11594203] ; [ 8.11594203 26.88405797],0
