Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.001953,9.59356,[78 50] ; [ 6 17],[71.20529801 56.79470199] ; [12.79470199 10.20529801],0
r4,1,0.002739,8.973781,[118  11] ; [16  7],[113.72368421  15.27631579] ; [20.27631579  2.72368421],0
n6,1,0.007448,7.161637,[108  21] ; [13  9],[103.37086093  25.62913907] ; [17.62913907  4.37086093],0
s7,1,0.008326,6.961983,[80 41] ; [ 8 14],[74.46153846 46.53846154] ; [13.53846154  8.46153846],0
s3,1,0.020175,5.396657,[112  15] ; [16  7],[108.37333333  18.62666667] ; [19.62666667  3.37333333],0
v4,1,0.041324,4.16266,[122   7] ; [19  4],[119.66447368   9.33552632] ; [21.33552632  1.66447368],0
s5,1,0.055001,3.682054,[52 70] ; [ 4 16],[48.11267606 73.88732394] ; [ 7.88732394 12.11267606],0
b5,1,0.056887,3.625884,[93 36] ; [12 11],[89.11184211 39.88815789] ; [15.88815789  7.11184211],0
b1,1,0.069419,3.2967,[47 82] ; [13 10],[50.92105263 78.07894737] ; [ 9.07894737 13.92105263],0
a2,1,0.1003,2.700772,[31 98] ; [ 2 21],[ 28.00657895 100.99342105] ; [ 4.99342105 18.00657895],0
d2,1,0.101588,2.68044,[79 49] ; [10 13],[75.44370861 52.55629139] ; [13.55629139  9.44370861],0
a1,1,0.114587,2.489788,[  3 126] ; [ 2 21],[  4.24342105 124.75657895] ; [ 0.75657895 22.24342105],0
b4,1,0.114587,2.489788,[84 45] ; [11 12],[80.625 48.375] ; [14.375  8.625],0
a7,1,0.116632,2.461977,[92 37] ; [20  3],[95.05263158 33.94736842] ; [16.94736842  6.05263158],0
d5,1,0.132444,2.263622,[107  22] ; [16  7],[104.38815789  24.61184211] ; [18.61184211  4.38815789],0
p4,1,0.159236,1.98147,[71 58] ; [ 9 14],[67.89473684 61.10526316] ; [12.10526316 10.89473684],0
r3,1,0.174635,1.8427,[122   7] ; [20  3],[120.51315789   8.48684211] ; [21.48684211  1.51315789],0
v2,1,0.174933,1.840151,[66 55] ; [ 9 14],[63.02083333 57.97916667] ; [11.97916667 11.02083333],0
r1,1,0.213168,1.549776,[99 29] ; [15  8],[96.63576159 31.36423841] ; [17.36423841  5.63576159],0
a3,1,0.314978,1.009685,[92 37] ; [14  9],[89.96052632 39.03947368] ; [16.03947368  6.96052632],0
n2,1,0.343336,0.897935,[29  8] ; [5 3],[27.95555556  9.04444444] ; [6.04444444 1.95555556],0
d1,1,0.346944,0.884602,[86 43] ; [13 10],[84.01973684 44.98026316] ; [14.98026316  8.01973684],0
u2,1,0.365228,0.819838,[22 14] ; [4 5],[20.8 15.2] ; [5.2 3.8],0
b3,1,0.395326,0.722496,[25 52] ; [5 6],[26.25 50.75] ; [3.75 7.25],0
b2,1,0.395326,0.722496,[25 52] ; [5 6],[26.25 50.75] ; [3.75 7.25],0
p10,1,0.430441,0.621634,[96 32] ; [19  4],[97.48344371 30.51655629] ; [17.51655629  5.48344371],0
p6,1,0.473592,0.513583,[ 25 103] ; [ 6 17],[ 26.2781457 101.7218543] ; [ 4.7218543 18.2781457],0
a4,1,0.512466,0.429029,[60 69] ; [ 9 14],[58.55921053 70.44078947] ; [10.44078947 12.55921053],0
a5,1,0.513505,0.426918,[98 31] ; [16  7],[96.75 32.25] ; [17.25  5.75],0
d3,1,0.533375,0.387957,[81 48] ; [16  7],[82.32236842 46.67763158] ; [14.67763158  8.32236842],0
n1,1,0.566551,0.328487,[18 19] ; [3 5],[17.26666667 19.73333333] ; [3.73333333 4.26666667],0
