Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.012645,6.218168,[20  6] ; [1 4],[17.61290323  8.38709677] ; [3.38709677 1.61290323],0
p2,1,0.101707,2.678571,[15 10] ; [1 4],[13.33333333 11.66666667] ; [2.66666667 2.33333333],0
a1,1,0.102216,2.670617,[ 3 24] ; [2 3],[ 4.21875 22.78125] ; [0.78125 4.21875],0
p1,1,0.102216,2.670617,[ 3 24] ; [2 3],[ 4.21875 22.78125] ; [0.78125 4.21875],0
p11,1,0.106116,2.611126,[16 11] ; [1 4],[14.34375 12.65625] ; [2.65625 2.34375],0
b5,1,0.106116,2.611126,[16 11] ; [1 4],[14.34375 12.65625] ; [2.65625 2.34375],0
v4,1,0.165857,1.92,[18  7] ; [2 3],[16.66666667  8.33333333] ; [3.33333333 1.66666667],0
d5,1,0.185061,1.756505,[23  4] ; [3 2],[21.9375  5.0625] ; [4.0625 0.9375],0
s6,1,0.19043,1.714286,[13 12] ; [1 4],[11.66666667 13.33333333] ; [2.33333333 2.66666667],0
s7,1,0.254478,1.298551,[11 12] ; [1 4],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
d3,1,0.257899,1.28,[18  9] ; [2 3],[16.875 10.125] ; [3.125 1.875],0
p7,1,0.317311,1.0,[11 14] ; [1 4],[10. 15.] ; [2. 3.],0
p10,1,0.317311,1.0,[16  9] ; [2 3],[15. 10.] ; [3. 2.],0
s2,1,0.317311,1.0,[11 14] ; [1 4],[10. 15.] ; [2. 3.],0
b4,1,0.336888,0.922237,[17 10] ; [2 3],[16.03125 10.96875] ; [2.96875 2.03125],0
s1,1,0.374888,0.787399,[ 2 25] ; [1 4],[ 2.53125 24.46875] ; [0.46875 4.53125],0
b2,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
b3,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
a4,1,0.425213,0.635861,[11 16] ; [3 2],[11.8125 15.1875] ; [2.1875 2.8125],0
s3,1,0.453889,0.560921,[ 9 15] ; [1 4],[ 8.27586207 15.72413793] ; [1.72413793 3.27586207],0
p4,1,0.488422,0.48,[ 9 16] ; [1 4],[ 8.33333333 16.66666667] ; [1.66666667 3.33333333],0
p8,1,0.522007,0.409927,[ 9 17] ; [1 4],[ 8.38709677 17.61290323] ; [1.61290323 3.38709677],0
p9,1,0.522007,0.409927,[17  9] ; [4 1],[17.61290323  8.38709677] ; [3.38709677 1.61290323],0
s8,1,0.522007,0.409927,[ 9 17] ; [1 4],[ 8.38709677 17.61290323] ; [1.61290323 3.38709677],0
v1,1,0.570454,0.321923,[14 12] ; [2 3],[13.41935484 12.58064516] ; [2.58064516 2.41935484],0
n5,1,0.627072,0.236053,[18  8] ; [4 1],[18.4516129  7.5483871] ; [3.5483871 1.4516129],0
n4,1,0.66,0.193523,[19  8] ; [4 1],[19.40625  7.59375] ; [3.59375 1.40625],0
a2,1,0.66,0.193523,[ 8 19] ; [1 4],[ 7.59375 19.40625] ; [1.40625 3.59375],0
p6,1,0.745939,0.104975,[ 7 19] ; [1 4],[ 6.70967742 19.29032258] ; [1.29032258 3.70967742],0
a3,1,0.769279,0.086036,[23  4] ; [4 1],[22.78125  4.21875] ; [4.21875 0.78125],0
a7,1,0.854,0.033862,[15 12] ; [3 2],[15.1875 11.8125] ; [2.8125 2.1875],0
a6,1,0.854,0.033862,[15 12] ; [3 2],[15.1875 11.8125] ; [2.8125 2.1875],0
b1,1,0.854,0.033862,[12 15] ; [2 3],[11.8125 15.1875] ; [2.1875 2.8125],0
a5,1,0.899963,0.015802,[17 10] ; [3 2],[16.875 10.125] ; [3.125 1.875],0
d2,1,0.975287,0.00096,[16 11] ; [3 2],[16.03125 10.96875] ; [2.96875 2.03125],0
