Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.003128,8.731389,[11  1] ; [1 4],[8.47058824 3.52941176] ; [3.52941176 1.47058824],0
r3,1,0.022121,5.236218,[11  1] ; [2 3],[9.17647059 2.82352941] ; [3.82352941 1.17647059],0
p11,1,0.022121,5.236218,[11  1] ; [2 3],[9.17647059 2.82352941] ; [3.82352941 1.17647059],0
p9,1,0.029273,4.751515,[10  1] ; [2 3],[8.25 2.75] ; [3.75 1.25],0
n4,1,0.073989,3.192222,[10  2] ; [2 3],[8.47058824 3.52941176] ; [3.52941176 1.47058824],0
p10,1,0.142041,2.155711,[10  1] ; [3 2],[8.9375 2.0625] ; [4.0625 0.9375],0
b1,1,0.149073,2.081713,[5 7] ; [4 1],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
v2,1,0.210075,1.570909,[8 3] ; [2 3],[6.875 4.125] ; [3.125 1.875],0
p4,1,0.301409,1.067949,[10  2] ; [3 2],[9.17647059 2.82352941] ; [3.82352941 1.17647059],0
a3,1,0.308709,1.03619,[8 4] ; [2 3],[7.05882353 4.94117647] ; [2.94117647 2.05882353],0
s3,1,0.329642,0.950303,[5 6] ; [1 4],[4.125 6.875] ; [1.875 3.125],0
r1,1,0.490168,0.476157,[7 5] ; [2 3],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
b5,1,0.490168,0.476157,[5 7] ; [3 2],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
p2,1,0.536268,0.3825,[9 3] ; [3 2],[8.47058824 3.52941176] ; [3.52941176 1.47058824],0
p6,1,0.582493,0.302222,[4 8] ; [1 4],[3.52941176 8.47058824] ; [1.47058824 3.52941176],0
p8,1,0.70663,0.141667,[6 6] ; [3 2],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
p3,1,0.70663,0.141667,[6 6] ; [2 3],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
a7,1,0.70663,0.141667,[6 6] ; [2 3],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
a6,1,0.70663,0.141667,[6 6] ; [3 2],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
r4,1,0.70663,0.141667,[6 6] ; [2 3],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
b4,1,0.70663,0.141667,[6 6] ; [2 3],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
v1,1,0.70663,0.141667,[6 6] ; [3 2],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
d2,1,0.70663,0.141667,[6 6] ; [3 2],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
d1,1,0.70663,0.141667,[6 6] ; [3 2],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
s7,1,0.732678,0.116667,[6 4] ; [2 2],[5.71428571 4.28571429] ; [2.28571429 1.71428571],0
v4,1,0.793258,0.068687,[8 4] ; [3 2],[7.76470588 4.23529412] ; [3.23529412 1.76470588],0
a5,1,0.793258,0.068687,[8 4] ; [3 2],[7.76470588 4.23529412] ; [3.23529412 1.76470588],0
a4,1,0.793258,0.068687,[4 8] ; [2 3],[4.23529412 7.76470588] ; [1.76470588 3.23529412],0
p7,1,0.793258,0.068687,[8 4] ; [3 2],[7.76470588 4.23529412] ; [3.23529412 1.76470588],0
u3,1,0.80915,0.058333,[3 1] ; [2 1],[2.85714286 1.14285714] ; [2.14285714 0.85714286],0
s5,1,0.824745,0.049038,[3 9] ; [1 4],[2.82352941 9.17647059] ; [1.17647059 3.82352941],0
a2,1,0.86952,0.026984,[ 2 10] ; [1 4],[2.11764706 9.88235294] ; [0.88235294 4.11764706],0
d5,1,0.86952,0.026984,[10  2] ; [4 1],[9.88235294 2.11764706] ; [4.11764706 0.88235294],0
s2,1,0.889243,0.019394,[4 7] ; [2 3],[4.125 6.875] ; [1.875 3.125],0
s8,1,0.949272,0.004048,[7 5] ; [3 2],[7.05882353 4.94117647] ; [2.94117647 2.05882353],0
