Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.27125,[99 13] ; [29 45],[77.07526882 34.92473118] ; [50.92473118 23.07526882],1
r3,1,8e-06,20.006682,[104   8] ; [50 24],[92.7311828 19.2688172] ; [61.2688172 12.7311828],1
d4,1,2.7e-05,17.612116,[87 24] ; [36 38],[73.8 37.2] ; [49.2 24.8],1
r2,1,2.7e-05,17.604728,[104   8] ; [50 22],[93.73913043 18.26086957] ; [60.26086957 11.73913043],1
p11,1,0.000577,11.848197,[91 21] ; [43 31],[80.68817204 31.31182796] ; [53.31182796 20.68817204],1
d1,1,0.000933,10.956202,[56 56] ; [19 55],[45.16129032 66.83870968] ; [29.83870968 44.16129032],1
p10,1,0.001069,10.704731,[81 28] ; [37 36],[70.67032967 38.32967033] ; [47.32967033 25.67032967],0
s6,1,0.00178,9.763209,[66 39] ; [29 45],[55.72625698 49.27374302] ; [39.27374302 34.72625698],0
a3,1,0.002207,9.368557,[76 36] ; [33 40],[65.98918919 46.01081081] ; [43.01081081 29.98918919],0
s5,1,0.00236,9.245765,[45 60] ; [15 57],[35.59322034 69.40677966] ; [24.40677966 47.59322034],0
d5,1,0.002635,9.044438,[79 33] ; [36 38],[69.24731183 42.75268817] ; [45.75268817 28.24731183],0
a5,1,0.003145,8.721208,[73 39] ; [32 42],[63.22580645 48.77419355] ; [41.77419355 32.22580645],0
v1,1,0.003876,8.340983,[52 58] ; [19 54],[42.67759563 67.32240437] ; [28.32240437 44.67759563],0
p2,1,0.00455,8.05012,[85 25] ; [42 31],[76.33879781 33.66120219] ; [50.66120219 22.33879781],0
s3,1,0.006548,7.392857,[65 47] ; [27 45],[56. 56.] ; [36. 36.],0
s7,1,0.007386,7.17662,[51 57] ; [19 51],[42.47191011 65.52808989] ; [27.52808989 42.47191011],0
v4,1,0.007589,7.127999,[98 12] ; [54 19],[91.36612022 18.63387978] ; [60.63387978 12.36612022],0
b3,1,0.011297,6.41806,[35 38] ; [12 36],[28.3553719 44.6446281] ; [18.6446281 29.3553719],0
b2,1,0.011297,6.41806,[35 38] ; [12 36],[28.3553719 44.6446281] ; [18.6446281 29.3553719],0
s8,1,0.014394,5.989149,[43 68] ; [16 58],[35.4 75.6] ; [23.6 50.4],0
p7,1,0.017544,5.641141,[66 42] ; [32 42],[58.15384615 49.84615385] ; [39.84615385 34.15384615],0
p3,1,0.018348,5.562635,[49 62] ; [20 54],[41.4 69.6] ; [27.6 46.4],0
u3,1,0.018896,5.511148,[21 15] ; [13 28],[15.8961039 20.1038961] ; [18.1038961 22.8961039],0
n4,1,0.022074,5.239969,[81 30] ; [42 32],[73.8 37.2] ; [49.2 24.8],0
p9,1,0.026338,4.933672,[85 25] ; [44 27],[78.39779006 31.60220994] ; [50.60220994 20.39779006],0
a4,1,0.034179,4.485731,[54 57] ; [24 49],[47.05434783 63.94565217] ; [30.94565217 42.05434783],0
p6,1,0.046992,3.945678,[37 70] ; [15 57],[31.08379888 75.91620112] ; [20.91620112 51.08379888],0
d3,1,0.074574,3.179352,[51 61] ; [24 50],[45.16129032 66.83870968] ; [29.83870968 44.16129032],0
n6,1,0.077723,3.111891,[85 24] ; [49 25],[79.81420765 29.18579235] ; [54.18579235 19.81420765],0
a2,1,0.15084,2.063734,[13 99] ; [ 4 70],[ 10.23655914 101.76344086] ; [ 6.76344086 67.23655914],0
s2,1,0.174512,1.843753,[47 64] ; [24 50],[42.6 68.4] ; [28.4 45.6],0
a1,1,0.179655,1.800473,[  3 109] ; [ 5 69],[  4.8172043 107.1827957] ; [ 3.1827957 70.8172043],0
d2,1,0.214212,1.542727,[54 58] ; [28 44],[49.91304348 62.08695652] ; [32.08695652 39.91304348],0
a8,1,0.25992,1.269184,[13 93] ; [ 5 66],[10.77966102 95.22033898] ; [ 7.22033898 63.77966102],0
u2,1,0.278357,1.175096,[18 17] ; [16 25],[15.65789474 19.34210526] ; [18.34210526 22.65789474],0
v2,1,0.297502,1.085359,[38 70] ; [20 52],[34.8 73.2] ; [23.2 48.8],0
p8,1,0.30198,1.065429,[47 63] ; [26 48],[43.64130435 66.35869565] ; [29.35869565 44.64130435],0
p4,1,0.367648,0.811597,[52 58] ; [30 44],[49.02173913 60.97826087] ; [32.97826087 41.02173913],0
u1,1,0.38246,0.762779,[  6 106] ; [ 2 72],[  4.8172043 107.1827957] ; [ 3.1827957 70.8172043],0
p1,1,0.392954,0.729783,[  8 103] ; [ 8 66],[  9.6 101.4] ; [ 6.4 67.6],0
b1,1,0.435576,0.607909,[54 58] ; [40 34],[56.60215054 55.39784946] ; [37.39784946 36.60215054],0
p12,1,0.480248,0.4983,[  7 101] ; [ 3 71],[  5.93406593 102.06593407] ; [ 4.06593407 69.93406593],0
n2,1,0.544658,0.366975,[24 10] ; [21 12],[22.8358209 11.1641791] ; [22.1641791 10.8358209],0
b4,1,0.551014,0.355503,[64 48] ; [39 35],[62.02150538 49.97849462] ; [40.97849462 33.02150538],0
n5,1,0.700681,0.147764,[78 31] ; [51 23],[76.83606557 32.16393443] ; [52.16393443 21.83606557],0
p5,1,0.720724,0.1278,[  9 101] ; [ 5 69],[  8.36956522 101.63043478] ; [ 5.63043478 68.36956522],0
n1,1,0.759991,0.093326,[14 20] ; [12 20],[13.39393939 20.60606061] ; [12.60606061 19.39393939],0
s4,1,0.764063,0.09009,[23 88] ; [14 60],[22.2 88.8] ; [14.8 59.2],0
b5,1,0.808974,0.058443,[57 55] ; [39 35],[57.80645161 54.19354839] ; [38.19354839 35.80645161],0
a6,1,0.842713,0.039372,[44 68] ; [28 46],[43.35483871 68.64516129] ; [28.64516129 45.35483871],0
s1,1,0.872667,0.025687,[  5 105] ; [ 3 71],[  4.7826087 105.2173913] ; [ 3.2173913 70.7826087],0
n3,1,0.883002,0.021658,[19 13] ; [19 14],[18.70769231 13.29230769] ; [19.29230769 13.70769231],0
