Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,132.586698,[361 108] ; [ 9 70],[316.66058394 152.33941606] ; [53.33941606 25.66058394],1
d4,1,0.0,83.137547,[432  37] ; [43 36],[406.52372263  62.47627737] ; [68.47627737 10.52372263],1
d2,1,0.0,25.452228,[284 183] ; [24 55],[263.43589744 203.56410256] ; [44.56410256 34.43589744],1
d3,1,2e-06,22.27155,[353 116] ; [39 40],[335.48905109 133.51094891] ; [56.51094891 22.48905109],1
a4,1,0.000159,14.260893,[258 210] ; [25 53],[242.57142857 225.42857143] ; [40.42857143 37.57142857],1
u1,1,0.000233,13.541213,[117 352] ; [ 5 74],[104.41240876 364.58759124] ; [17.58759124 61.41240876],1
a2,1,0.001989,9.559758,[152 317] ; [12 67],[140.35766423 328.64233577] ; [23.64233577 55.35766423],0
p1,1,0.002952,8.837163,[ 35 430] ; [14 64],[ 41.96132597 423.03867403] ; [ 7.03867403 70.96132597],0
r2,1,0.010358,6.572273,[440  20] ; [70  9],[435.25046382  24.74953618] ; [74.74953618  4.25046382],0
n4,1,0.014258,6.005875,[396  72] ; [58 21],[388.43144424  79.56855576] ; [65.56855576 13.43144424],0
p2,1,0.014972,5.919808,[414  50] ; [62 16],[407.49815498  56.50184502] ; [68.50184502  9.49815498],0
b1,1,0.015823,5.822409,[165 304] ; [39 40],[174.59124088 294.40875912] ; [29.40875912 49.59124088],0
a3,1,0.027361,4.867885,[377  91] ; [55 24],[369.60877514  98.39122486] ; [62.39122486 16.60877514],0
r3,1,0.042213,4.126634,[451  14] ; [72  6],[447.87292818  17.12707182] ; [75.12707182  2.87292818],0
p7,1,0.064767,3.410913,[311 144] ; [45 33],[303.90243902 151.09756098] ; [52.09756098 25.90243902],0
p4,1,0.069972,3.283685,[312 154] ; [44 34],[304.95588235 161.04411765] ; [51.04411765 26.95588235],0
v2,1,0.090827,2.85965,[279 170] ; [40 37],[272.30228137 176.69771863] ; [46.69771863 30.30228137],0
n3,1,0.096523,2.76208,[67 28] ; [12  1],[69.49074074 25.50925926] ; [9.50925926 3.49074074],0
b4,1,0.119579,2.422825,[271 198] ; [53 26],[277.2919708 191.7080292] ; [46.7080292 32.2919708],0
s8,1,0.164516,1.93222,[233 232] ; [32 45],[227.35239852 237.64760148] ; [37.64760148 39.35239852],0
p12,1,0.175801,1.832768,[ 43 420] ; [11 66],[ 46.3 416.7] ; [ 7.7 69.3],0
s6,1,0.178559,1.809576,[318 139] ; [47 29],[312.95497186 144.04502814] ; [52.04502814 23.95497186],0
s4,1,0.219845,1.505382,[ 64 396] ; [15 63],[ 67.5464684 392.4535316] ; [11.4535316 66.5464684],0
b3,1,0.233019,1.422336,[128 184] ; [25 25],[131.86740331 180.13259669] ; [21.13259669 28.86740331],0
b2,1,0.233019,1.422336,[128 184] ; [25 25],[131.86740331 180.13259669] ; [21.13259669 28.86740331],0
v1,1,0.291908,1.110802,[269 182] ; [41 36],[264.79166667 186.20833333] ; [45.20833333 31.79166667],0
a6,1,0.294307,1.099816,[341 127] ; [62 17],[344.79707495 123.20292505] ; [58.20292505 20.79707495],0
v4,1,0.319763,0.989917,[445  18] ; [74  5],[443.35239852  19.64760148] ; [75.64760148  3.35239852],0
p8,1,0.323266,0.975686,[264 194] ; [49 28],[267.95140187 190.04859813] ; [45.04859813 31.95140187],0
p10,1,0.334993,0.929498,[415  49] ; [66 11],[412.53974122  51.46025878] ; [68.46025878  8.53974122],0
s1,1,0.348263,0.879777,[ 10 452] ; [ 3 73],[ 11.16356877 450.83643123] ; [ 1.83643123 74.16356877],0
a7,1,0.357144,0.84791,[344 125] ; [54 25],[340.62408759 128.37591241] ; [57.37591241 21.62408759],0
n5,1,0.364222,0.823283,[373  91] ; [60 19],[370.00368324  93.99631676] ; [62.99631676 16.00368324],0
p5,1,0.397953,0.714504,[ 61 404] ; [13 65],[ 63.37016575 401.62983425] ; [10.62983425 67.37016575],0
n6,1,0.400528,0.70674,[410  55] ; [67 12],[407.72977941  57.27022059] ; [69.27022059  9.72977941],0
s2,1,0.408156,0.684166,[243 220] ; [36 40],[239.66048237 223.33951763] ; [39.33951763 36.66048237],0
a8,1,0.42993,0.623013,[ 61 362] ; [ 8 65],[ 58.84475806 364.15524194] ; [10.15524194 62.84475806],0
n2,1,0.445215,0.582805,[72 24] ; [11  2],[73.10091743 22.89908257] ; [9.89908257 3.10091743],0
u2,1,0.537798,0.379636,[55 35] ; [13 11],[53.68421053 36.31578947] ; [14.31578947  9.68421053],0
r4,1,0.54835,0.360281,[431  38] ; [71  8],[429.63138686  39.36861314] ; [72.36861314  6.63138686],0
p9,1,0.550671,0.356117,[419  44] ; [68  9],[417.55740741  45.44259259] ; [69.44259259  7.55740741],0
p3,1,0.609085,0.26151,[260 207] ; [41 37],[257.92110092 209.07889908] ; [43.07889908 34.92110092],0
v3,1,0.659626,0.193978,[190 258] ; [31 47],[188.22813688 259.77186312] ; [32.77186312 45.22813688],0
s5,1,0.660742,0.192624,[164 287] ; [26 51],[162.29166667 288.70833333] ; [27.70833333 49.29166667],0
b5,1,0.699041,0.149471,[278 191] ; [45 34],[276.43613139 192.56386861] ; [46.56386861 32.43613139],0
u3,1,0.699557,0.148933,[57 34] ; [14 10],[56.1826087 34.8173913] ; [14.8173913  9.1826087],0
p6,1,0.727958,0.120995,[175 286] ; [28 50],[173.62337662 287.37662338] ; [29.37662338 48.62337662],0
a1,1,0.804996,0.060953,[ 27 442] ; [ 4 75],[ 26.5310219 442.4689781] ; [ 4.4689781 74.5310219],0
n1,1,0.814893,0.054812,[32 62] ; [4 9],[31.62616822 62.37383178] ; [4.37383178 8.62616822],0
r1,1,0.876388,0.024196,[392  74] ; [67 12],[392.46605505  73.53394495] ; [66.53394495 12.46605505],0
s7,1,0.904221,0.01448,[237 213] ; [39 34],[237.47609943 212.52390057] ; [38.52390057 34.47609943],0
u4,1,0.986519,0.000286,[ 12 456] ; [ 2 77],[ 11.97806216 456.02193784] ; [ 2.02193784 76.97806216],0
s3,1,0.99407,5.5e-05,[255 202] ; [43 34],[255.02996255 201.97003745] ; [42.97003745 34.02996255],0
