Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,31.04946,[ 6 61] ; [35 30],[20.81060606 46.18939394] ; [20.18939394 44.81060606],1
s7,1,2e-06,22.576028,[ 9 55] ; [34 29],[21.66929134 42.33070866] ; [21.33070866 41.66929134],1
s5,1,3e-06,21.533067,[ 1 66] ; [20 44],[10.74045802 56.25954198] ; [10.25954198 53.74045802],1
s2,1,5e-06,20.747187,[10 57] ; [34 31],[22.33333333 44.66666667] ; [21.66666667 43.33333333],1
p9,1,2.2e-05,18.037152,[33 31] ; [56  9],[44.15503876 19.84496124] ; [44.84496124 20.15503876],1
r1,1,0.000104,15.06386,[24 43] ; [44 19],[35.04615385 31.95384615] ; [32.95384615 30.04615385],1
s3,1,0.000105,15.044307,[17 49] ; [38 26],[27.92307692 38.07692308] ; [27.07692308 36.92307692],1
p10,1,0.000171,14.121595,[32 33] ; [51 12],[42.1484375 22.8515625] ; [40.8515625 22.1484375],1
r4,1,0.002062,9.493184,[38 29] ; [53 12],[46.18939394 20.81060606] ; [44.81060606 20.18939394],0
r3,1,0.003228,8.674031,[48 18] ; [60  5],[54.41221374 11.58778626] ; [53.58778626 11.41221374],0
s4,1,0.012069,6.300699,[ 8 59] ; [19 45],[13.80916031 53.19083969] ; [13.19083969 50.80916031],0
r2,1,0.03276,4.558299,[50 17] ; [57  7],[54.72519084 12.27480916] ; [52.27480916 11.72519084],0
a5,1,0.037346,4.33458,[25 42] ; [36 29],[30.96212121 36.03787879] ; [30.03787879 34.96212121],0
p5,1,0.049617,3.854342,[ 1 65] ; [ 6 59],[ 3.52671756 62.47328244] ; [ 3.47328244 61.52671756],0
n4,1,0.050847,3.813298,[36 31] ; [45 19],[41.42748092 25.57251908] ; [39.57251908 24.42748092],0
p11,1,0.054589,3.694611,[40 27] ; [49 16],[45.17424242 21.82575758] ; [43.82575758 21.17424242],0
p4,1,0.056386,3.640617,[24 43] ; [34 31],[29.43939394 37.56060606] ; [28.56060606 36.43939394],0
v4,1,0.061468,3.497331,[52 14] ; [58  6],[55.84615385 10.15384615] ; [54.15384615  9.84615385],0
d5,1,0.066658,3.363454,[25 41] ; [35 30],[30.22900763 35.77099237] ; [29.77099237 35.22900763],0
p8,1,0.082358,3.017746,[20 44] ; [30 35],[24.80620155 39.19379845] ; [25.19379845 39.80620155],0
b2,1,0.093213,2.817997,[12 26] ; [ 6 33],[ 8.88311688 29.11688312] ; [ 9.11688312 29.88311688],0
b3,1,0.093213,2.817997,[12 26] ; [ 6 33],[ 8.88311688 29.11688312] ; [ 9.11688312 29.88311688],0
n5,1,0.113501,2.504779,[44 23] ; [50 14],[48.07633588 18.92366412] ; [45.92366412 18.07633588],0
p3,1,0.123048,2.378085,[18 48] ; [26 39],[22.16793893 43.83206107] ; [21.83206107 43.16793893],0
a7,1,0.134947,2.234651,[31 35] ; [39 26],[35.26717557 30.73282443] ; [34.73282443 30.26717557],0
u3,1,0.143203,2.143198,[14 25] ; [18 16],[17.09589041 21.90410959] ; [14.90410959 19.09589041],0
n6,1,0.145106,2.122962,[45 22] ; [51 14],[48.72727273 18.27272727] ; [47.27272727 17.72727273],0
u2,1,0.148814,2.084367,[13 26] ; [17 17],[16.02739726 22.97260274] ; [13.97260274 20.02739726],0
v1,1,0.151895,2.053113,[21 46] ; [27 35],[24.93023256 42.06976744] ; [23.06976744 38.93023256],0
a6,1,0.158533,1.988163,[32 35] ; [39 26],[36.03787879 30.96212121] ; [34.96212121 30.03787879],0
b4,1,0.165655,1.921829,[28 39] ; [35 30],[31.97727273 35.02272727] ; [31.02272727 33.97727273],0
a2,1,0.172025,1.865207,[ 3 64] ; [ 7 58],[ 5.07575758 61.92424242] ; [ 4.92424242 60.07575758],0
a1,1,0.182398,1.777979,[ 4 63] ; [ 1 64],[ 2.53787879 64.46212121] ; [ 2.46212121 62.53787879],0
d3,1,0.211665,1.56,[12 53] ; [18 47],[15. 50.] ; [15. 50.],0
p7,1,0.250063,1.322952,[33 33] ; [39 26],[36.27480916 29.72519084] ; [35.72519084 29.27480916],0
p2,1,0.274915,1.192059,[47 20] ; [51 14],[49.74242424 17.25757576] ; [48.25757576 16.74242424],0
p1,1,0.350322,0.872289,[ 5 62] ; [ 8 57],[ 6.59848485 60.40151515] ; [ 6.40151515 58.59848485],0
a8,1,0.370773,0.801073,[ 6 56] ; [ 9 51],[ 7.62295082 54.37704918] ; [ 7.37704918 52.62295082],0
v2,1,0.397002,0.717389,[16 47] ; [20 42],[18.144 44.856] ; [17.856 44.144],0
a4,1,0.415565,0.662823,[14 53] ; [17 46],[15.97692308 51.02307692] ; [15.02307692 47.97692308],0
n2,1,0.430822,0.620608,[20 11] ; [15  5],[21.2745098  9.7254902] ; [13.7254902  6.2745098],0
a3,1,0.491154,0.473998,[28 38] ; [31 33],[29.95384615 36.04615385] ; [29.04615385 34.95384615],0
p6,1,0.545462,0.365511,[15 50] ; [18 47],[16.5 48.5] ; [16.5 48.5],0
n3,1,0.633166,0.227792,[23  8] ; [16  4],[23.70588235  7.29411765] ; [15.29411765  4.70588235],0
b5,1,0.707331,0.140957,[37 30] ; [38 27],[38.06818182 28.93181818] ; [36.93181818 28.06818182],0
n1,1,0.721212,0.127334,[12 18] ; [ 7 13],[11.4 18.6] ; [ 7.6 12.4],0
d2,1,0.767555,0.087364,[18 49] ; [16 49],[17.25757576 49.74242424] ; [16.74242424 48.25757576],0
b1,1,0.844101,0.038671,[30 37] ; [28 37],[29.43939394 37.56060606] ; [28.56060606 36.43939394],0
s1,1,0.945837,0.004615,[ 4 62] ; [ 4 59],[ 4.09302326 61.90697674] ; [ 3.90697674 59.09302326],0
d1,1,0.969695,0.001443,[ 3 64] ; [ 3 62],[ 3.04545455 63.95454545] ; [ 2.95454545 62.04545455],0
p12,1,0.975448,0.000947,[ 2 65] ; [ 2 63],[ 2.03030303 64.96969697] ; [ 1.96969697 63.03030303],0
