Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000308,13.018469,[12  2] ; [ 9 23],[6.39130435 7.60869565] ; [14.60869565 17.39130435],1
s2,1,0.000474,12.213683,[8 6] ; [ 3 29],[ 3.34782609 10.65217391] ; [ 7.65217391 24.34782609],1
p4,1,0.000685,11.528822,[11  3] ; [ 8 24],[5.7826087 8.2173913] ; [13.2173913 18.7826087],1
p3,1,0.009216,6.780453,[8 6] ; [ 6 26],[4.26086957 9.73913043] ; [ 9.73913043 22.26086957],0
b4,1,0.036274,4.384155,[5 9] ; [22 10],[8.2173913 5.7826087] ; [18.7826087 13.2173913],0
s6,1,0.060639,3.519813,[8 6] ; [ 9 23],[5.17391304 8.82608696] ; [11.82608696 20.17391304],0
b3,1,0.063732,3.4375,[ 1 11] ; [ 7 11],[3.2 8.8] ; [ 4.8 13.2],0
b2,1,0.063732,3.4375,[ 1 11] ; [ 7 11],[3.2 8.8] ; [ 4.8 13.2],0
s4,1,0.095345,2.781724,[ 4 10] ; [ 3 29],[ 2.13043478 11.86956522] ; [ 4.86956522 27.13043478],0
n1,1,0.111219,2.536813,[3 2] ; [ 3 11],[1.57894737 3.42105263] ; [4.42105263 9.57894737],0
a7,1,0.177339,1.81978,[ 4 10] ; [16 16],[6.08695652 7.91304348] ; [13.91304348 18.08695652],0
u3,1,0.266217,1.236135,[3 4] ; [ 4 15],[1.88461538 5.11538462] ; [ 5.11538462 13.88461538],0
u2,1,0.275017,1.19155,[5 2] ; [ 9 10],[3.76923077 3.23076923] ; [10.23076923  8.76923077],0
r1,1,0.284661,1.1447,[ 3 11] ; [12 20],[4.56521739 9.43478261] ; [10.43478261 21.56521739],0
n4,1,0.300723,1.070986,[8 6] ; [13 19],[6.39130435 7.60869565] ; [14.60869565 17.39130435],0
s7,1,0.309753,1.031727,[5 8] ; [ 7 23],[3.62790698 9.37209302] ; [ 8.37209302 21.62790698],0
b1,1,0.331755,0.942035,[10  4] ; [18 14],[8.52173913 5.47826087] ; [19.47826087 12.52173913],0
