Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,54.548777,[55 57] ; [278  53],[84.18961625 27.81038375] ; [248.81038375  82.18961625],1
p10,1,0.053626,3.724289,[73 37] ; [247  79],[80.73394495 29.26605505] ; [239.26605505  86.73394495],0
d1,1,0.054744,3.689858,[61 51] ; [214 117],[69.52595937 42.47404063] ; [205.47404063 125.52595937],0
d5,1,0.058916,3.567645,[88 24] ; [285  46],[94.30248307 17.69751693] ; [278.69751693  52.30248307],0
u3,1,0.073345,3.206525,[13 19] ; [61 43],[17.41176471 14.58823529] ; [56.58823529 47.41176471],0
p4,1,0.12692,2.32978,[48 59] ; [175 153],[54.85287356 52.14712644] ; [168.14712644 159.85287356],0
p11,1,0.163752,1.939229,[76 36] ; [247  84],[81.66139955 30.33860045] ; [241.33860045  89.66139955],0
n3,1,0.17215,1.864116,[19 14] ; [56 23],[22.09821429 10.90178571] ; [52.90178571 26.09821429],0
n6,1,0.192749,1.696482,[81 29] ; [261  67],[85.89041096 24.10958904] ; [256.10958904  71.89041096],0
b1,1,0.213132,1.550024,[48 64] ; [120 211],[42.47404063 69.52595937] ; [125.52595937 205.47404063],0
p6,1,0.224674,1.474263,[23 82] ; [ 91 235],[27.77262181 77.22737819] ; [ 86.22737819 239.77262181],0
a5,1,0.242396,1.366606,[74 38] ; [238  93],[78.88036117 33.11963883] ; [233.11963883  97.88036117],0
v2,1,0.24715,1.339342,[53 57] ; [173 144],[58.22014052 51.77985948] ; [167.77985948 149.22014052],0
p9,1,0.263817,1.248617,[80 30] ; [251  71],[84.28240741 25.71759259] ; [246.71759259  75.28240741],0
d2,1,0.348523,0.878826,[56 54] ; [151 179],[51.75 58.25] ; [155.25 174.75],0
a1,1,0.350755,0.870723,[  8 104] ; [ 16 315],[  6.06772009 105.93227991] ; [ 17.93227991 313.06772009],0
s1,1,0.364512,0.822288,[  5 106] ; [  9 318],[  3.54794521 107.45205479] ; [ 10.45205479 316.54794521],0
a3,1,0.408896,0.682009,[80 31] ; [224 106],[76.5170068 34.4829932] ; [227.4829932 102.5170068],0
p3,1,0.425384,0.635392,[41 68] ; [138 191],[44.5456621 64.4543379] ; [134.4543379 194.5456621],0
b3,1,0.430344,0.621896,[26 43] ; [ 55 115],[23.38493724 45.61506276] ; [ 57.61506276 112.38493724],0
b2,1,0.430344,0.621896,[26 43] ; [ 55 115],[23.38493724 45.61506276] ; [ 57.61506276 112.38493724],0
b4,1,0.500609,0.453645,[65 47] ; [204 127],[68.00902935 43.99097065] ; [200.99097065 130.00902935],0
a4,1,0.506199,0.441916,[54 57] ; [149 182],[50.97963801 60.02036199] ; [152.02036199 178.97963801],0
n4,1,0.507418,0.439388,[75 37] ; [232  98],[77.7918552 34.2081448] ; [229.2081448 100.7918552],0
p5,1,0.536269,0.382498,[ 10 100] ; [ 24 306],[  8.5 101.5] ; [ 25.5 304.5],0
v3,1,0.565367,0.330496,[31 77] ; [101 218],[33.38641686 74.61358314] ; [ 98.61358314 220.38641686],0
u2,1,0.614737,0.253334,[16 15] ; [59 45],[17.22222222 13.77777778] ; [57.77777778 46.22222222],0
s4,1,0.637568,0.221938,[18 94] ; [ 46 277],[16.47816092 95.52183908] ; [ 47.52183908 275.47816092],0
s3,1,0.733995,0.115475,[44 66] ; [136 189],[45.51724138 64.48275862] ; [134.48275862 190.51724138],0
p7,1,0.827476,0.047498,[59 48] ; [182 141],[59.96976744 47.03023256] ; [181.03023256 141.96976744],0
v1,1,0.881763,0.022122,[50 60] ; [149 173],[50.6712963 59.3287037] ; [148.3287037 173.6712963],0
n2,1,0.918044,0.010588,[24 10] ; [55 24],[23.7699115 10.2300885] ; [55.2300885 23.7699115],0
n1,1,0.91921,0.010288,[11 23] ; [26 52],[11.23214286 22.76785714] ; [25.76785714 52.23214286],0
s7,1,0.949145,0.004068,[28 78] ; [ 83 235],[27.75 78.25] ; [ 83.25 234.75],0
p1,1,0.953718,0.003368,[  7 105] ; [ 20 308],[  6.87272727 105.12727273] ; [ 20.12727273 307.87272727],0
n5,1,0.985643,0.000324,[72 38] ; [215 113],[72.07762557 37.92237443] ; [214.92237443 113.07762557],0
u4,1,0.987493,0.000246,[  1 111] ; [  3 327],[  1.01357466 110.98642534] ; [  2.98642534 327.01357466],0
