Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.954077,[48 86] ; [36  7],[63.59322034 70.40677966] ; [20.40677966 22.59322034],1
a5,1,0.097967,2.738335,[72 65] ; [30 15],[76.78021978 60.21978022] ; [25.21978022 19.78021978],0
p6,1,0.123221,2.375894,[ 30 104] ; [ 5 38],[ 26.49717514 107.50282486] ; [ 8.50282486 34.49717514],0
a6,1,0.150443,2.067758,[81 56] ; [32 13],[85.06043956 51.93956044] ; [27.93956044 17.06043956],0
p8,1,0.168618,1.89519,[55 81] ; [23 21],[58.93333333 77.06666667] ; [19.06666667 24.93333333],0
r4,1,0.182271,1.77901,[99 38] ; [37  8],[102.37362637  34.62637363] ; [33.62637363 11.37362637],0
s8,1,0.193529,1.690546,[ 32 104] ; [15 30],[ 35.31491713 100.68508287] ; [11.68508287 33.31491713],0
d1,1,0.197193,1.663044,[55 82] ; [23 22],[58.71428571 78.28571429] ; [19.28571429 25.71428571],0
s5,1,0.227436,1.456824,[ 28 107] ; [13 31],[ 30.92178771 104.07821229] ; [10.07821229 33.92178771],0
b3,1,0.22784,1.454293,[19 53] ; [ 7 10],[21.03370787 50.96629213] ; [ 4.96629213 12.03370787],0
b2,1,0.22784,1.454293,[19 53] ; [ 7 10],[21.03370787 50.96629213] ; [ 4.96629213 12.03370787],0
p4,1,0.229478,1.444094,[54 82] ; [22 22],[57.42222222 78.57777778] ; [18.57777778 25.42222222],0
p5,1,0.238874,1.387229,[  6 130] ; [ 4 40],[  7.55555556 128.44444444] ; [ 2.44444444 41.55555556],0
n1,1,0.25075,1.319118,[13 39] ; [ 2 15],[11.30434783 40.69565217] ; [ 3.69565217 13.30434783],0
a8,1,0.255226,1.294468,[  9 119] ; [ 1 42],[  7.48538012 120.51461988] ; [ 2.51461988 40.48538012],0
r2,1,0.255523,1.292852,[111  25] ; [40  5],[113.45856354  22.54143646] ; [37.54143646  7.45856354],0
s1,1,0.391683,0.733711,[  5 132] ; [ 3 42],[  6.02197802 130.97802198] ; [ 1.97802198 43.02197802],0
a3,1,0.401595,0.703544,[78 58] ; [29 16],[80.39779006 55.60220994] ; [26.60220994 18.39779006],0
a4,1,0.479984,0.498899,[41 96] ; [16 29],[42.90659341 94.09340659] ; [14.09340659 30.90659341],0
b5,1,0.494108,0.467569,[84 53] ; [25 20],[82.04945055 54.95054945] ; [26.95054945 18.04945055],0
n3,1,0.523735,0.406533,[35 17] ; [10  7],[33.91304348 18.08695652] ; [11.08695652  5.91304348],0
u3,1,0.649502,0.206528,[31 27] ; [9 6],[31.78082192 26.21917808] ; [8.21917808 6.78082192],0
p2,1,0.669482,0.182208,[95 42] ; [32 12],[96.12707182 40.87292818] ; [30.87292818 13.12707182],0
v4,1,0.674374,0.176528,[120  15] ; [41  4],[120.75  14.25] ; [40.25  4.75],0
d2,1,0.766794,0.087955,[49 88] ; [15 30],[48.17582418 88.82417582] ; [15.82417582 29.17582418],0
r3,1,0.767695,0.087256,[121  16] ; [39  6],[120.43956044  16.56043956] ; [39.56043956  5.43956044],0
p1,1,0.78861,0.071886,[  5 132] ; [ 2 42],[  5.29834254 131.70165746] ; [ 1.70165746 42.29834254],0
n5,1,0.856273,0.032805,[46 89] ; [16 29],[46.5 88.5] ; [15.5 29.5],0
n6,1,0.860261,0.030991,[83 54] ; [26 18],[82.50276243 54.49723757] ; [26.49723757 17.50276243],0
p11,1,0.878558,0.023347,[90 47] ; [29 16],[89.57692308 47.42307692] ; [29.42307692 15.57692308],0
p7,1,0.886468,0.020385,[70 64] ; [23 20],[70.40677966 63.59322034] ; [22.59322034 20.40677966],0
p3,1,0.947396,0.004353,[44 92] ; [14 30],[43.82222222 92.17777778] ; [14.17777778 29.82222222],0
n2,1,0.959319,0.002602,[34 18] ; [11  6],[33.91304348 18.08695652] ; [11.08695652  5.91304348],0
a1,1,0.985303,0.000339,[  6 131] ; [ 2 43],[  6.02197802 130.97802198] ; [ 1.97802198 43.02197802],0
