Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,73.01471,[ 52 174] ; [197 133],[101.21223022 124.78776978] ; [147.78776978 182.21223022],1
v1,1,0.0,29.015771,[102 128] ; [223 109],[133.00711744  96.99288256] ; [191.99288256 140.00711744],1
p10,1,0.000338,12.848981,[175  56] ; [291  42],[190.86170213  40.13829787] ; [275.13829787  57.86170213],1
s1,1,0.000976,10.872638,[ 17 212] ; [  6 326],[  9.3885918 219.6114082] ; [ 13.6114082 318.3885918],1
p9,1,0.001059,10.722153,[180  51] ; [292  39],[194.00711744  36.99288256] ; [277.99288256  53.00711744],0
r3,1,0.003757,8.39787,[217  15] ; [329   6],[223.40740741   8.59259259] ; [322.59259259  12.40740741],0
a5,1,0.007019,7.268111,[176  57] ; [285  52],[188.44385965  44.55614035] ; [272.55614035  64.44385965],0
p3,1,0.008386,6.949098,[111 120] ; [198 136],[126.33451327 104.66548673] ; [182.66548673 151.33451327],0
b1,1,0.009725,6.684547,[110 123] ; [123 215],[ 95.07705779 137.92294221] ; [137.92294221 200.07705779],0
p7,1,0.01078,6.501311,[138  91] ; [231  96],[151.98021583  77.01978417] ; [217.01978417 109.98021583],0
d2,1,0.022933,5.173593,[114 118] ; [197 138],[127.25220459 104.74779541] ; [183.74779541 151.25220459],0
s4,1,0.029834,4.718839,[ 43 184] ; [ 41 293],[ 33.98930481 193.01069519] ; [ 50.01069519 283.98930481],0
n3,1,0.030367,4.688392,[34 21] ; [39  9],[38.98058252 16.01941748] ; [34.01941748 13.98058252],0
s8,1,0.037151,4.343474,[103 129] ; [177 155],[115.17730496 116.82269504] ; [164.82269504 167.17730496],0
d4,1,0.041507,4.155192,[186  45] ; [291  44],[194.67667845  36.32332155] ; [282.32332155  52.67667845],0
a7,1,0.049001,3.87532,[160  73] ; [255  80],[170.23767606  62.76232394] ; [244.76232394  90.23767606],0
a3,1,0.058492,3.57964,[164  66] ; [263  73],[173.51590106  56.48409894] ; [253.48409894  82.51590106],0
n6,1,0.062478,3.470356,[198  34] ; [303  32],[204.99470899  27.00529101] ; [296.00529101  38.99470899],0
p11,1,0.064838,3.409096,[180  53] ; [282  56],[188.52189142  44.47810858] ; [273.47810858  64.52189142],0
a6,1,0.065252,3.398604,[150  82] ; [241  94],[159.98589065  72.01410935] ; [231.01410935 103.98589065],0
d1,1,0.070581,3.269448,[140  93] ; [228 110],[150.16462347  82.83537653] ; [217.83537653 120.16462347],0
s7,1,0.074797,3.174485,[114 106] ; [190 129],[124.08163265  95.91836735] ; [179.91836735 139.08163265],0
n2,1,0.090604,2.86361,[39 20] ; [38  9],[42.85849057 16.14150943] ; [34.14150943 12.85849057],0
p4,1,0.118375,2.438696,[141  91] ; [223 109],[149.73049645  82.26950355] ; [214.26950355 117.73049645],0
p12,1,0.119432,2.42475,[ 16 215] ; [ 36 298],[ 21.26017699 209.73982301] ; [ 30.73982301 303.26017699],0
d5,1,0.162957,1.946572,[188  43] ; [289  48],[193.99119718  37.00880282] ; [283.00880282  53.99119718],0
u1,1,0.176422,1.827507,[ 46 187] ; [ 83 255],[ 52.63922942 180.36077058] ; [ 76.36077058 261.63922942],0
p2,1,0.189833,1.718914,[190  42] ; [288  47],[195.58377425  36.41622575] ; [282.41622575  52.58377425],0
p8,1,0.197714,1.659177,[120 111] ; [189 140],[127.4625 103.5375] ; [181.5375 147.4625],0
a8,1,0.218713,1.512799,[ 31 182] ; [ 55 239],[ 36.13017751 176.86982249] ; [ 49.86982249 244.13017751],0
r4,1,0.244164,1.356389,[220  13] ; [326  12],[222.79859895  10.20140105] ; [323.20140105  14.79859895],0
a1,1,0.271808,1.2076,[  9 224] ; [ 20 318],[ 11.83362522 221.16637478] ; [ 17.16637478 320.83362522],0
s2,1,0.340432,0.908804,[119 112] ; [184 147],[124.54270463 106.45729537] ; [178.45729537 152.54270463],0
s5,1,0.341165,0.90605,[ 78 147] ; [126 200],[ 83.3030853 141.6969147] ; [120.6969147 205.3030853],0
u4,1,0.345662,0.88932,[  4 229] ; [ 10 328],[  5.71278459 227.28721541] ; [  8.28721541 329.71278459],0
p5,1,0.361649,0.832157,[ 35 195] ; [ 42 293],[ 31.34513274 198.65486726] ; [ 45.65486726 289.34513274],0
v4,1,0.372928,0.793885,[221  11] ; [325  11],[223.01408451   8.98591549] ; [322.98591549  13.01408451],0
a2,1,0.374076,0.79008,[ 61 172] ; [100 238],[ 65.69702277 167.30297723] ; [ 95.30297723 242.69702277],0
n5,1,0.43505,0.609305,[197  36] ; [291  44],[200.18309859  32.81690141] ; [287.81690141  47.18309859],0
d3,1,0.449586,0.571697,[161  71] ; [243  93],[165.01408451  66.98591549] ; [238.98591549  97.01408451],0
r2,1,0.457222,0.552687,[224   8] ; [326   8],[225.44169611   6.55830389] ; [324.55830389   9.44169611],0
s3,1,0.480191,0.498429,[139  91] ; [189 140],[134.95527728  95.04472272] ; [193.04472272 135.95527728],0
n1,1,0.503592,0.44736,[28 29] ; [20 27],[26.30769231 30.69230769] ; [21.69230769 25.30769231],0
s6,1,0.553343,0.351363,[162  63] ; [232 101],[158.87096774  66.12903226] ; [235.12903226  97.87096774],0
b4,1,0.596812,0.279831,[132 101] ; [199 139],[135.06654991  97.93345009] ; [195.93345009 142.06654991],0
p6,1,0.621136,0.244274,[ 93 140] ; [139 192],[ 95.84397163 137.15602837] ; [136.15602837 194.84397163],0
b5,1,0.692208,0.156705,[134  99] ; [200 138],[136.29071804  96.70928196] ; [197.70928196 140.29071804],0
u3,1,0.763038,0.090899,[44 25] ; [46 29],[43.125 25.875] ; [46.875 28.125],0
b2,1,0.776413,0.080654,[57 93] ; [ 88 135],[58.31099196 91.68900804] ; [ 86.68900804 136.31099196],0
b3,1,0.776413,0.080654,[57 93] ; [ 88 135],[58.31099196 91.68900804] ; [ 86.68900804 136.31099196],0
p1,1,0.864118,0.029287,[ 23 208] ; [ 32 304],[ 22.40740741 208.59259259] ; [ 32.59259259 303.40740741],0
a4,1,0.874228,0.025056,[116 115] ; [171 165],[116.92592593 114.07407407] ; [170.07407407 165.92592593],0
u2,1,0.895855,0.017135,[38 31] ; [41 32],[38.38732394 30.61267606] ; [40.61267606 32.38732394],0
