Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000122,14.762234,[27 22] ; [ 3 25],[19.09090909 29.90909091] ; [10.90909091 17.09090909],1
a3,1,0.000712,11.458333,[42  7] ; [14 14],[35.63636364 13.36363636] ; [20.36363636  7.63636364],1
a4,1,0.00079,11.265248,[26 23] ; [ 4 24],[19.09090909 29.90909091] ; [10.90909091 17.09090909],1
p11,1,0.013394,6.116312,[35 14] ; [12 16],[29.90909091 19.09090909] ; [17.09090909 10.90909091],0
d1,1,0.015641,5.842818,[28 21] ; [ 8 20],[22.90909091 26.09090909] ; [13.09090909 14.90909091],0
r4,1,0.020279,5.387755,[40  9] ; [16 12],[35.63636364 13.36363636] ; [20.36363636  7.63636364],0
d5,1,0.024579,5.053312,[41  8] ; [17 11],[36.90909091 12.09090909] ; [21.09090909  6.90909091],0
n4,1,0.031139,4.64527,[30 19] ; [10 18],[25.45454545 23.54545455] ; [14.54545455 13.45454545],0
a7,1,0.035939,4.4,[33 16] ; [12 16],[28.63636364 20.36363636] ; [16.36363636 11.63636364],0
r1,1,0.04404,4.055044,[40  9] ; [17 11],[36.27272727 12.72727273] ; [20.72727273  7.27272727],0
r3,1,0.072033,3.23608,[44  5] ; [20  7],[41.26315789  7.73684211] ; [22.73684211  4.26315789],0
a6,1,0.082774,3.009576,[31 18] ; [12 16],[27.36363636 21.63636364] ; [15.63636364 12.36363636],0
v2,1,0.083013,3.004898,[30 16] ; [12 15],[26.46575342 19.53424658] ; [15.53424658 11.46575342],0
v3,1,0.084401,2.978043,[19 26] ; [ 6 21],[15.625 29.375] ; [ 9.375 17.625],0
p3,1,0.101809,2.676981,[22 24] ; [ 8 20],[18.64864865 27.35135135] ; [11.35135135 16.64864865],0
s5,1,0.156776,2.005051,[11 37] ; [10 16],[13.62162162 34.37837838] ; [ 7.37837838 18.62162162],0
s4,1,0.175734,1.833333,[ 5 44] ; [ 6 22],[ 7. 42.] ; [ 4. 24.],0
p6,1,0.214214,1.542713,[10 35] ; [ 9 16],[12.21428571 32.78571429] ; [ 6.78571429 18.21428571],0
s2,1,0.236792,1.399593,[19 29] ; [15 13],[21.47368421 26.52631579] ; [12.52631579 15.47368421],0
u1,1,0.296258,1.090962,[ 5 44] ; [ 1 27],[ 3.81818182 45.18181818] ; [ 2.18181818 25.81818182],0
s3,1,0.296426,1.090204,[21 26] ; [16 12],[23.18666667 23.81333333] ; [13.81333333 14.18666667],0
d4,1,0.299049,1.078431,[40  9] ; [20  8],[38.18181818 10.81818182] ; [21.81818182  6.18181818],0
r2,1,0.30478,1.053162,[44  5] ; [22  5],[42.55263158  6.44736842] ; [23.44736842  3.55263158],0
d3,1,0.309751,1.031738,[32 17] ; [15 13],[29.90909091 19.09090909] ; [17.09090909 10.90909091],0
b5,1,0.309751,1.031738,[32 17] ; [15 13],[29.90909091 19.09090909] ; [17.09090909 10.90909091],0
s8,1,0.449885,0.570941,[20 29] ; [ 9 19],[18.45454545 30.54545455] ; [10.54545455 17.45454545],0
p7,1,0.452884,0.563425,[21 26] ; [14 12],[22.53424658 24.46575342] ; [12.46575342 13.53424658],0
u3,1,0.468717,0.525,[6 1] ; [10  4],[5.33333333 1.66666667] ; [10.66666667  3.33333333],0
n1,1,0.488462,0.479912,[ 7 10] ; [6 5],[7.89285714 9.10714286] ; [5.10714286 5.89285714],0
p8,1,0.544795,0.366724,[19 28] ; [ 9 18],[17.78378378 29.21621622] ; [10.21621622 16.78378378],0
v4,1,0.573698,0.316533,[43  5] ; [23  4],[42.24  5.76] ; [23.76  3.24],0
s1,1,0.662425,0.190591,[ 3 45] ; [ 1 25],[ 2.59459459 45.40540541] ; [ 1.40540541 24.59459459],0
b2,1,0.663687,0.189076,[12 18] ; [ 5 10],[11.33333333 18.66666667] ; [5.66666667 9.33333333],0
b3,1,0.663687,0.189076,[12 18] ; [ 5 10],[11.33333333 18.66666667] ; [5.66666667 9.33333333],0
s7,1,0.711138,0.137143,[18 27] ; [12 15],[18.75 26.25] ; [11.25 15.75],0
b4,1,0.72933,0.119728,[26 23] ; [16 12],[26.72727273 22.27272727] ; [15.27272727 12.72727273],0
b1,1,0.759679,0.093576,[28 21] ; [17 11],[28.63636364 20.36363636] ; [16.36363636 11.63636364],0
a8,1,0.782801,0.075994,[ 4 39] ; [ 2 25],[ 3.68571429 39.31428571] ; [ 2.31428571 24.68571429],0
u2,1,0.786648,0.07326,[5 2] ; [10  3],[5.25 1.75] ; [9.75 3.25],0
p2,1,0.801098,0.063467,[34 13] ; [21  7],[34.46666667 12.53333333] ; [20.53333333  7.46666667],0
n5,1,0.801264,0.063359,[22 26] ; [12 16],[21.47368421 26.52631579] ; [12.52631579 15.47368421],0
n2,1,0.823218,0.049911,[13  4] ; [8 3],[12.75  4.25] ; [8.25 2.75],0
p4,1,0.836131,0.042785,[19 28] ; [12 16],[19.42666667 27.57333333] ; [11.57333333 16.42666667],0
p1,1,0.84062,0.040441,[ 6 43] ; [ 3 25],[ 5.72727273 43.27272727] ; [ 3.27272727 24.72727273],0
a1,1,0.861236,0.030556,[ 3 46] ; [ 2 26],[ 3.18181818 45.81818182] ; [ 1.81818182 26.18181818],0
s6,1,0.893707,0.017853,[28 21] ; [15 12],[27.72368421 21.27631579] ; [15.27631579 11.72368421],0
p5,1,0.898461,0.016283,[ 3 44] ; [ 2 26],[ 3.13333333 43.86666667] ; [ 1.86666667 26.13333333],0
n3,1,0.90261,0.014973,[12  5] ; [8 3],[12.14285714  4.85714286] ; [7.85714286 3.14285714],0
p9,1,0.988176,0.00022,[35 13] ; [19  7],[35.02702703 12.97297297] ; [18.97297297  7.02702703],0
p10,1,0.989013,0.00019,[29 18] ; [16 10],[28.97260274 18.02739726] ; [16.02739726  9.97260274],0
