Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.002053,9.501149,[20 35] ; [22  9],[26.86046512 28.13953488] ; [15.13953488 15.86046512],0
s6,1,0.004521,8.061564,[21 37] ; [21 10],[27.37078652 30.62921348] ; [14.62921348 16.37078652],0
s5,1,0.011576,6.374646,[ 6 51] ; [10 21],[10.36363636 46.63636364] ; [ 5.63636364 25.36363636],0
s7,1,0.01727,5.668675,[12 40] ; [15 16],[16.91566265 35.08433735] ; [10.08433735 20.91566265],0
r2,1,0.02261,5.198223,[40 17] ; [30  3],[44.33333333 12.66666667] ; [25.66666667  7.33333333],0
p2,1,0.024274,5.074981,[32 26] ; [26  7],[36.96703297 21.03296703] ; [21.03296703 11.96703297],0
v2,1,0.031165,4.643848,[12 43] ; [14 18],[16.43678161 38.56321839] ; [ 9.56321839 22.43678161],0
d3,1,0.039726,4.229558,[23 33] ; [21 12],[27.68539326 28.31460674] ; [16.31460674 16.68539326],0
p10,1,0.048937,3.877525,[22 34] ; [19 12],[26.3908046 29.6091954] ; [14.6091954 16.3908046],0
p4,1,0.051211,3.801353,[16 41] ; [16 17],[20.26666667 36.73333333] ; [11.73333333 21.26666667],0
b5,1,0.06738,3.34572,[41 17] ; [17 16],[36.96703297 21.03296703] ; [21.03296703 11.96703297],0
n3,1,0.096442,2.763413,[12 14] ; [9 3],[14.36842105 11.63157895] ; [6.63157895 5.36842105],0
p5,1,0.106048,2.61215,[ 3 55] ; [ 5 28],[ 5.0989011 52.9010989] ; [ 2.9010989 30.0989011],0
s3,1,0.148738,2.085144,[23 34] ; [18 14],[26.25842697 30.74157303] ; [14.74157303 17.25842697],0
b4,1,0.154563,2.026634,[37 21] ; [16 17],[33.78021978 24.21978022] ; [19.21978022 13.78021978],0
d2,1,0.181011,1.789302,[18 40] ; [ 6 27],[15.2967033 42.7032967] ; [ 8.7032967 24.2967033],0
s8,1,0.182112,1.780301,[12 46] ; [11 22],[14.65934066 43.34065934] ; [ 8.34065934 24.65934066],0
a4,1,0.18642,1.74569,[ 4 54] ; [ 5 27],[ 5.8 52.2] ; [ 3.2 28.8],0
s2,1,0.189094,1.724661,[20 38] ; [16 17],[22.94505495 35.05494505] ; [13.05494505 19.94505495],0
n4,1,0.197116,1.663618,[27 31] ; [20 13],[29.95604396 28.04395604] ; [17.04395604 15.95604396],0
d4,1,0.211654,1.560077,[34 23] ; [24  9],[36.73333333 20.26666667] ; [21.26666667 11.73333333],0
n5,1,0.218978,1.511058,[31 27] ; [22 11],[33.78021978 24.21978022] ; [19.21978022 13.78021978],0
r4,1,0.22756,1.456048,[33 25] ; [23 10],[35.69230769 22.30769231] ; [20.30769231 12.69230769],0
n1,1,0.240183,1.379522,[ 6 20] ; [5 7],[ 7.52631579 18.47368421] ; [3.47368421 8.52631579],0
r3,1,0.253994,1.301199,[38 19] ; [25  7],[40.34831461 16.65168539] ; [22.65168539  9.34831461],0
b1,1,0.273134,1.200939,[35 23] ; [16 17],[32.50549451 25.49450549] ; [18.49450549 14.50549451],0
u3,1,0.2839,1.148325,[17 21] ; [13  9],[19. 19.] ; [11. 11.],0
v4,1,0.291823,1.11119,[43 14] ; [28  5],[44.96666667 12.03333333] ; [26.03333333  6.96666667],0
n6,1,0.326367,0.963258,[36 22] ; [17 16],[33.78021978 24.21978022] ; [19.21978022 13.78021978],0
p3,1,0.383106,0.760711,[16 42] ; [12 21],[17.84615385 40.15384615] ; [10.15384615 22.84615385],0
v3,1,0.409199,0.681128,[13 43] ; [10 22],[14.63636364 41.36363636] ; [ 8.36363636 23.63636364],0
a1,1,0.436498,0.605473,[ 4 54] ; [ 1 32],[ 3.18681319 54.81318681] ; [ 1.81318681 31.18681319],0
n2,1,0.456845,0.553613,[14 12] ; [8 4],[15.05263158 10.94736842] ; [6.94736842 5.05263158],0
u2,1,0.457199,0.552744,[17 21] ; [11  9],[18.34482759 19.65517241] ; [ 9.65517241 10.34482759],0
a7,1,0.463147,0.538278,[30 27] ; [20 13],[31.66666667 25.33333333] ; [18.33333333 14.66666667],0
a8,1,0.51728,0.419314,[ 2 52] ; [ 2 27],[ 2.60240964 51.39759036] ; [ 1.39759036 27.60240964],0
p7,1,0.603773,0.269343,[20 37] ; [13 19],[21.13483146 35.86516854] ; [11.86516854 20.13483146],0
b2,1,0.61333,0.255355,[10 23] ; [ 4 13],[ 9.24 23.76] ; [ 4.76 12.24],0
b3,1,0.61333,0.255355,[10 23] ; [ 4 13],[ 9.24 23.76] ; [ 4.76 12.24],0
r1,1,0.614572,0.25357,[32 26] ; [20 13],[33.14285714 24.85714286] ; [18.85714286 14.14285714],0
p6,1,0.653996,0.200899,[13 44] ; [ 6 26],[12.16853933 44.83146067] ; [ 6.83146067 25.16853933],0
p12,1,0.666055,0.186251,[ 1 57] ; [ 1 31],[ 1.28888889 56.71111111] ; [ 0.71111111 31.28888889],0
s1,1,0.717227,0.131165,[ 5 53] ; [ 2 29],[ 4.56179775 53.43820225] ; [ 2.43820225 28.56179775],0
s4,1,0.772787,0.083366,[12 46] ; [ 6 27],[11.47252747 46.52747253] ; [ 6.52747253 26.47252747],0
p1,1,0.794488,0.067854,[ 6 52] ; [ 4 29],[ 6.37362637 51.62637363] ; [ 3.62637363 29.37362637],0
a3,1,0.795539,0.067146,[19 39] ; [11 20],[19.5505618 38.4494382] ; [10.4494382 20.5505618],0
d5,1,0.847239,0.037111,[34 23] ; [19 14],[33.56666667 23.43333333] ; [19.43333333 13.56666667],0
u1,1,0.914504,0.011526,[ 2 56] ; [ 1 32],[ 1.91208791 56.08791209] ; [ 1.08791209 31.91208791],0
a6,1,0.922588,0.009443,[24 34] ; [14 19],[24.21978022 33.78021978] ; [13.78021978 19.21978022],0
d1,1,0.942059,0.005283,[18 40] ; [10 23],[17.84615385 40.15384615] ; [10.15384615 22.84615385],0
p8,1,0.956436,0.002984,[16 42] ; [ 9 23],[16.11111111 41.88888889] ; [ 8.88888889 23.11111111],0
