Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,43.940933,[ 70 100] ; [97 24],[97.56013746 72.43986254] ; [69.43986254 51.56013746],1
v1,1,1e-06,24.67166,[82 87] ; [93 27],[102.33564014  66.66435986] ; [72.66435986 47.33564014],1
p12,1,0.000996,10.835263,[ 12 158] ; [24 96],[ 21.10344828 148.89655172] ; [ 14.89655172 105.10344828],1
n4,1,0.000997,10.834003,[136  35] ; [113   8],[145.81849315  25.18150685] ; [103.18150685  17.81849315],1
p3,1,0.001513,10.063317,[101  70] ; [93 28],[113.60958904  57.39041096] ; [80.39041096 40.60958904],0
n5,1,0.00183,9.712384,[128  41] ; [109  12],[138.1137931  30.8862069] ; [98.8862069 22.1137931],0
s7,1,0.004775,7.962922,[90 73] ; [82 32],[101.21299639  61.78700361] ; [70.78700361 43.21299639],0
s4,1,0.005401,7.739918,[ 43 123] ; [ 15 105],[ 33.66433566 132.33566434] ; [24.33566434 95.66433566],0
p5,1,0.007962,7.041925,[ 24 147] ; [32 89],[ 32.79452055 138.20547945] ; [23.20547945 97.79452055],0
p8,1,0.00957,6.713228,[111  60] ; [94 25],[120.87931034  50.12068966] ; [84.12068966 34.87931034],0
s8,1,0.009679,6.693048,[85 86] ; [78 42],[95.78350515 75.21649485] ; [67.21649485 52.78350515],0
a1,1,0.014846,5.934627,[  7 164] ; [ 14 107],[ 12.29794521 158.70205479] ; [  8.70205479 112.29794521],0
p10,1,0.022996,5.168816,[141  28] ; [111   9],[147.3633218  21.6366782] ; [104.6366782  15.3633218],0
p9,1,0.025106,5.016594,[149  22] ; [114   6],[154.54639175  16.45360825] ; [108.45360825  11.54639175],0
a3,1,0.043705,4.067916,[120  51] ; [96 23],[127.36551724  43.63448276] ; [88.63448276 30.36551724],0
p7,1,0.056666,3.632362,[139  29] ; [107  11],[144.5034965  23.4965035] ; [101.4965035  16.5034965],0
b4,1,0.075975,3.148966,[91 80] ; [77 44],[98.38356164 72.61643836] ; [69.61643836 51.38356164],0
u4,1,0.103021,2.65815,[  2 169] ; [  5 116],[  4.09931507 166.90068493] ; [  2.90068493 118.09931507],0
n6,1,0.11023,2.550922,[148  23] ; [111   9],[152.19587629  18.80412371] ; [106.80412371  13.19587629],0
d1,1,0.143289,2.142273,[103  68] ; [83 38],[108.92465753  62.07534247] ; [77.07534247 43.92465753],0
r4,1,0.15375,2.034643,[153  18] ; [114   7],[156.35958904  14.64041096] ; [110.64041096  10.35958904],0
d5,1,0.215343,1.535137,[138  32] ; [104  16],[141.86206897  28.13793103] ; [100.13793103  19.86206897],0
a5,1,0.220824,1.499006,[125  46] ; [96 25],[129.42123288  41.57876712] ; [91.57876712 29.42123288],0
p1,1,0.225418,1.469543,[ 20 151] ; [ 20 100],[ 23.50515464 147.49484536] ; [ 16.49484536 103.50515464],0
n3,1,0.246926,1.340612,[31  9] ; [12  7],[29.15254237 10.84745763] ; [13.84745763  5.15254237],0
p4,1,0.270603,1.213686,[137  34] ; [103  18],[140.54794521  30.45205479] ; [99.45205479 21.54794521],0
p11,1,0.326861,0.961294,[138  33] ; [103  18],[141.13356164  29.86643836] ; [99.86643836 21.13356164],0
a7,1,0.396879,0.717762,[128  42] ; [85 35],[124.86206897  45.13793103] ; [88.13793103 31.86206897],0
d4,1,0.399739,0.70911,[142  29] ; [104  16],[144.55670103  26.44329897] ; [101.44329897  18.55670103],0
b3,1,0.423672,0.640106,[48 61] ; [38 38],[50.67027027 58.32972973] ; [35.32972973 40.67027027],0
b2,1,0.423672,0.640106,[48 61] ; [38 38],[50.67027027 58.32972973] ; [35.32972973 40.67027027],0
u1,1,0.427697,0.62907,[ 37 134] ; [31 90],[ 39.82191781 131.17808219] ; [28.17808219 92.82191781],0
n1,1,0.543103,0.369819,[17 24] ; [9 9],[18.06779661 22.93220339] ; [ 7.93220339 10.06779661],0
r3,1,0.563263,0.334086,[162   8] ; [116   4],[162.96551724   7.03448276] ; [115.03448276   4.96551724],0
v4,1,0.570012,0.322662,[163   8] ; [116   4],[163.94845361   7.05154639] ; [115.05154639   4.94845361],0
d2,1,0.603132,0.270298,[88 83] ; [66 55],[90.18493151 80.81506849] ; [63.81506849 57.18493151],0
s1,1,0.612494,0.25656,[  6 163] ; [  3 117],[  5.26297578 163.73702422] ; [  3.73702422 116.26297578],0
u3,1,0.617075,0.25,[31 19] ; [14 11],[30. 20.] ; [15. 10.],0
b1,1,0.63566,0.224463,[74 97] ; [49 72],[72.03082192 98.96917808] ; [50.96917808 70.03082192],0
d3,1,0.64325,0.214517,[123  46] ; [91 30],[124.71034483  44.28965517] ; [89.28965517 31.71034483],0
r2,1,0.643256,0.214509,[159   9] ; [115   5],[159.83333333   8.16666667] ; [114.16666667   5.83333333],0
s3,1,0.696618,0.152014,[101  70] ; [73 46],[102.6  68.4] ; [71.4 47.6],0
s2,1,0.744756,0.10599,[101  69] ; [69 51],[99.65517241 70.34482759] ; [70.34482759 49.65517241],0
a6,1,0.767686,0.087263,[114  57] ; [78 42],[112.82474227  58.17525773] ; [79.17525773 40.82474227],0
a8,1,0.774708,0.081923,[ 22 137] ; [16 90],[ 22.8 136.2] ; [15.2 90.8],0
