Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,86.581304,[58 93] ; [161  24],[98.41964286 52.58035714] ; [120.58035714  64.41964286],1
p8,1,0.430677,0.620996,[77 73] ; [86 97],[73.42342342 76.57657658] ; [89.57657658 93.42342342],0
p5,1,0.509037,0.436046,[ 13 140] ; [ 12 170],[ 11.41791045 141.58208955] ; [ 13.58208955 168.41791045],0
v2,1,0.526871,0.400423,[79 69] ; [99 75],[81.8136646 66.1863354] ; [96.1863354 77.8136646],0
p10,1,0.537656,0.379901,[118  33] ; [148  35],[120.25748503  30.74251497] ; [145.74251497  37.25748503],0
u2,1,0.539041,0.37732,[36 23] ; [34 17],[37.54545455 21.45454545] ; [32.45454545 18.54545455],0
a5,1,0.613447,0.255187,[106  48] ; [132  53],[108.1179941  45.8820059] ; [129.8820059  55.1179941],0
d5,1,0.621119,0.244298,[124  30] ; [152  32],[125.75147929  28.24852071] ; [150.24852071  33.75147929],0
a1,1,0.665842,0.186504,[  6 148] ; [  9 176],[  6.81415929 147.18584071] ; [  8.18584071 176.81415929],0
r4,1,0.693249,0.155591,[137  17] ; [167  18],[138.10029499  15.89970501] ; [165.89970501  19.10029499],0
p3,1,0.754959,0.097411,[71 82] ; [89 96],[72.4260355 80.5739645] ; [87.5739645 97.4260355],0
d3,1,0.760331,0.093053,[107  47] ; [125  59],[105.70414201  48.29585799] ; [126.29585799  57.70414201],0
n1,1,0.763811,0.090288,[15 24] ; [13 24],[14.36842105 24.63157895] ; [13.63157895 23.36842105],0
n6,1,0.763937,0.090189,[127  27] ; [154  30],[128.0295858  25.9704142] ; [152.9704142  31.0295858],0
p7,1,0.777778,0.079646,[93 56] ; [109  70],[91.76219512 57.23780488] ; [110.23780488  68.76219512],0
r2,1,0.806575,0.05995,[141  11] ; [171  12],[141.5641791  10.4358209] ; [170.4358209  12.5641791],0
b5,1,0.808759,0.058577,[101  53] ; [119  66],[99.94100295 54.05899705] ; [120.05899705  64.94100295],0
n5,1,0.822929,0.050077,[118  35] ; [140  44],[117.13353116  35.86646884] ; [140.86646884  43.13353116],0
p9,1,0.883154,0.021601,[128  25] ; [152  31],[127.5  25.5] ; [152.5  30.5],0
n3,1,0.88354,0.021457,[28 11] ; [26 11],[27.71052632 11.28947368] ; [26.28947368 10.71052632],0
v3,1,0.893219,0.018018,[57 93] ; [ 67 106],[57.58513932 92.41486068] ; [ 66.41486068 106.58513932],0
n4,1,0.985156,0.000346,[120  34] ; [144  41],[119.92920354  34.07079646] ; [144.07079646  40.92920354],0
