Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000345,12.80777,[ 8 31] ; [8 2],[12.73469388 26.26530612] ; [3.26530612 6.73469388],1
v2,1,0.000921,10.979449,[12 26] ; [9 1],[16.625 21.375] ; [4.375 5.625],1
p3,1,0.002451,9.176476,[ 8 31] ; [7 3],[11.93877551 27.06122449] ; [3.06122449 6.93877551],0
p7,1,0.002451,9.176476,[ 8 31] ; [7 3],[11.93877551 27.06122449] ; [3.06122449 6.93877551],0
p10,1,0.003414,8.571793,[14 23] ; [9 1],[18.10638298 18.89361702] ; [4.89361702 5.10638298],0
s8,1,0.003422,8.56736,[ 6 33] ; [6 4],[ 9.55102041 29.44897959] ; [2.44897959 7.55102041],0
s3,1,0.004052,8.260577,[11 26] ; [8 2],[14.95744681 22.04255319] ; [4.04255319 5.95744681],0
v1,1,0.005702,7.642105,[ 9 29] ; [7 3],[12.66666667 25.33333333] ; [3.33333333 6.66666667],0
p9,1,0.010511,6.546116,[16 20] ; [9 1],[19.56521739 16.43478261] ; [5.43478261 4.56521739],0
s5,1,0.014911,5.926976,[ 4 34] ; [4 5],[ 6.46808511 31.53191489] ; [1.53191489 7.46808511],0
b5,1,0.018866,5.513918,[15 24] ; [8 2],[18.30612245 20.69387755] ; [4.69387755 5.30612245],0
u3,1,0.034703,4.459722,[ 2 14] ; [2 1],[ 3.36842105 12.63157895] ; [0.63157895 2.36842105],0
n6,1,0.03801,4.304561,[20 17] ; [9 1],[22.82978723 14.17021277] ; [6.17021277 3.82978723],0
r4,1,0.038728,4.272747,[10 29] ; [6 4],[12.73469388 26.26530612] ; [3.26530612 6.73469388],0
p8,1,0.047675,3.921396,[ 5 34] ; [4 6],[ 7.16326531 31.83673469] ; [1.83673469 8.16326531],0
a2,1,0.054872,3.685957,[ 3 36] ; [3 7],[ 4.7755102 34.2244898] ; [1.2244898 8.7755102],0
s2,1,0.066832,3.359167,[ 8 30] ; [5 5],[10.29166667 27.70833333] ; [2.70833333 7.29166667],0
s7,1,0.118541,2.436497,[ 7 29] ; [4 5],[ 8.8 27.2] ; [2.2 6.8],0
a5,1,0.171973,1.865659,[22 17] ; [8 2],[23.87755102 15.12244898] ; [6.12244898 3.87755102],0
a6,1,0.178374,1.811115,[18 21] ; [7 3],[19.89795918 19.10204082] ; [5.10204082 4.89795918],0
v3,1,0.201087,1.634465,[ 8 31] ; [4 6],[ 9.55102041 29.44897959] ; [2.44897959 7.55102041],0
p5,1,0.251346,1.315804,[ 3 36] ; [2 8],[ 3.97959184 35.02040816] ; [1.02040816 8.97959184],0
d2,1,0.258733,1.275524,[19 19] ; [7 3],[20.58333333 17.41666667] ; [5.41666667 4.58333333],0
p11,1,0.281825,1.158266,[16 23] ; [6 4],[17.51020408 21.48979592] ; [4.48979592 5.51020408],0
r1,1,0.281825,1.158266,[16 23] ; [6 4],[17.51020408 21.48979592] ; [4.48979592 5.51020408],0
r2,1,0.331105,0.944573,[19 17] ; [7 3],[20.34782609 15.65217391] ; [5.65217391 4.34782609],0
n5,1,0.35999,0.837929,[30  9] ; [9 1],[31.04081633  7.95918367] ; [7.95918367 2.04081633],0
d5,1,0.414399,0.666144,[26 13] ; [8 2],[27.06122449 11.93877551] ; [6.93877551 3.06122449],0
a7,1,0.434556,0.610615,[18 21] ; [6 4],[19.10204082 19.89795918] ; [4.89795918 5.10204082],0
u1,1,0.566444,0.32867,[ 2 37] ; [1 9],[ 2.3877551 36.6122449] ; [0.6122449 9.3877551],0
a3,1,0.581909,0.303158,[23 15] ; [7 3],[23.75 14.25] ; [6.25 3.75],0
d1,1,0.608919,0.261752,[16 23] ; [5 5],[16.71428571 22.28571429] ; [4.28571429 5.71428571],0
a4,1,0.615228,0.252632,[12 26] ; [4 6],[12.66666667 25.33333333] ; [3.33333333 6.66666667],0
b1,1,0.727054,0.121834,[21 18] ; [6 4],[21.48979592 17.51020408] ; [5.51020408 4.48979592],0
u2,1,0.763573,0.090476,[ 4 12] ; [1 2],[ 4.21052632 11.78947368] ; [0.78947368 2.21052632],0
b2,1,0.786351,0.073469,[12 16] ; [3 5],[11.66666667 16.33333333] ; [3.33333333 4.66666667],0
b3,1,0.786351,0.073469,[12 16] ; [3 5],[11.66666667 16.33333333] ; [3.33333333 4.66666667],0
d3,1,0.827878,0.047273,[18 21] ; [5 5],[18.30612245 20.69387755] ; [4.69387755 5.30612245],0
d4,1,0.841061,0.040215,[26 13] ; [7 3],[26.26530612 12.73469388] ; [6.73469388 3.26530612],0
a8,1,0.911479,0.012359,[ 8 29] ; [2 8],[ 7.87234043 29.12765957] ; [2.12765957 7.87234043],0
b4,1,0.929018,0.007935,[24 15] ; [6 4],[23.87755102 15.12244898] ; [6.12244898 3.87755102],0
s4,1,0.980934,0.000571,[ 4 35] ; [1 9],[ 3.97959184 35.02040816] ; [1.02040816 8.97959184],0
