Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,8.4e-05,15.466045,[25 93] ; [30 30],[36.46067416 81.53932584] ; [18.53932584 41.46067416],1
p4,1,0.000217,13.68095,[48 70] ; [42 18],[59.66292135 58.33707865] ; [30.33707865 29.66292135],1
s7,1,0.000659,11.600244,[31 81] ; [31 26],[41.0887574 70.9112426] ; [20.9112426 36.0887574],1
p7,1,0.001056,10.726431,[52 65] ; [41 17],[62.17714286 54.82285714] ; [30.82285714 27.17714286],0
p8,1,0.001305,10.334981,[41 77] ; [36 24],[51.04494382 66.95505618] ; [25.95505618 34.04494382],0
v2,1,0.008501,6.924804,[37 79] ; [30 27],[44.92485549 71.07514451] ; [22.07514451 34.92485549],0
p3,1,0.013185,6.144149,[42 76] ; [33 27],[49.71910112 68.28089888] ; [25.28089888 34.71910112],0
s5,1,0.013465,6.106904,[24 91] ; [21 33],[30.62130178 84.37869822] ; [14.37869822 39.62130178],0
p11,1,0.015604,5.84691,[78 40] ; [50 10],[84.85393258 33.14606742] ; [43.14606742 16.85393258],0
d1,1,0.020888,5.336128,[38 80] ; [30 30],[45.07865169 72.92134831] ; [22.92134831 37.07865169],0
v3,1,0.026394,4.930053,[25 91] ; [22 37],[31.15428571 84.84571429] ; [15.84571429 43.15428571],0
p1,1,0.053297,3.73457,[  6 112] ; [ 8 52],[  9.28089888 108.71910112] ; [ 4.71910112 55.28089888],0
r2,1,0.060819,3.514896,[94 23] ; [53  5],[98.28 18.72] ; [48.72  9.28],0
d3,1,0.06699,3.355286,[58 60] ; [37 21],[63.69318182 54.30681818] ; [31.30681818 26.69318182],0
s1,1,0.073762,3.197254,[  1 117] ; [ 3 56],[  2.66666667 115.33333333] ; [ 1.33333333 57.66666667],0
p12,1,0.080295,3.05893,[  3 114] ; [ 5 55],[  5.28813559 111.71186441] ; [ 2.71186441 57.28813559],0
d5,1,0.083369,2.997967,[77 41] ; [46 13],[82. 36.] ; [41. 18.],0
d4,1,0.091601,2.846011,[78 40] ; [47 13],[82.86516854 35.13483146] ; [42.13483146 17.86516854],0
s2,1,0.132455,2.263498,[47 71] ; [31 29],[51.70786517 66.29213483] ; [26.29213483 33.70786517],0
n1,1,0.132634,2.261402,[11 28] ; [10 11],[13.65 25.35] ; [ 7.35 13.65],0
b2,1,0.151207,2.060034,[19 45] ; [17 22],[22.36893204 41.63106796] ; [13.63106796 25.36893204],0
b3,1,0.151207,2.060034,[19 45] ; [17 22],[22.36893204 41.63106796] ; [13.63106796 25.36893204],0
u1,1,0.154744,2.024854,[  4 114] ; [ 5 55],[  5.96629213 112.03370787] ; [ 3.03370787 56.96629213],0
u2,1,0.189758,1.719498,[25 27] ; [16  9],[27.68831169 24.31168831] ; [13.31168831 11.68831169],0
r4,1,0.23407,1.415955,[74 44] ; [43 17],[77.56179775 40.43820225] ; [39.43820225 20.56179775],0
p2,1,0.238375,1.39018,[87 31] ; [49 11],[90.15730337 27.84269663] ; [45.84269663 14.15730337],0
n4,1,0.240777,1.376038,[70 48] ; [41 19],[73.58426966 44.41573034] ; [37.41573034 22.58426966],0
b4,1,0.24677,1.341496,[62 56] ; [37 23],[65.62921348 52.37078652] ; [33.37078652 26.62921348],0
n2,1,0.298496,1.080903,[32  8] ; [15  7],[30.32258065  9.67741935] ; [16.67741935  5.32258065],0
p5,1,0.318623,0.994592,[ 10 107] ; [ 8 52],[ 11.89830508 105.10169492] ; [ 6.10169492 53.89830508],0
v1,1,0.328549,0.95461,[43 70] ; [27 32],[45.98837209 67.01162791] ; [24.01162791 34.98837209],0
s6,1,0.331994,0.941106,[61 55] ; [35 23],[64. 52.] ; [32. 26.],0
a2,1,0.35057,0.871392,[ 13 105] ; [ 4 56],[ 11.26966292 106.73033708] ; [ 5.73033708 54.26966292],0
n5,1,0.36707,0.813559,[76 42] ; [42 17],[78.66666667 39.33333333] ; [39.33333333 19.66666667],0
u3,1,0.38029,0.769765,[23 30] ; [13 11],[24.77922078 28.22077922] ; [11.22077922 12.77922078],0
a1,1,0.450567,0.569226,[  8 110] ; [ 6 54],[  9.28089888 108.71910112] ; [ 4.71910112 55.28089888],0
p10,1,0.453464,0.561978,[83 34] ; [45 14],[85.09090909 31.90909091] ; [42.90909091 16.09090909],0
a4,1,0.543757,0.368622,[36 82] ; [21 39],[37.78651685 80.21348315] ; [19.21348315 40.78651685],0
