Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,25.096151,[34 73] ; [33 10],[47.79333333 59.20666667] ; [19.20666667 23.79333333],1
p3,1,3e-06,21.827804,[29 84] ; [31 17],[42.11180124 70.88819876] ; [17.88819876 30.11180124],1
s2,1,5.1e-05,16.395194,[43 70] ; [35 13],[54.74534161 58.25465839] ; [23.25465839 24.74534161],1
p7,1,5.6e-05,16.217182,[40 73] ; [33 14],[51.55625 61.44375] ; [21.44375 25.55625],1
u1,1,9.2e-05,15.288551,[14 99] ; [19 29],[23.16149068 89.83850932] ; [ 9.83850932 38.16149068],1
p4,1,0.000757,11.344773,[40 72] ; [31 17],[49.7 62.3] ; [21.3 26.7],1
s8,1,0.001176,10.527712,[31 82] ; [26 22],[40.00621118 72.99378882] ; [16.99378882 31.00621118],0
d2,1,0.002682,9.012122,[48 64] ; [33 15],[56.7 55.3] ; [24.3 23.7],0
b2,1,0.003028,8.790548,[10 45] ; [13 13],[15.61728395 39.38271605] ; [ 7.38271605 18.61728395],0
b3,1,0.003028,8.790548,[10 45] ; [13 13],[15.61728395 39.38271605] ; [ 7.38271605 18.61728395],0
p9,1,0.004543,8.053009,[63 46] ; [39  9],[70.81528662 38.18471338] ; [31.18471338 16.81528662],0
p2,1,0.005373,7.749461,[66 47] ; [39  9],[73.69565217 39.30434783] ; [31.30434783 16.69565217],0
n4,1,0.009516,6.723283,[62 50] ; [37 11],[69.3 42.7] ; [29.7 18.3],0
a2,1,0.011753,6.347722,[27 86] ; [21 27],[33.68944099 79.31055901] ; [14.31055901 33.68944099],0
a6,1,0.012154,6.288271,[71 41] ; [40  8],[77.7 34.3] ; [33.3 14.7],0
p10,1,0.013268,6.132966,[54 55] ; [34 14],[61.0955414 47.9044586] ; [26.9044586 21.0955414],0
n5,1,0.015987,5.804306,[61 52] ; [35 12],[67.8 45.2] ; [28.2 18.8],0
v2,1,0.020432,5.37459,[41 66] ; [28 20],[47.63225806 59.36774194] ; [21.36774194 26.63225806],0
