Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,28.689128,[31  1] ; [11 22],[20.67692308 11.32307692] ; [21.32307692 11.67692308],1
v4,1,2e-06,22.529948,[29  3] ; [11 22],[19.69230769 12.30769231] ; [20.30769231 12.69230769],1
r1,1,3e-05,17.429286,[27  5] ; [11 22],[18.70769231 13.29230769] ; [19.29230769 13.70769231],1
p11,1,0.000409,12.489736,[17 15] ; [ 4 29],[10.33846154 21.66153846] ; [10.66153846 22.33846154],1
u2,1,0.000925,10.971429,[11  1] ; [3 9],[7. 5.] ; [7. 5.],1
u3,1,0.001091,10.666667,[10  2] ; [ 2 10],[6. 6.] ; [6. 6.],0
r2,1,0.001171,10.536054,[30  2] ; [19 13],[24.5  7.5] ; [24.5  7.5],0
s8,1,0.005056,7.859203,[ 9 23] ; [ 1 32],[ 4.92307692 27.07692308] ; [ 5.07692308 27.92307692],0
s2,1,0.006722,7.345762,[16 16] ; [ 6 27],[10.83076923 21.16923077] ; [11.16923077 21.83076923],0
n3,1,0.007345,7.186667,[12  3] ; [ 6 12],[8.18181818 6.81818182] ; [9.81818182 8.18181818],0
s6,1,0.008638,6.896281,[14 17] ; [ 5 28],[ 9.203125 21.796875] ; [ 9.796875 23.203125],0
a1,1,0.013724,6.073354,[ 1 31] ; [ 8 25],[ 4.43076923 27.56923077] ; [ 4.56923077 28.43076923],0
p9,1,0.016774,5.719848,[19 12] ; [10 22],[14.26984127 16.73015873] ; [14.73015873 17.26984127],0
d2,1,0.042014,4.134641,[10 21] ; [19 14],[14.046875 16.953125] ; [14.953125 18.046875],0
v2,1,0.044987,4.019139,[14 14] ; [ 8 24],[10.26666667 17.73333333] ; [11.73333333 20.26666667],0
n4,1,0.060677,3.518782,[11 21] ; [19 14],[14.76923077 17.23076923] ; [15.23076923 17.76923077],0
a6,1,0.079971,3.065494,[12 19] ; [20 13],[15.5 15.5] ; [16.5 16.5],0
p4,1,0.092858,2.824119,[ 9 22] ; [ 4 29],[ 6.296875 24.703125] ; [ 6.703125 26.296875],0
p10,1,0.09779,2.741228,[15 16] ; [ 9 23],[11.80952381 19.19047619] ; [12.19047619 19.80952381],0
b5,1,0.107865,2.585227,[18 14] ; [12 21],[14.76923077 17.23076923] ; [15.23076923 17.76923077],0
a8,1,0.119506,2.423786,[ 6 26] ; [ 2 31],[ 3.93846154 28.06153846] ; [ 4.06153846 28.93846154],0
p8,1,0.120311,2.413273,[ 9 23] ; [ 4 28],[ 6.5 25.5] ; [ 6.5 25.5],0
s3,1,0.132855,2.258824,[18 14] ; [12 20],[15. 17.] ; [15. 17.],0
s7,1,0.148792,2.084593,[ 9 19] ; [ 5 26],[ 6.6440678 21.3559322] ; [ 7.3559322 23.6440678],0
s5,1,0.162344,1.952253,[ 5 23] ; [ 2 30],[ 3.26666667 24.73333333] ; [ 3.73333333 28.26666667],0
a7,1,0.173745,1.850328,[14 18] ; [20 13],[16.73846154 15.26153846] ; [17.26153846 15.73846154],0
n5,1,0.196354,1.669289,[11 20] ; [17 16],[13.5625 17.4375] ; [14.4375 18.5625],0
p3,1,0.200185,1.641026,[ 8 24] ; [ 4 28],[ 6. 26.] ; [ 6. 26.],0
p6,1,0.21226,1.555948,[ 5 26] ; [ 2 30],[ 3.44444444 27.55555556] ; [ 3.55555556 28.44444444],0
n2,1,0.214006,1.544118,[12  5] ; [9 9],[10.2  6.8] ; [10.8  7.2],0
p1,1,0.247102,1.339612,[ 2 30] ; [ 5 28],[ 3.44615385 28.55384615] ; [ 3.55384615 29.44615385],0
d4,1,0.247284,1.338586,[23  8] ; [20 13],[20.828125 10.171875] ; [22.171875 10.828125],0
b3,1,0.247669,1.336405,[ 6 14] ; [10 11],[ 7.80487805 12.19512195] ; [ 8.19512195 12.80487805],0
b2,1,0.247669,1.336405,[ 6 14] ; [10 11],[ 7.80487805 12.19512195] ; [ 8.19512195 12.80487805],0
b1,1,0.266916,1.232526,[15 17] ; [20 13],[17.23076923 14.76923077] ; [17.76923077 15.23076923],0
p7,1,0.31216,1.021514,[10 20] ; [ 7 25],[ 8.22580645 21.77419355] ; [ 8.77419355 23.22580645],0
v3,1,0.45379,0.561167,[ 8 19] ; [ 7 26],[ 6.75 20.25] ; [ 8.25 24.75],0
n1,1,0.491967,0.472222,[9 7] ; [ 8 10],[8. 8.] ; [9. 9.],0
s1,1,0.508124,0.437928,[ 3 28] ; [ 5 28],[ 3.875 27.125] ; [ 4.125 28.875],0
a2,1,0.525599,0.402893,[ 4 28] ; [ 6 27],[ 4.92307692 27.07692308] ; [ 5.07692308 27.92307692],0
v1,1,0.535095,0.384706,[11 21] ; [ 9 24],[ 9.84615385 22.15384615] ; [10.15384615 22.84615385],0
b4,1,0.536304,0.382433,[17 15] ; [15 18],[15.75384615 16.24615385] ; [16.24615385 16.75384615],0
s4,1,0.657574,0.196485,[ 4 28] ; [ 3 30],[ 3.44615385 28.55384615] ; [ 3.55384615 29.44615385],0
a4,1,0.694238,0.154536,[13 19] ; [15 18],[13.78461538 18.21538462] ; [14.21538462 18.78461538],0
d1,1,0.72162,0.126946,[14 18] ; [13 20],[13.29230769 18.70769231] ; [13.70769231 19.29230769],0
d5,1,0.746766,0.104268,[20 11] ; [20 13],[19.375 11.625] ; [20.625 12.375],0
a3,1,0.794466,0.067869,[20 12] ; [21 11],[20.5 11.5] ; [20.5 11.5],0
a5,1,0.919323,0.010259,[19 13] ; [20 13],[19.2 12.8] ; [19.8 13.2],0
d3,1,0.99376,6.1e-05,[15 16] ; [16 17],[15.015625 15.984375] ; [15.984375 17.015625],0
