Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000147,14.415778,[22  8] ; [26 53],[13.21100917 16.78899083] ; [34.78899083 44.21100917],1
a8,1,0.307261,1.042413,[ 3 25] ; [ 4 74],[ 1.8490566 26.1509434] ; [ 5.1509434 72.8490566],0
a5,1,0.31009,1.03029,[23  7] ; [54 27],[20.81081081  9.18918919] ; [56.18918919 24.81081081],0
u2,1,0.324127,0.972222,[3 2] ; [11 19],[2. 3.] ; [12. 18.],0
b2,1,0.359823,0.838509,[ 4 10] ; [ 8 38],[ 2.8 11.2] ; [ 9.2 36.8],0
b3,1,0.359823,0.838509,[ 4 10] ; [ 8 38],[ 2.8 11.2] ; [ 9.2 36.8],0
p4,1,0.364531,0.822222,[22  8] ; [52 29],[20. 10.] ; [54. 27.],0
s1,1,0.425275,0.635691,[ 1 29] ; [ 6 74],[ 1.90909091 28.09090909] ; [ 5.09090909 74.90909091],0
n6,1,0.486452,0.484364,[28  2] ; [72  9],[27.02702703  2.97297297] ; [72.97297297  8.02702703],0
p12,1,0.488666,0.479463,[ 3 27] ; [ 5 76],[ 2.16216216 27.83783784] ; [ 5.83783784 75.16216216],0
b5,1,0.574693,0.314894,[16 14] ; [48 33],[17.2972973 12.7027027] ; [46.7027027 34.2972973],0
d2,1,0.601954,0.272059,[15 15] ; [36 45],[13.78378378 16.21621622] ; [37.21621622 43.78378378],0
a7,1,0.650273,0.205556,[19 11] ; [55 26],[20. 10.] ; [54. 27.],0
p1,1,0.656751,0.197495,[ 3 27] ; [ 6 75],[ 2.43243243 27.56756757] ; [ 6.56756757 74.43243243],0
n2,1,0.665984,0.186335,[6 1] ; [18  5],[5.6 1.4] ; [18.4  4.6],0
u3,1,0.678721,0.171569,[3 2] ; [15 15],[2.57142857 2.42857143] ; [15.42857143 14.57142857],0
a6,1,0.696759,0.151866,[19 11] ; [48 33],[18.10810811 11.89189189] ; [48.89189189 32.10810811],0
b4,1,0.736767,0.112988,[17 13] ; [43 38],[16.21621622 13.78378378] ; [43.78378378 37.21621622],0
p6,1,0.828341,0.047015,[13 16] ; [34 46],[12.50458716 16.49541284] ; [34.49541284 45.50458716],0
n1,1,0.896446,0.01694,[2 5] ; [ 6 17],[1.86666667 5.13333333] ; [ 6.13333333 16.86666667],0
b1,1,0.962325,0.002231,[12 18] ; [32 49],[11.89189189 18.10810811] ; [32.10810811 48.89189189],0
