Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.010131,6.611722,[4 8] ; [35 13],[7.8 4.2] ; [31.2 16.8],0
p7,1,0.050986,3.808731,[8 4] ; [42  5],[10.16949153  1.83050847] ; [39.83050847  7.16949153],0
s6,1,0.057812,3.59908,[10  2] ; [25 22],[7.11864407 4.88135593] ; [27.88135593 19.11864407],0
a5,1,0.091652,2.845118,[4 8] ; [29 19],[6.6 5.4] ; [26.4 21.6],0
s7,1,0.107392,2.592189,[4 7] ; [29 17],[6.36842105 4.63157895] ; [26.63157895 19.36842105],0
b3,1,0.133614,2.25,[1 5] ; [15 15],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
b2,1,0.133614,2.25,[1 5] ; [15 15],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
p9,1,0.136037,2.222222,[7 5] ; [38 10],[9. 3.] ; [36. 12.],0
a6,1,0.136576,2.216117,[10  2] ; [29 19],[7.8 4.2] ; [31.2 16.8],0
d3,1,0.19043,1.714286,[3 9] ; [22 26],[5. 7.] ; [20. 28.],0
p10,1,0.204058,1.613091,[7 5] ; [36 11],[8.74576271 3.25423729] ; [34.25423729 12.74576271],0
p3,1,0.241051,1.374434,[5 7] ; [29 19],[6.8 5.2] ; [27.2 20.8],0
p11,1,0.272734,1.202946,[8 4] ; [39  9],[9.4 2.6] ; [37.6 10.4],0
n6,1,0.278076,1.176471,[9 3] ; [42  6],[10.2  1.8] ; [40.8  7.2],0
v3,1,0.2839,1.148325,[6 6] ; [16 32],[4.4 7.6] ; [17.6 30.4],0
a8,1,0.324732,0.969792,[3 9] ; [ 6 39],[ 1.89473684 10.10526316] ; [ 7.10526316 37.89473684],0
n5,1,0.359823,0.838509,[8 4] ; [38 10],[9.2 2.8] ; [36.8 11.2],0
b4,1,0.363747,0.824916,[8 4] ; [25 23],[6.6 5.4] ; [26.4 21.6],0
d4,1,0.363747,0.824916,[4 8] ; [23 25],[5.4 6.6] ; [21.6 26.4],0
a3,1,0.365089,0.820312,[5 7] ; [27 21],[6.4 5.6] ; [25.6 22.4],0
u2,1,0.377822,0.777778,[5 2] ; [11 10],[4. 3.] ; [12.  9.],0
r1,1,0.456057,0.555556,[8 4] ; [37 11],[9. 3.] ; [36. 12.],0
p12,1,0.50459,0.445269,[3 9] ; [ 8 40],[2.2 9.8] ; [ 8.8 39.2],0
s8,1,0.512691,0.428571,[4 8] ; [21 27],[5. 7.] ; [20. 28.],0
s3,1,0.625611,0.23806,[6 5] ; [30 18],[6.71186441 4.28813559] ; [29.28813559 18.71186441],0
d2,1,0.638318,0.220949,[ 2 10] ; [11 37],[2.6 9.4] ; [10.4 37.6],0
r4,1,0.687573,0.161725,[11  1] ; [42  6],[10.6  1.4] ; [42.4  5.6],0
b5,1,0.690415,0.158637,[8 4] ; [29 19],[7.4 4.6] ; [29.6 18.4],0
s2,1,0.741321,0.108969,[6 6] ; [26 21],[6.50847458 5.49152542] ; [25.49152542 21.50847458],0
s4,1,0.746886,0.104167,[ 2 10] ; [10 38],[2.4 9.6] ; [ 9.6 38.4],0
p8,1,0.774499,0.082079,[9 3] ; [34 14],[8.6 3.4] ; [34.4 13.6],0
r3,1,0.795809,0.066964,[11  1] ; [45  3],[11.2  0.8] ; [44.8  3.2],0
r2,1,0.795809,0.066964,[11  1] ; [45  3],[11.2  0.8] ; [44.8  3.2],0
u3,1,0.826824,0.047863,[4 3] ; [11 10],[3.75 3.25] ; [11.25  9.75],0
s5,1,0.849086,0.036208,[4 7] ; [15 30],[3.73214286 7.26785714] ; [15.26785714 29.73214286],0
p1,1,0.8787,0.023292,[3 9] ; [11 37],[2.8 9.2] ; [11.2 36.8],0
v2,1,0.882737,0.021756,[6 5] ; [25 23],[5.77966102 5.22033898] ; [25.22033898 22.77966102],0
a7,1,0.883946,0.021307,[9 3] ; [35 13],[8.8 3.2] ; [35.2 12.8],0
b1,1,0.897222,0.016685,[6 6] ; [23 25],[5.8 6.2] ; [23.2 24.8],0
n4,1,1.0,0.0,[9 3] ; [36 12],[9. 3.] ; [36. 12.],0
p5,1,1.0,0.0,[3 9] ; [12 36],[3. 9.] ; [12. 36.],0
v4,1,1.0,0.0,[11  1] ; [44  4],[11.  1.] ; [44.  4.],0
v1,1,1.0,0.0,[5 7] ; [20 28],[5. 7.] ; [20. 28.],0
