Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.43271,[433  29] ; [9 9],[425.425  36.575] ; [16.575  1.425],1
r2,1,0.001058,10.722344,[434  21] ; [14  4],[430.95137421  24.04862579] ; [17.04862579  0.95137421],0
v4,1,0.007013,7.269602,[443  17] ; [15  3],[440.75313808  19.24686192] ; [17.24686192  0.75313808],0
v2,1,0.007878,7.060978,[272 170] ; [ 5 12],[266.74074074 175.25925926] ; [10.25925926  6.74074074],0
r1,1,0.011617,6.368404,[385  74] ; [11  7],[381.05660377  77.94339623] ; [14.94339623  3.05660377],0
p2,1,0.018108,5.585625,[393  66] ; [11  6],[389.57142857  69.42857143] ; [14.42857143  2.57142857],0
p7,1,0.01815,5.581572,[295 151] ; [ 6 10],[290.57575758 155.42424242] ; [10.42424242  5.57575758],0
p1,1,0.031586,4.620827,[ 36 421] ; [ 4 14],[ 38.48421053 418.51578947] ; [ 1.51578947 16.48421053],0
s3,1,0.036861,4.35684,[312 143] ; [7 9],[308.16348195 146.83651805] ; [10.83651805  5.16348195],0
p11,1,0.066341,3.371306,[366  96] ; [11  7],[362.8625  99.1375] ; [14.1375  3.8625],0
d5,1,0.074211,3.187344,[381  78] ; [12  6],[378.16981132  80.83018868] ; [14.83018868  3.16981132],0
a7,1,0.080075,3.06337,[341 119] ; [10  8],[337.78242678 122.21757322] ; [13.21757322  4.78242678],0
n3,1,0.096571,2.761279,[67 27] ; [4 5],[64.7961165 29.2038835] ; [6.2038835 2.7961165],0
u3,1,0.119059,2.429658,[83 48] ; [1 3],[81.51111111 49.48888889] ; [2.48888889 1.51111111],0
u1,1,0.130517,2.286344,[ 92 370] ; [ 1 17],[ 89.5125 372.4875] ; [ 3.4875 14.5125],0
b1,1,0.135761,2.225357,[176 286] ; [10  8],[179.025 282.975] ; [ 6.975 11.025],0
p6,1,0.144635,2.12794,[178 275] ; [ 4 14],[175.04458599 277.95541401] ; [ 6.95541401 11.04458599],0
d4,1,0.153537,2.03675,[388  70] ; [13  5],[385.83613445  72.16386555] ; [15.16386555  2.83613445],0
n1,1,0.164497,1.932389,[40 54] ; [6 3],[41.98058252 52.01941748] ; [4.01941748 4.98058252],0
s7,1,0.185051,1.756585,[265 176] ; [ 8 10],[262.29411765 178.70588235] ; [10.70588235  7.29411765],0
p4,1,0.190122,1.716671,[298 160] ; [9 9],[295.3907563 162.6092437] ; [11.6092437  6.3907563],0
d3,1,0.194115,1.686107,[321 138] ; [10  8],[318.50943396 140.49056604] ; [12.49056604  5.50943396],0
d1,1,0.201972,1.628055,[275 187] ; [ 8 10],[272.3875 189.6125] ; [10.6125  7.3875],0
b4,1,0.265371,1.240521,[273 189] ; [13  5],[275.275 186.725] ; [10.725  7.275],0
s2,1,0.279303,1.170479,[288 172] ; [9 9],[285.81589958 174.18410042] ; [11.18410042  6.81589958],0
v1,1,0.281905,1.157881,[265 180] ; [13  5],[267.19222462 177.80777538] ; [10.80777538  7.19222462],0
p5,1,0.314364,1.012251,[ 67 390] ; [ 4 13],[ 68.4535865 388.5464135] ; [ 2.5464135 14.4535865],0
a3,1,0.320665,0.986232,[328 132] ; [14  3],[329.81132075 130.18867925] ; [12.18867925  4.81132075],0
s8,1,0.324218,0.971855,[258 201] ; [ 8 10],[255.96226415 203.03773585] ; [10.03773585  7.96226415],0
b3,1,0.32722,0.95987,[114 178] ; [3 9],[112.38157895 179.61842105] ; [4.61842105 7.38157895],0
b2,1,0.32722,0.95987,[114 178] ; [3 9],[112.38157895 179.61842105] ; [4.61842105 7.38157895],0
n6,1,0.340208,0.909646,[394  65] ; [14  4],[392.60377358  66.39622642] ; [15.39622642  2.60377358],0
a2,1,0.374866,0.787472,[120 342] ; [ 3 15],[118.3875 343.6125] ; [ 4.6125 13.3875],0
a1,1,0.385147,0.754209,[ 28 434] ; [ 2 16],[ 28.875 433.125] ; [ 1.125 16.875],0
a4,1,0.455583,0.556725,[204 255] ; [ 6 11],[202.5 256.5] ; [7.5 9.5],0
p10,1,0.491979,0.472196,[380  73] ; [14  4],[378.94267516  74.05732484] ; [15.05732484  2.94267516],0
u2,1,0.517516,0.418841,[86 45] ; [2 2],[85.39259259 45.60740741] ; [2.60740741 1.39259259],0
n2,1,0.545791,0.364912,[72 23] ; [6 3],[71.25 23.75] ; [6.75 2.25],0
s5,1,0.632702,0.228414,[174 274] ; [ 8 10],[174.96995708 273.03004292] ; [ 7.03004292 10.96995708],0
p3,1,0.652748,0.202453,[242 218] ; [8 9],[241.09014675 218.90985325] ; [8.90985325 8.09014675],0
s1,1,0.693977,0.154813,[ 17 437] ; [ 1 17],[ 17.31355932 436.68644068] ; [ 0.68644068 17.31355932],0
n4,1,0.72573,0.123068,[373  87] ; [14  4],[372.42677824  87.57322176] ; [14.57322176  3.42677824],0
a5,1,0.735823,0.113832,[349 112] ; [13  5],[348.39665971 112.60334029] ; [13.60334029  4.39665971],0
p8,1,0.768789,0.086412,[243 211] ; [9 9],[242.38983051 211.61016949] ; [9.61016949 8.38983051],0
v3,1,0.823025,0.050022,[195 249] ; [ 7 10],[194.55097614 249.44902386] ; [7.44902386 9.55097614],0
p9,1,0.858433,0.031816,[398  57] ; [16  2],[398.24524313  56.75475687] ; [15.75475687  2.24524313],0
d2,1,0.906134,0.013904,[223 236] ; [9 9],[223.24528302 235.75471698] ; [8.75471698 9.24528302],0
a6,1,0.927778,0.008216,[310 148] ; [12  6],[309.82352941 148.17647059] ; [12.17647059  5.82352941],0
n5,1,0.929513,0.007825,[361  98] ; [14  4],[360.8490566  98.1509434] ; [14.1509434  3.8490566],0
b5,1,0.975387,0.000952,[284 178] ; [11  7],[283.9375 178.0625] ; [11.0625  6.9375],0
p12,1,0.979343,0.00067,[ 50 408] ; [ 2 16],[ 50.03361345 407.96638655] ; [ 1.96638655 16.03361345],0
