Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,48.011786,[129   2] ; [30 19],[115.71666667  15.28333333] ; [43.28333333  5.71666667],1
r2,1,0.0,39.610496,[125   7] ; [27 21],[111.46666667  20.53333333] ; [40.53333333  7.46666667],1
r1,1,0.0,35.162214,[98 33] ; [13 36],[80.78333333 50.21666667] ; [30.21666667 18.78333333],1
v4,1,0.0,32.452433,[127   4] ; [32 16],[116.36312849  14.63687151] ; [42.63687151  5.36312849],1
s6,1,0.000254,13.384249,[77 53] ; [14 35],[66.08938547 63.91061453] ; [24.91061453 24.08938547],1
a6,1,0.000992,10.841657,[87 45] ; [19 30],[77.3038674 54.6961326] ; [28.6961326 20.3038674],1
p9,1,0.003141,8.723667,[97 32] ; [25 23],[88.91525424 40.08474576] ; [33.08474576 14.91525424],0
n2,1,0.011035,6.459657,[35 10] ; [12 13],[30.21428571 14.78571429] ; [16.78571429  8.21428571],0
n6,1,0.01169,6.357307,[89 43] ; [23 26],[81.67955801 50.32044199] ; [30.32044199 18.67955801],0
d5,1,0.013309,6.127631,[95 36] ; [26 23],[88.06111111 42.93888889] ; [32.93888889 16.06111111],0
b1,1,0.022281,5.223669,[53 79] ; [29 20],[59.80110497 72.19889503] ; [22.19889503 26.80110497],0
s8,1,0.04458,4.034452,[41 90] ; [ 8 41],[35.66111111 95.33888889] ; [13.33888889 35.66111111],0
a5,1,0.044705,4.029739,[76 56] ; [20 29],[70.01104972 61.98895028] ; [25.98895028 23.01104972],0
p11,1,0.053451,3.729772,[88 44] ; [25 24],[82.40883978 49.59116022] ; [30.59116022 18.40883978],0
d1,1,0.058827,3.570163,[61 71] ; [15 34],[55.42541436 76.57458564] ; [20.57458564 28.42541436],0
a2,1,0.068476,3.319171,[ 18 114] ; [ 2 47],[ 14.58563536 117.41436464] ; [ 5.41436464 43.58563536],0
a7,1,0.071062,3.258317,[91 40] ; [27 22],[85.87777778 45.12222222] ; [32.12222222 16.87777778],0
d3,1,0.087087,2.927415,[84 47] ; [24 24],[79.03910615 51.96089385] ; [28.96089385 19.03910615],0
p10,1,0.09324,2.817534,[86 43] ; [26 23],[81.16853933 47.83146067] ; [30.83146067 18.16853933],0
n3,1,0.095002,2.787509,[34 12] ; [13 11],[30.88571429 15.11428571] ; [16.11428571  7.88571429],0
u3,1,0.127491,2.322787,[34 19] ; [12 14],[30.86075949 22.13924051] ; [15.13924051 10.86075949],0
p3,1,0.128057,2.315906,[46 86] ; [11 37],[41.8 90.2] ; [15.2 32.8],0
a4,1,0.132178,2.266734,[45 87] ; [11 38],[40.83977901 91.16022099] ; [15.16022099 33.83977901],0
s2,1,0.158393,1.989506,[58 73] ; [16 33],[53.85555556 77.14444444] ; [20.14444444 28.85555556],0
b5,1,0.180911,1.790125,[87 45] ; [27 22],[83.13812155 48.86187845] ; [30.86187845 18.13812155],0
a3,1,0.181568,1.784742,[78 54] ; [23 25],[74.06666667 57.93333333] ; [26.93333333 21.06666667],0
v2,1,0.184588,1.760292,[48 79] ; [13 35],[44.26857143 82.73142857] ; [16.73142857 31.26857143],0
s1,1,0.202333,1.625455,[  3 128] ; [ 3 46],[  4.36666667 126.63333333] ; [ 1.63333333 47.36666667],0
d2,1,0.209787,1.572893,[51 81] ; [14 35],[47.40331492 84.59668508] ; [17.59668508 31.40331492],0
s3,1,0.258195,1.278409,[62 70] ; [18 30],[58.66666667 73.33333333] ; [21.33333333 26.66666667],0
p2,1,0.279932,1.167419,[97 35] ; [32 17],[94.07734807 37.92265193] ; [34.92265193 14.07734807],0
s5,1,0.280979,1.162351,[37 91] ; [10 38],[34.18181818 93.81818182] ; [12.81818182 35.18181818],0
p7,1,0.291925,1.110722,[69 57] ; [22 26],[65.89655172 60.10344828] ; [25.10344828 22.89655172],0
s7,1,0.320522,0.986817,[37 89] ; [10 36],[34.43023256 91.56976744] ; [12.56976744 33.43023256],0
u1,1,0.324931,0.968995,[ 11 121] ; [ 2 47],[  9.48066298 122.51933702] ; [ 3.51933702 45.48066298],0
p6,1,0.340103,0.910042,[36 93] ; [10 38],[33.52542373 95.47457627] ; [12.47457627 35.52542373],0
p8,1,0.340123,0.909969,[55 76] ; [16 31],[52.25280899 78.74719101] ; [18.74719101 28.25280899],0
v1,1,0.351821,0.866879,[48 83] ; [14 34],[45.37430168 85.62569832] ; [16.62569832 31.37430168],0
d4,1,0.371788,0.79768,[97 34] ; [33 16],[94.61111111 36.38888889] ; [35.38888889 13.61111111],0
u2,1,0.470381,0.52108,[27 26] ; [11 15],[25.49367089 27.50632911] ; [12.50632911 13.49367089],0
p1,1,0.604594,0.268122,[  8 124] ; [ 2 47],[  7.29281768 124.70718232] ; [ 2.70718232 46.29281768],0
b4,1,0.672634,0.178537,[72 60] ; [25 24],[70.74033149 61.25966851] ; [26.25966851 22.74033149],0
p5,1,0.707224,0.141066,[  4 128] ; [ 2 46],[  4.4 127.6] ; [ 1.6 46.4],0
a8,1,0.708471,0.139809,[  7 116] ; [ 2 45],[  6.51176471 116.48823529] ; [ 2.48823529 44.51176471],0
s4,1,0.722208,0.126387,[33 99] ; [11 38],[32.08839779 99.91160221] ; [11.91160221 37.08839779],0
b2,1,0.760279,0.093095,[17 48] ; [ 6 20],[16.42857143 48.57142857] ; [ 6.57142857 19.42857143],0
b3,1,0.760279,0.093095,[17 48] ; [ 6 20],[16.42857143 48.57142857] ; [ 6.57142857 19.42857143],0
n1,1,0.785495,0.074074,[14 31] ; [ 7 18],[13.5 31.5] ; [ 7.5 17.5],0
a1,1,0.927435,0.008294,[  5 127] ; [ 2 47],[  5.10497238 126.89502762] ; [ 1.89502762 47.10497238],0
n5,1,0.94256,0.005192,[47 83] ; [18 31],[47.20670391 82.79329609] ; [17.79329609 31.20670391],0
p4,1,0.960792,0.002417,[54 77] ; [20 29],[53.85555556 77.14444444] ; [20.14444444 28.85555556],0
