Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,28.256899,[27 59] ; [219 128],[48.8591224 37.1408776] ; [197.1408776 149.8591224],1
d1,1,1e-06,24.609465,[46 41] ; [275  73],[64.2 22.8] ; [256.8  91.2],1
a3,1,1e-06,24.174378,[51 36] ; [288  59],[67.9562212 19.0437788] ; [271.0437788  75.9562212],1
u1,1,1e-06,23.842859,[ 3 84] ; [ 98 250],[20.2 66.8] ; [ 80.8 267.2],1
a4,1,5e-06,20.985224,[25 62] ; [195 152],[44.10138249 42.89861751] ; [175.89861751 171.10138249],1
r1,1,0.000691,11.512589,[62 25] ; [299  47],[72.5334873 14.4665127] ; [288.4665127  57.5334873],1
a6,1,0.000876,11.071852,[48 39] ; [255  92],[60.73963134 26.26036866] ; [242.26036866 104.73963134],1
d4,1,0.001135,10.593648,[72 14] ; [328  20],[79.26267281  6.73732719] ; [320.73732719  27.26267281],0
p4,1,0.002071,9.485793,[42 43] ; [231 112],[54.21728972 30.78271028] ; [218.78271028 124.21728972],0
p9,1,0.005701,7.642439,[65 19] ; [303  38],[72.73411765 11.26588235] ; [295.26588235  45.73411765],0
p3,1,0.006332,7.453176,[35 51] ; [197 148],[46.29234339 39.70765661] ; [185.70765661 159.29234339],0
s7,1,0.013481,6.104813,[34 48] ; [187 143],[43.98543689 38.01456311] ; [177.01456311 152.98543689],0
s8,1,0.013495,6.103099,[32 55] ; [177 166],[42.28604651 44.71395349] ; [166.71395349 176.28604651],0
n4,1,0.015982,5.8049,[61 26] ; [283  63],[69.11778291 17.88221709] ; [274.88221709  71.11778291],0
s5,1,0.021345,5.298405,[22 61] ; [133 198],[31.07487923 51.92512077] ; [123.92512077 207.07487923],0
r3,1,0.027415,4.864505,[79  6] ; [337   8],[82.23255814  2.76744186] ; [333.76744186  11.23255814],0
s2,1,0.033472,4.521497,[37 49] ; [192 152],[45.8 40.2] ; [183.2 160.8],0
r2,1,0.047144,3.940253,[77  8] ; [328  14],[80.6206089  4.3793911] ; [324.3793911  17.6206089],0
p2,1,0.061054,3.508513,[67 19] ; [297  48],[72.63109049 13.36890951] ; [291.36890951  53.63109049],0
r4,1,0.061346,3.500615,[73 14] ; [316  32],[77.8  9.2] ; [311.2  36.8],0
n6,1,0.100713,2.694211,[67 18] ; [295  48],[71.89252336 13.10747664] ; [290.10747664  52.89252336],0
b4,1,0.106003,2.612822,[59 28] ; [203 145],[52.4 34.6] ; [209.6 138.4],0
p7,1,0.120935,2.40517,[49 33] ; [233 106],[54.9263658 27.0736342] ; [227.0736342 111.9263658],0
s4,1,0.145693,2.116775,[17 70] ; [ 46 298],[12.71693735 74.28306265] ; [ 50.28306265 293.71693735],0
p10,1,0.149935,2.072912,[65 18] ; [291  52],[69.36150235 13.63849765] ; [286.63849765  56.36150235],0
p8,1,0.16406,1.936398,[39 45] ; [185 152],[44.6935867 39.3064133] ; [179.3064133 157.6935867],0
a8,1,0.17083,1.875646,[ 8 72] ; [ 49 255],[11.875 68.125] ; [ 45.125 258.875],0
d3,1,0.180175,1.796181,[61 26] ; [268  80],[65.8 21.2] ; [263.2  84.8],0
n5,1,0.232493,1.425546,[60 26] ; [260  82],[64.29906542 21.70093458] ; [255.70093458  86.29906542],0
a1,1,0.233145,1.421569,[ 3 84] ; [ 24 324],[ 5.4 81.6] ; [ 21.6 326.4],0
s6,1,0.2333,1.420625,[53 30] ; [240 100],[57.49172577 25.50827423] ; [235.50827423 104.49172577],0
p12,1,0.250511,1.320451,[ 5 80] ; [ 34 310],[ 7.72727273 77.27272727] ; [ 31.27272727 312.72727273],0
