Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.032089,4.59375,[5 3] ; [ 3 13],[2.66666667 5.33333333] ; [ 5.33333333 10.66666667],0
p4,1,0.125786,2.34375,[7 1] ; [9 7],[5.33333333 2.66666667] ; [10.66666667  5.33333333],0
a5,1,0.125786,2.34375,[7 1] ; [9 7],[5.33333333 2.66666667] ; [10.66666667  5.33333333],0
n4,1,0.147501,2.097902,[6 2] ; [7 9],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
b4,1,0.147501,2.097902,[6 2] ; [7 9],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
d1,1,0.204008,1.613445,[1 7] ; [ 6 10],[2.33333333 5.66666667] ; [ 4.66666667 11.33333333],0
a3,1,0.204008,1.613445,[7 1] ; [10  6],[5.66666667 2.33333333] ; [11.33333333  4.66666667],0
v4,1,0.220671,1.5,[4 4] ; [12  4],[5.33333333 2.66666667] ; [10.66666667  5.33333333],0
v1,1,0.241567,1.371429,[2 6] ; [8 8],[3.33333333 4.66666667] ; [6.66666667 9.33333333],0
b5,1,0.241567,1.371429,[6 2] ; [8 8],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
a6,1,0.246566,1.342657,[5 3] ; [ 6 10],[3.66666667 4.33333333] ; [7.33333333 8.66666667],0
p10,1,0.246566,1.342657,[3 5] ; [10  6],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
d5,1,0.246566,1.342657,[3 5] ; [10  6],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
p8,1,0.29008,1.119251,[3 4] ; [10  5],[4.13636364 2.86363636] ; [8.86363636 6.13636364],0
b2,1,0.308709,1.03619,[3 4] ; [2 8],[2.05882353 4.94117647] ; [2.94117647 7.05882353],0
b3,1,0.308709,1.03619,[3 4] ; [2 8],[2.05882353 4.94117647] ; [2.94117647 7.05882353],0
s7,1,0.357197,0.847724,[3 4] ; [ 3 10],[2.1 4.9] ; [3.9 9.1],0
p6,1,0.371093,0.8,[2 6] ; [7 9],[3. 5.] ; [ 6. 10.],0
a7,1,0.386476,0.75,[5 3] ; [7 9],[4. 4.] ; [8. 8.],0
s5,1,0.477197,0.505263,[1 7] ; [ 4 12],[1.66666667 6.33333333] ; [ 3.33333333 12.66666667],0
r4,1,0.525358,0.403361,[3 5] ; [ 4 12],[2.33333333 5.66666667] ; [ 4.66666667 11.33333333],0
v2,1,0.540291,0.375,[2 6] ; [ 6 10],[2.66666667 5.33333333] ; [ 5.33333333 10.66666667],0
d4,1,0.558185,0.342857,[4 4] ; [10  6],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
r2,1,0.558185,0.342857,[4 4] ; [10  6],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
s1,1,0.601508,0.272727,[1 7] ; [ 1 15],[0.66666667 7.33333333] ; [ 1.33333333 14.66666667],0
p9,1,0.672754,0.178397,[5 3] ; [8 7],[4.52173913 3.47826087] ; [8.47826087 6.52173913],0
v3,1,0.722283,0.126316,[2 6] ; [ 3 13],[1.66666667 6.33333333] ; [ 3.33333333 12.66666667],0
n5,1,0.750824,0.10084,[6 2] ; [11  5],[5.66666667 2.33333333] ; [11.33333333  4.66666667],0
d2,1,0.759463,0.09375,[3 5] ; [ 5 11],[2.66666667 5.33333333] ; [ 5.33333333 10.66666667],0
a4,1,0.759463,0.09375,[3 5] ; [ 5 11],[2.66666667 5.33333333] ; [ 5.33333333 10.66666667],0
p11,1,0.769698,0.085714,[5 3] ; [9 7],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
p3,1,0.772059,0.083916,[4 4] ; [9 7],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
d3,1,0.772059,0.083916,[4 4] ; [9 7],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
s6,1,0.841616,0.039931,[3 5] ; [ 5 10],[2.7826087 5.2173913] ; [5.2173913 9.7826087],0
n3,1,0.898195,0.016369,[2 1] ; [5 3],[1.90909091 1.09090909] ; [5.09090909 2.90909091],0
n2,1,0.898195,0.016369,[2 1] ; [5 3],[1.90909091 1.09090909] ; [5.09090909 2.90909091],0
n6,1,0.906855,0.01369,[5 3] ; [9 6],[4.86956522 3.13043478] ; [9.13043478 5.86956522],0
p2,1,1.0,0.0,[6 2] ; [12  4],[6. 2.] ; [12.  4.],0
r1,1,1.0,0.0,[3 5] ; [ 6 10],[3. 5.] ; [ 6. 10.],0
b1,1,1.0,0.0,[5 3] ; [10  6],[5. 3.] ; [10.  6.],0
