Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,73.05494,[130   5] ; [17 26],[111.48876404  23.51123596] ; [35.51123596  7.48876404],1
r2,1,0.0,66.956328,[132   3] ; [21 23],[115.39106145  19.60893855] ; [37.60893855  6.39106145],1
v4,1,0.0,45.141436,[127   7] ; [23 21],[112.92134831  21.07865169] ; [37.07865169  6.92134831],1
r1,1,0.0,29.405596,[101  34] ; [13 31],[85.97765363 49.02234637] ; [28.02234637 15.97765363],1
p11,1,9e-06,19.744832,[99 36] ; [16 28],[86.73184358 48.26815642] ; [28.26815642 15.73184358],1
s6,1,2.4e-05,17.828971,[76 57] ; [ 9 35],[63.8700565 69.1299435] ; [21.1299435 22.8700565],1
a1,1,0.000597,11.785852,[  3 132] ; [ 7 37],[  7.54189944 127.45810056] ; [ 2.45810056 41.54189944],1
s2,1,0.001214,10.468786,[49 82] ; [ 5 39],[40.42285714 90.57714286] ; [13.57714286 30.42285714],0
s3,1,0.001312,10.32494,[57 74] ; [ 7 36],[48.18390805 82.81609195] ; [15.81609195 27.18390805],0
a7,1,0.001899,9.645149,[88 47] ; [17 27],[79.18994413 55.81005587] ; [25.81005587 18.18994413],0
p4,1,0.002082,9.47561,[48 86] ; [ 5 39],[39.8988764 94.1011236] ; [13.1011236 30.8988764],0
p3,1,0.002099,9.461017,[40 95] ; [ 3 41],[ 32.4301676 102.5698324] ; [10.5698324 33.4301676],0
p9,1,0.002507,9.135762,[102  31] ; [22 20],[94.24 38.76] ; [29.76 12.24],0
a6,1,0.002585,9.079382,[87 48] ; [17 27],[78.43575419 56.56424581] ; [25.56424581 18.43575419],0
v2,1,0.002771,8.952443,[54 74] ; [ 7 35],[45.92941176 82.07058824] ; [15.07058824 26.92941176],0
u3,1,0.005933,7.570486,[36 26] ; [ 6 18],[30.27906977 31.72093023] ; [11.72093023 12.27906977],0
p10,1,0.009659,6.696662,[91 42] ; [20 23],[83.88068182 49.11931818] ; [27.11931818 15.88068182],0
n3,1,0.011099,6.449408,[24  7] ; [ 9 12],[19.67307692 11.32692308] ; [13.32692308  7.67307692],0
s8,1,0.012042,6.304657,[37 98] ; [ 4 40],[ 30.92178771 104.07821229] ; [10.07821229 33.92178771],0
p2,1,0.012052,6.30327,[90 45] ; [20 24],[82.96089385 52.03910615] ; [27.03910615 16.96089385],0
b1,1,0.014757,5.945191,[43 92] ; [23 21],[49.77653631 85.22346369] ; [16.22346369 27.77653631],0
v1,1,0.016957,5.700852,[61 71] ; [11 32],[54.30857143 77.69142857] ; [17.69142857 25.30857143],0
n6,1,0.017646,5.630966,[101  34] ; [24 19],[94.80337079 40.19662921] ; [30.19662921 12.80337079],0
b5,1,0.020159,5.398085,[88 47] ; [20 24],[81.45251397 53.54748603] ; [26.54748603 17.45251397],0
a5,1,0.021635,5.274934,[79 56] ; [17 27],[72.40223464 62.59776536] ; [23.59776536 20.40223464],0
n2,1,0.023523,5.129499,[28  5] ; [12  9],[24.44444444  8.55555556] ; [15.55555556  5.44444444],0
d3,1,0.030945,4.656032,[55 80] ; [10 34],[49.02234637 85.97765363] ; [15.97765363 28.02234637],0
u2,1,0.038174,4.297254,[33 28] ; [ 7 17],[28.70588235 32.29411765] ; [11.29411765 12.70588235],0
b3,1,0.040392,4.201322,[21 44] ; [13 10],[25.11363636 39.88636364] ; [ 8.88636364 14.11363636],0
b2,1,0.040392,4.201322,[21 44] ; [13 10],[25.11363636 39.88636364] ; [ 8.88636364 14.11363636],0
d5,1,0.041302,4.163567,[73 62] ; [16 28],[67.12290503 67.87709497] ; [21.87709497 22.12290503],0
v3,1,0.042283,4.123842,[41 88] ; [ 7 37],[35.79190751 93.20809249] ; [12.20809249 31.79190751],0
s5,1,0.044374,4.042274,[29 97] ; [ 4 40],[ 24.45882353 101.54117647] ; [ 8.54117647 35.45882353],0
p6,1,0.079408,3.076969,[ 15 120] ; [ 1 42],[ 12.13483146 122.86516854] ; [ 3.86516854 39.13483146],0
d4,1,0.091495,2.847864,[78 57] ; [19 25],[73.15642458 61.84357542] ; [23.84357542 20.15642458],0
a8,1,0.207161,1.591154,[ 19 108] ; [ 3 38],[ 16.63095238 110.36904762] ; [ 5.36904762 35.63095238],0
a4,1,0.246631,1.342286,[36 98] ; [ 8 36],[ 33.12359551 100.87640449] ; [10.87640449 33.12359551],0
n4,1,0.265406,1.240336,[95 40] ; [27 17],[92.01117318 42.98882682] ; [29.98882682 14.01117318],0
p8,1,0.267366,1.230209,[ 32 102] ; [ 7 37],[ 29.35955056 104.64044944] ; [ 9.64044944 34.35955056],0
s7,1,0.277189,1.180823,[38 91] ; [ 9 34],[35.25 93.75] ; [11.75 31.25],0
n5,1,0.322433,0.979054,[84 51] ; [31 13],[86.73184358 48.26815642] ; [28.26815642 15.73184358],0
p5,1,0.335524,0.927459,[  8 127] ; [ 1 43],[  6.7877095 128.2122905] ; [ 2.2122905 41.7877095],0
a3,1,0.362723,0.828444,[73 61] ; [20 23],[70.40677966 63.59322034] ; [22.59322034 20.40677966],0
s1,1,0.368688,0.808081,[  7 125] ; [ 4 40],[  8.25 123.75] ; [ 2.75 41.25],0
d2,1,0.462132,0.540727,[ 21 113] ; [ 9 35],[ 22.58426966 111.41573034] ; [ 7.41573034 36.58426966],0
s4,1,0.523001,0.407971,[ 24 111] ; [ 6 38],[ 22.62569832 112.37430168] ; [ 7.37430168 36.62569832],0
p1,1,0.525569,0.402952,[ 11 123] ; [ 5 39],[ 12.04494382 121.95505618] ; [ 3.95505618 40.04494382],0
p12,1,0.528687,0.396914,[  6 128] ; [ 1 42],[  5.29943503 128.70056497] ; [ 1.70056497 41.29943503],0
a2,1,0.531473,0.391574,[  6 129] ; [ 3 41],[  6.7877095 128.2122905] ; [ 2.2122905 41.7877095],0
b4,1,0.65978,0.19379,[84 51] ; [29 15],[85.22346369 49.77653631] ; [27.77653631 16.22346369],0
u1,1,0.722537,0.126075,[  2 133] ; [ 1 43],[  2.26256983 132.73743017] ; [ 0.73743017 43.26256983],0
n1,1,0.965123,0.001912,[12 20] ; [ 8 13],[12.0754717 19.9245283] ; [ 7.9245283 13.0754717],0
