Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,45.832109,[ 33 465] ; [26 59],[ 50.39794168 447.60205832] ; [ 8.60205832 76.39794168],1
s5,1,0.0,39.832161,[155 328] ; [53 23],[179.72093023 303.27906977] ; [28.27906977 47.72093023],1
p12,1,0.0,30.83978,[ 37 460] ; [23 61],[ 51.3253012 445.6746988] ; [ 8.6746988 75.3253012],1
p8,1,1e-06,23.984482,[265 226] ; [70 15],[285.56423611 205.43576389] ; [49.43576389 35.56423611],1
p6,1,1e-06,23.919856,[186 308] ; [55 28],[206.33275563 287.66724437] ; [34.66724437 48.33275563],1
p4,1,5e-06,20.65706,[312 185] ; [74 10],[330.19277108 166.80722892] ; [55.80722892 28.19277108],1
p3,1,1.1e-05,19.409444,[263 235] ; [66 18],[281.51546392 216.48453608] ; [47.48453608 36.51546392],1
a1,1,2.6e-05,17.655819,[ 17 482] ; [12 73],[ 24.77910959 474.22089041] ; [ 4.22089041 80.77910959],1
s7,1,0.000961,10.901155,[249 228] ; [57 22],[262.52158273 214.47841727] ; [43.47841727 35.52158273],1
u4,1,0.001226,10.4513,[  5 494] ; [ 5 79],[  8.55917667 490.44082333] ; [ 1.44082333 82.55917667],0
s6,1,0.001745,9.800473,[336 154] ; [67 11],[347.6584507 142.3415493] ; [55.3415493 22.6584507],0
v3,1,0.001777,9.76667,[200 285] ; [49 33],[212.98941799 272.01058201] ; [36.01058201 45.98941799],0
p7,1,0.002996,8.810023,[326 164] ; [68 14],[337.51748252 152.48251748] ; [56.48251748 25.51748252],0
v1,1,0.003686,8.432552,[271 216] ; [59 22],[282.94014085 204.05985915] ; [47.05985915 33.94014085],0
b5,1,0.011375,6.405839,[302 197] ; [39 46],[291.36815068 207.63184932] ; [49.63184932 35.36815068],0
n5,1,0.017037,5.692511,[435  61] ; [82  3],[441.36316695  54.63683305] ; [75.63683305  9.36316695],0
s8,1,0.020294,5.386454,[237 260] ; [51 32],[246.7862069 250.2137931] ; [41.2137931 41.7862069],0
n3,1,0.054762,3.689305,[66 16] ; [8 6],[63.20833333 18.79166667] ; [10.79166667  3.20833333],0
p9,1,0.058547,3.578083,[466  31] ; [84  1],[469.67353952  27.32646048] ; [80.32646048  4.67353952],0
n6,1,0.07459,3.179006,[449  47] ; [81  3],[453.24137931  42.75862069] ; [76.75862069  7.24137931],0
b2,1,0.089172,2.889254,[116 193] ; [30 31],[121.92972973 187.07027027] ; [24.07027027 36.92972973],0
b3,1,0.089172,2.889254,[116 193] ; [30 31],[121.92972973 187.07027027] ; [24.07027027 36.92972973],0
r2,1,0.174031,1.847872,[472  19] ; [78  6],[469.65217391  21.34782609] ; [80.34782609  3.65217391],0
a3,1,0.182914,1.773784,[370 127] ; [69 16],[374.88487973 122.11512027] ; [64.11512027 20.88487973],0
s1,1,0.188647,1.728149,[ 15 476] ; [ 5 80],[ 17.04861111 473.95138889] ; [ 2.95138889 82.04861111],0
d2,1,0.19558,1.675077,[252 245] ; [49 35],[257.48192771 239.51807229] ; [43.51807229 40.48192771],0
r3,1,0.206922,1.592833,[480  16] ; [78  5],[478.01036269  17.98963731] ; [79.98963731  3.01036269],0
n1,1,0.237448,1.395681,[33 49] ; [8 6],[35.02083333 46.97916667] ; [5.97916667 8.02083333],0
p2,1,0.241845,1.369805,[434  64] ; [77  7],[437.24742268  60.75257732] ; [73.75257732 10.24742268],0
v4,1,0.355635,0.85325,[476  19] ; [78  5],[474.44636678  20.55363322] ; [79.55363322  3.44636678],0
p11,1,0.366917,0.814081,[428  71] ; [76  9],[430.64383562  68.35616438] ; [73.35616438 11.64383562],0
s2,1,0.398265,0.713559,[267 227] ; [49 34],[270.54419411 223.45580589] ; [45.45580589 37.54419411],0
d4,1,0.435459,0.60822,[416  82] ; [73 11],[418.42268041  79.57731959] ; [70.57731959 13.42268041],0
d1,1,0.443408,0.587447,[313 186] ; [57 28],[316.14726027 182.85273973] ; [53.85273973 31.14726027],0
a6,1,0.480573,0.497563,[351 147] ; [56 28],[348.25773196 149.74226804] ; [58.74226804 25.25773196],0
b1,1,0.492941,0.4701,[186 313] ; [35 50],[188.83390411 310.16609589] ; [32.16609589 52.83390411],0
s3,1,0.510544,0.432951,[287 205] ; [51 31],[289.71428571 202.28571429] ; [48.28571429 33.71428571],0
r4,1,0.52337,0.407248,[462  37] ; [77  8],[460.54965753  38.45034247] ; [78.45034247  6.54965753],0
a2,1,0.54488,0.36657,[133 366] ; [20 65],[130.73116438 368.26883562] ; [22.26883562 62.73116438],0
b4,1,0.643192,0.214592,[286 213] ; [51 34],[287.95034247 211.04965753] ; [49.04965753 35.95034247],0
d3,1,0.700928,0.147509,[349 150] ; [57 27],[347.5025729 151.4974271] ; [58.4974271 25.5025729],0
a5,1,0.763657,0.09041,[392 107] ; [68 17],[393.04794521 105.95205479] ; [66.95205479 18.04794521],0
