Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000201,13.821915,[138   8] ; [7 4],[134.84076433  11.15923567] ; [10.15923567  0.84076433],1
r1,1,0.001804,9.739151,[110  36] ; [4 8],[105.34177215  40.65822785] ; [8.65822785 3.34177215],0
r4,1,0.00288,8.881996,[125  23] ; [6 6],[121.175  26.825] ; [9.825 2.175],0
r3,1,0.003686,8.432267,[130  17] ; [7 5],[126.66037736  20.33962264] ; [10.33962264  1.66037736],0
a4,1,0.020455,5.372643,[66 81] ; [ 1 10],[62.33544304 84.66455696] ; [4.66455696 6.33544304],0
d4,1,0.026299,4.936222,[116  32] ; [6 6],[112.85  35.15] ; [9.15 2.85],0
d1,1,0.037812,4.313452,[83 65] ; [3 9],[79.55 68.45] ; [6.45 5.55],0
p9,1,0.069349,3.298363,[96 46] ; [5 7],[93.12987013 48.87012987] ; [7.87012987 4.12987013],0
s8,1,0.073104,3.211905,[63 83] ; [ 2 10],[60.06329114 85.93670886] ; [4.93670886 7.06329114],0
d5,1,0.07471,3.176373,[118  29] ; [7 5],[115.56603774  31.43396226] ; [9.43396226 2.56603774],0
s5,1,0.076655,3.134443,[50 92] ; [ 1 10],[47.33333333 94.66666667] ; [3.66666667 7.33333333],0
n2,1,0.102966,2.658995,[41 13] ; [1 2],[39.78947368 14.21052632] ; [2.21052632 0.78947368],0
a7,1,0.120007,2.41723,[105  42] ; [6 6],[102.62264151  44.37735849] ; [8.37735849 3.62264151],0
p2,1,0.149969,2.072567,[103  44] ; [6 6],[100.77358491  46.22641509] ; [8.22641509 3.77358491],0
p8,1,0.174585,1.843125,[53 94] ; [ 2 10],[50.8490566 96.1509434] ; [4.1509434 7.8490566],0
p10,1,0.204556,1.609545,[87 57] ; [5 7],[84.92307692 59.07692308] ; [7.07692308 4.92307692],0
a2,1,0.221735,1.493106,[ 35 113] ; [ 1 11],[ 33.3 114.7] ; [2.7 9.3],0
s7,1,0.230318,1.438896,[68 69] ; [3 7],[66.17006803 70.82993197] ; [4.82993197 5.17006803],0
a5,1,0.236055,1.404001,[99 49] ; [6 6],[97.125 50.875] ; [7.875 4.125],0
b3,1,0.236232,1.402937,[24 49] ; [1 7],[22.5308642 50.4691358] ; [2.4691358 5.5308642],0
b2,1,0.236232,1.402937,[24 49] ; [1 7],[22.5308642 50.4691358] ; [2.4691358 5.5308642],0
a3,1,0.236353,1.402213,[97 48] ; [6 6],[95.12738854 49.87261146] ; [7.87261146 4.12738854],0
n3,1,0.250106,1.322711,[35 18] ; [1 2],[34.07142857 18.92857143] ; [1.92857143 1.07142857],0
b1,1,0.26661,1.234105,[74 74] ; [8 4],[75.85 72.15] ; [6.15 5.85],0
p12,1,0.280957,1.162453,[  4 144] ; [ 1 11],[  4.625 143.375] ; [ 0.375 11.625],0
d2,1,0.316061,1.005179,[77 71] ; [4 7],[75.39622642 72.60377358] ; [5.60377358 5.39622642],0
u2,1,0.329196,0.952058,[18 31] ; [1 5],[16.92727273 32.07272727] ; [2.07272727 3.92727273],0
n4,1,0.329847,0.949498,[103  44] ; [10  2],[104.47169811  42.52830189] ; [8.52830189 3.47169811],0
v2,1,0.341443,0.905006,[69 76] ; [4 8],[67.42038217 77.57961783] ; [5.57961783 6.42038217],0
s6,1,0.358002,0.844891,[98 46] ; [6 5],[96.61935484 47.38064516] ; [7.38064516 3.61935484],0
v1,1,0.479987,0.498893,[64 82] ; [4 8],[62.83544304 83.16455696] ; [5.16455696 6.83544304],0
a8,1,0.485667,0.486111,[ 13 115] ; [ 2 10],[ 13.71428571 114.28571429] ; [ 1.28571429 10.71428571],0
u3,1,0.496078,0.463316,[24 26] ; [2 4],[23.21428571 26.78571429] ; [2.78571429 3.21428571],0
d3,1,0.592027,0.28719,[97 50] ; [7 5],[96.1509434 50.8490566] ; [7.8490566 4.1509434],0
n1,1,0.618943,0.247356,[25 27] ; [1 2],[24.58181818 27.41818182] ; [1.41818182 1.58181818],0
p4,1,0.626814,0.236406,[74 71] ; [7 5],[74.8089172 70.1910828] ; [6.1910828 5.8089172],0
s4,1,0.642045,0.216077,[ 33 114] ; [ 2 10],[ 32.35849057 114.64150943] ; [2.64150943 9.35849057],0
b5,1,0.660267,0.193199,[102  46] ; [9 3],[102.675  45.325] ; [8.325 3.675],0
s1,1,0.681783,0.168126,[  8 138] ; [ 1 11],[  8.3164557 137.6835443] ; [ 0.6835443 11.3164557],0
a6,1,0.683427,0.166294,[83 65] ; [6 6],[82.325 65.675] ; [6.675 5.325],0
p6,1,0.701927,0.146475,[48 98] ; [3 8],[47.42675159 98.57324841] ; [3.57324841 7.42675159],0
n5,1,0.729371,0.11969,[104  44] ; [9 3],[104.525  43.475] ; [8.475 3.525],0
b4,1,0.774694,0.081934,[80 68] ; [7 5],[80.475 67.525] ; [6.525 5.475],0
p3,1,0.880323,0.022668,[58 89] ; [5 7],[58.24528302 88.75471698] ; [4.75471698 7.24528302],0
s3,1,0.927285,0.008329,[75 71] ; [6 6],[74.84810127 71.15189873] ; [6.15189873 5.84810127],0
v3,1,0.935796,0.006489,[50 95] ; [4 8],[49.87261146 95.12738854] ; [4.12738854 7.87261146],0
p7,1,0.945077,0.004746,[74 71] ; [6 6],[73.88535032 71.11464968] ; [6.11464968 5.88535032],0
p5,1,0.952178,0.003597,[ 13 134] ; [ 1 11],[ 12.94339623 134.05660377] ; [ 1.05660377 10.94339623],0
p1,1,0.957643,0.002821,[ 13 135] ; [ 1 11],[ 12.95 135.05] ; [ 1.05 10.95],0
s2,1,0.981922,0.000513,[74 73] ; [6 6],[73.96226415 73.03773585] ; [6.03773585 5.96226415],0
