Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,36.34857,[135  34] ; [37 50],[113.546875  55.453125] ; [58.453125 28.546875],1
s6,1,0.009163,6.79085,[81 86] ; [27 59],[71.28853755 95.71146245] ; [36.71146245 49.28853755],0
a5,1,0.017377,5.657844,[98 72] ; [37 51],[88.95348837 81.04651163] ; [46.04651163 41.95348837],0
p3,1,0.017901,5.605844,[74 96] ; [25 63],[ 65.23255814 104.76744186] ; [33.76744186 54.23255814],0
p6,1,0.019694,5.438803,[ 47 119] ; [13 73],[ 39.52380952 126.47619048] ; [20.47619048 65.52380952],0
n6,1,0.029345,4.747283,[130  40] ; [56 32],[122.55813953  47.44186047] ; [63.44186047 24.55813953],0
p1,1,0.033179,4.536543,[ 19 150] ; [ 3 85],[ 14.46692607 154.53307393] ; [ 7.53307393 80.46692607],0
r4,1,0.038836,4.268048,[134  36] ; [59 29],[127.17054264  42.82945736] ; [65.82945736 22.17054264],0
a6,1,0.046985,3.94592,[105  65] ; [43 45],[97.51937984 72.48062016] ; [50.48062016 37.51937984],0
p12,1,0.050709,3.817847,[ 11 156] ; [ 1 87],[  7.85882353 159.14117647] ; [ 4.14117647 83.85882353],0
v2,1,0.073329,3.206883,[74 87] ; [29 56],[67.41056911 93.58943089] ; [35.58943089 49.41056911],0
s7,1,0.077476,3.117066,[ 43 113] ; [15 71],[ 37.38842975 118.61157025] ; [20.61157025 65.38842975],0
s1,1,0.079942,3.066075,[  4 165] ; [ 6 82],[  6.57587549 162.42412451] ; [ 3.42412451 84.57587549],0
b2,1,0.080744,3.04987,[39 64] ; [ 9 31],[34.57342657 68.42657343] ; [13.42657343 26.57342657],0
b3,1,0.080744,3.04987,[39 64] ; [ 9 31],[34.57342657 68.42657343] ; [13.42657343 26.57342657],0
a8,1,0.086707,2.93447,[ 21 138] ; [ 5 78],[ 17.08264463 141.91735537] ; [ 8.91735537 74.08264463],0
s4,1,0.087603,2.917873,[ 15 155] ; [14 74],[ 19.10852713 150.89147287] ; [ 9.89147287 78.10852713],0
