Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,34.236727,[37 68] ; [40  6],[53.54304636 51.45695364] ; [23.45695364 22.54304636],1
p8,1,0.0,29.375458,[25 82] ; [32 14],[39.8627451 67.1372549] ; [17.1372549 28.8627451],1
s6,1,8e-06,20.035137,[48 58] ; [36  6],[60.16216216 45.83783784] ; [23.83783784 18.16216216],1
p4,1,1.7e-05,18.468514,[36 70] ; [33 13],[48.11842105 57.88157895] ; [20.88157895 25.11842105],1
s8,1,2.6e-05,17.696504,[28 79] ; [28 17],[39.42105263 67.57894737] ; [16.57894737 28.42105263],1
s5,1,0.000164,14.206432,[23 82] ; [23 20],[32.63513514 72.36486486] ; [13.36486486 29.63513514],1
r3,1,0.000186,13.96703,[76 31] ; [45  1],[84.62091503 22.37908497] ; [36.37908497  9.62091503],1
p3,1,0.000378,12.638746,[32 74] ; [28 18],[41.84210526 64.15789474] ; [18.15789474 27.84210526],1
d1,1,0.000511,12.074993,[31 76] ; [27 19],[40.5620915 66.4379085] ; [17.4379085 28.5620915],1
r4,1,0.000686,11.527069,[66 41] ; [41  5],[74.83006536 32.16993464] ; [32.16993464 13.83006536],1
s7,1,0.000984,10.858245,[36 64] ; [30 16],[45.20547945 54.79452055] ; [20.79452055 25.20547945],1
p11,1,0.001357,10.263576,[65 42] ; [40  6],[73.43137255 33.56862745] ; [31.56862745 14.43137255],0
s3,1,0.003161,8.711989,[48 57] ; [33 13],[56.32450331 48.67549669] ; [24.67549669 21.32450331],0
p10,1,0.003851,8.352897,[59 48] ; [36  9],[66.875 40.125] ; [28.125 16.875],0
p2,1,0.004253,8.172546,[65 41] ; [39  7],[72.52631579 33.47368421] ; [31.47368421 14.52631579],0
d5,1,0.004775,7.962918,[57 50] ; [35 10],[64.76315789 42.23684211] ; [27.23684211 17.76315789],0
r2,1,0.005931,7.571217,[82 24] ; [44  2],[87.86842105 18.13157895] ; [38.13157895  7.86842105],0
s2,1,0.006793,7.326843,[33 73] ; [25 21],[40.44736842 65.55263158] ; [17.55263158 28.44736842],0
v4,1,0.010822,6.494394,[84 22] ; [44  2],[89.26315789 16.73684211] ; [38.73684211  7.26315789],0
p9,1,0.011915,6.32341,[65 40] ; [38  8],[71.62251656 33.37748344] ; [31.37748344 14.62251656],0
a4,1,0.012628,6.220463,[38 68] ; [26 19],[44.92715232 61.07284768] ; [19.07284768 25.92715232],0
r1,1,0.019306,5.47357,[60 47] ; [35 11],[66.4379085 40.5620915] ; [28.5620915 17.4379085],0
b2,1,0.032446,4.57475,[22 46] ; [18 15],[26.93069307 41.06930693] ; [13.06930693 19.93069307],0
b3,1,0.032446,4.57475,[22 46] ; [18 15],[26.93069307 41.06930693] ; [13.06930693 19.93069307],0
p5,1,0.032554,4.569069,[ 8 97] ; [ 9 37],[11.82119205 93.17880795] ; [ 5.17880795 40.82119205],0
d4,1,0.113291,2.507696,[64 43] ; [33 12],[68.28289474 38.71710526] ; [28.71710526 16.28289474],0
a5,1,0.144666,2.127613,[61 46] ; [32 14],[65.03921569 41.96078431] ; [27.96078431 18.03921569],0
s1,1,0.160003,1.974202,[ 9 98] ; [ 1 44],[ 7.03947368 99.96052632] ; [ 2.96052632 42.03947368],0
n6,1,0.188357,1.730425,[77 29] ; [38  8],[80.19736842 25.80263158] ; [34.80263158 11.19736842],0
n3,1,0.1895,1.721503,[26 18] ; [5 8],[23.92982456 20.07017544] ; [7.07017544 5.92982456],0
n4,1,0.231506,1.431585,[71 36] ; [35 11],[74.13071895 32.86928105] ; [31.86928105 14.13071895],0
s4,1,0.265548,1.239602,[22 85] ; [13 32],[24.63815789 82.36184211] ; [10.36184211 34.63815789],0
p1,1,0.289286,1.122943,[10 97] ; [ 7 39],[11.88888889 95.11111111] ; [ 5.11111111 40.88888889],0
d2,1,0.302256,1.064216,[43 62] ; [23 23],[45.89403974 59.10596026] ; [20.10596026 25.89403974],0
a3,1,0.360335,0.836726,[66 40] ; [25 21],[63.46052632 42.53947368] ; [27.53947368 18.46052632],0
d3,1,0.380744,0.768298,[43 64] ; [22 24],[45.45751634 61.54248366] ; [19.54248366 26.45751634],0
n5,1,0.398606,0.712528,[76 30] ; [36 10],[78.10526316 27.89473684] ; [33.89473684 12.10526316],0
u3,1,0.401919,0.702577,[15 26] ; [10 11],[16.53225806 24.46774194] ; [ 8.46774194 12.53225806],0
b4,1,0.405901,0.690776,[59 48] ; [22 24],[56.64705882 50.35294118] ; [24.35294118 21.64705882],0
u2,1,0.413626,0.668355,[17 24] ; [11 10],[18.51612903 22.48387097] ; [ 9.48387097 11.51612903],0
a6,1,0.42297,0.642049,[47 60] ; [17 29],[44.75816993 62.24183007] ; [19.24183007 26.75816993],0
b5,1,0.427639,0.629228,[54 53] ; [20 26],[51.75163399 55.24836601] ; [22.24836601 23.75163399],0
p12,1,0.431669,0.618329,[  4 103] ; [ 3 42],[  4.92763158 102.07236842] ; [ 2.07236842 42.92763158],0
v3,1,0.513727,0.426469,[20 84] ; [11 35],[21.49333333 82.50666667] ; [ 9.50666667 36.49333333],0
n2,1,0.564649,0.331718,[29 17] ; [10  4],[29.9 16.1] ; [9.1 4.9],0
n1,1,0.58304,0.301346,[16 30] ; [6 8],[16.86666667 29.13333333] ; [5.13333333 8.86666667],0
b1,1,0.659624,0.19398,[54 53] ; [25 21],[55.24836601 51.75163399] ; [23.75163399 22.24836601],0
v1,1,0.705457,0.142857,[34 71] ; [16 29],[35. 70.] ; [15. 30.],0
a2,1,0.797045,0.066138,[ 8 99] ; [ 4 42],[ 8.39215686 98.60784314] ; [ 3.60784314 42.39215686],0
a8,1,0.805098,0.060888,[10 90] ; [ 5 39],[10.41666667 89.58333333] ; [ 4.58333333 39.41666667],0
u1,1,0.82557,0.04857,[  6 101] ; [ 3 43],[  6.29411765 100.70588235] ; [ 2.70588235 43.29411765],0
a1,1,0.99628,2.2e-05,[  7 100] ; [ 3 43],[  6.99346405 100.00653595] ; [ 3.00653595 42.99346405],0
