Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.002454,9.174553,[4 5] ; [18  1],[7.07142857 1.92857143] ; [14.92857143  4.07142857],0
s2,1,0.018333,5.564038,[36  9] ; [56  3],[39.80769231  5.19230769] ; [52.19230769  6.80769231],0
s6,1,0.020235,5.391538,[39  6] ; [57  1],[41.94174757  3.05825243] ; [54.05825243  3.94174757],0
p9,1,0.02427,5.075205,[33 11] ; [53  5],[37.09803922  6.90196078] ; [48.90196078  9.09803922],0
s7,1,0.025659,4.978855,[26 17] ; [46 11],[30.96 12.04] ; [41.04 15.96],0
v1,1,0.027942,4.831642,[15 29] ; [33 26],[20.50485437 23.49514563] ; [27.49514563 31.50485437],0
b4,1,0.056274,3.643917,[23 22] ; [41 18],[27.69230769 17.30769231] ; [36.30769231 22.69230769],0
p6,1,0.081455,3.035619,[13 31] ; [27 31],[17.25490196 26.74509804] ; [22.74509804 35.25490196],0
n6,1,0.08178,3.029176,[32 12] ; [51  8],[35.45631068  8.54368932] ; [47.54368932 11.45631068],0
r2,1,0.089303,2.886891,[41  4] ; [58  1],[42.83653846  2.16346154] ; [56.16346154  2.83653846],0
a4,1,0.107336,2.593006,[18 27] ; [33 26],[22.06730769 22.93269231] ; [28.93269231 30.06730769],0
a6,1,0.117356,2.45226,[34 11] ; [36 23],[30.28846154 14.71153846] ; [39.71153846 19.28846154],0
b2,1,0.139845,2.179663,[ 2 19] ; [ 9 26],[ 4.125 16.875] ; [ 6.875 28.125],0
b3,1,0.139845,2.179663,[ 2 19] ; [ 9 26],[ 4.125 16.875] ; [ 6.875 28.125],0
r4,1,0.149361,2.078763,[38  7] ; [55  4],[40.24038462  4.75961538] ; [52.75961538  6.24038462],0
p5,1,0.175453,1.835725,[ 1 44] ; [ 5 54],[ 2.59615385 42.40384615] ; [ 3.40384615 55.59615385],0
n5,1,0.176236,1.829086,[28 17] ; [44 15],[31.15384615 13.84615385] ; [40.84615385 18.15384615],0
r1,1,0.182624,1.776142,[39  6] ; [45 14],[36.34615385  8.65384615] ; [47.65384615 11.34615385],0
a8,1,0.198102,1.656315,[ 3 39] ; [ 1 53],[ 1.75 40.25] ; [ 2.25 51.75],0
d2,1,0.224605,1.474702,[19 26] ; [32 27],[22.06730769 22.93269231] ; [28.93269231 30.06730769],0
n3,1,0.242755,1.364522,[8 1] ; [13  6],[6.75 2.25] ; [14.25  4.75],0
d1,1,0.25417,1.300237,[24 21] ; [38 21],[26.82692308 18.17307692] ; [35.17307692 23.82692308],0
a5,1,0.263069,1.252532,[29 16] ; [44 15],[31.58653846 13.41346154] ; [41.41346154 17.58653846],0
p7,1,0.267655,1.228727,[27 16] ; [41 15],[29.53535354 13.46464646] ; [38.46464646 17.53535354],0
p12,1,0.281756,1.158602,[ 1 44] ; [ 4 55],[ 2.16346154 42.83653846] ; [ 2.83653846 56.16346154],0
p10,1,0.333405,0.935628,[34 10] ; [50  9],[35.88349515  8.11650485] ; [48.11650485 10.88349515],0
u2,1,0.340405,0.908906,[9 5] ; [7 8],[7.72413793 6.27586207] ; [8.27586207 6.72413793],0
u1,1,0.345484,0.889975,[11 34] ; [10 49],[ 9.08653846 35.91346154] ; [11.91346154 47.08653846],0
s8,1,0.403543,0.697744,[23 22] ; [35 24],[25.09615385 19.90384615] ; [32.90384615 26.09615385],0
r3,1,0.434976,0.609501,[41  3] ; [56  2],[41.84313725  2.15686275] ; [55.15686275  2.84313725],0
v3,1,0.437019,0.604098,[12 32] ; [20 38],[13.80392157 30.19607843] ; [18.19607843 39.80392157],0
a2,1,0.447956,0.575819,[12 33] ; [12 47],[10.38461538 34.61538462] ; [13.61538462 45.38461538],0
b5,1,0.480899,0.496823,[29 16] ; [34 25],[27.25961538 17.74038462] ; [35.74038462 23.25961538],0
p4,1,0.491165,0.473974,[26 19] ; [38 21],[27.69230769 17.30769231] ; [36.30769231 22.69230769],0
d4,1,0.49903,0.456999,[35 10] ; [49 10],[36.34615385  8.65384615] ; [47.65384615 11.34615385],0
n4,1,0.511806,0.430373,[31 14] ; [37 22],[29.42307692 15.57692308] ; [38.57692308 20.42307692],0
a3,1,0.521644,0.410642,[31 14] ; [44 15],[32.45192308 12.54807692] ; [42.54807692 16.45192308],0
p1,1,0.529033,0.396249,[ 3 42] ; [ 6 53],[ 3.89423077 41.10576923] ; [ 5.10576923 53.89423077],0
v2,1,0.58361,0.300434,[18 25] ; [27 30],[19.35 23.65] ; [25.65 31.35],0
n1,1,0.608757,0.261988,[2 7] ; [ 6 13],[2.57142857 6.42857143] ; [ 5.42857143 13.57142857],0
p3,1,0.633677,0.227107,[25 20] ; [30 29],[23.79807692 21.20192308] ; [31.20192308 27.79807692],0
d5,1,0.689954,0.159135,[36  9] ; [49 10],[36.77884615  8.22115385] ; [48.22115385 10.77884615],0
s1,1,0.710228,0.138049,[ 3 41] ; [ 3 56],[ 2.5631068 41.4368932] ; [ 3.4368932 55.5631068],0
b1,1,0.738718,0.111256,[19 26] ; [23 36],[18.17307692 26.82692308] ; [23.82692308 35.17307692],0
u3,1,0.741854,0.108503,[11  3] ; [11  4],[10.62068966  3.37931034] ; [11.37931034  3.62068966],0
p8,1,0.793024,0.068847,[22 22] ; [30 27],[22.65346535 21.34653465] ; [29.34653465 27.65346535],0
d3,1,0.80886,0.058514,[33 12] ; [42 17],[32.45192308 12.54807692] ; [42.54807692 16.45192308],0
a1,1,0.846177,0.037635,[ 1 44] ; [ 1 58],[ 0.86538462 44.13461538] ; [ 1.13461538 57.86538462],0
v4,1,0.899749,0.015871,[42  2] ; [56  3],[41.86407767  2.13592233] ; [56.13592233  2.86407767],0
p11,1,0.909026,0.013057,[34 11] ; [44 15],[33.75 11.25] ; [44.25 14.75],0
p2,1,0.91188,0.012247,[37  8] ; [49 10],[37.21153846  7.78846154] ; [48.78846154 10.21153846],0
a7,1,0.951828,0.00365,[30 15] ; [39 20],[29.85576923 15.14423077] ; [39.14423077 19.85576923],0
