Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000127,14.684611,[9 3] ; [ 4 25],[3.80487805 8.19512195] ; [ 9.19512195 19.80487805],1
p4,1,0.00039,12.578419,[10  3] ; [ 6 24],[4.8372093 8.1627907] ; [11.1627907 18.8372093],1
p10,1,0.000489,12.155873,[13  1] ; [11 19],[7.63636364 6.36363636] ; [16.36363636 13.63636364],1
p11,1,0.000956,10.910204,[10  4] ; [ 6 24],[5.09090909 8.90909091] ; [10.90909091 19.09090909],1
r4,1,0.011847,6.333605,[6 8] ; [ 3 27],[ 2.86363636 11.13636364] ; [ 6.13636364 23.86363636],0
v2,1,0.013748,6.070204,[8 6] ; [ 6 24],[4.45454545 9.54545455] ; [ 9.54545455 20.45454545],0
p5,1,0.016458,5.753255,[5 9] ; [ 2 27],[ 2.27906977 11.72093023] ; [ 4.72093023 24.27906977],0
p6,1,0.029508,4.737703,[6 8] ; [ 4 26],[ 3.18181818 10.81818182] ; [ 6.81818182 23.18181818],0
p3,1,0.033345,4.527962,[8 6] ; [ 7 22],[4.88372093 9.11627907] ; [10.11627907 18.88372093],0
p9,1,0.036807,4.35932,[11  3] ; [13 16],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
v4,1,0.040547,4.194841,[13  1] ; [19 11],[10.18181818  3.81818182] ; [21.81818182  8.18181818],0
b1,1,0.050304,3.831293,[6 8] ; [22  8],[8.90909091 5.09090909] ; [19.09090909 10.90909091],0
p2,1,0.065175,3.400543,[9 5] ; [10 19],[6.18604651 7.81395349] ; [12.81395349 16.18604651],0
b3,1,0.081823,3.028309,[ 2 10] ; [ 9 10],[4.25806452 7.74193548] ; [ 6.74193548 12.25806452],0
b2,1,0.081823,3.028309,[ 2 10] ; [ 9 10],[4.25806452 7.74193548] ; [ 6.74193548 12.25806452],0
n6,1,0.100268,2.701282,[10  3] ; [15 15],[7.55813953 5.44186047] ; [17.44186047 12.55813953],0
d1,1,0.109287,2.564498,[11  3] ; [16 14],[8.59090909 5.40909091] ; [18.40909091 11.59090909],0
s2,1,0.160237,1.971989,[5 9] ; [ 5 25],[ 3.18181818 10.81818182] ; [ 6.81818182 23.18181818],0
