Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,36.274886,[56 42] ; [ 2 44],[39.47222222 58.52777778] ; [18.52777778 27.47222222],1
d4,1,1e-06,23.973513,[81 17] ; [19 26],[68.53146853 29.46853147] ; [31.46853147 13.53146853],1
a5,1,0.000136,14.563133,[69 29] ; [17 29],[58.52777778 39.47222222] ; [27.47222222 18.52777778],1
d3,1,0.000172,14.110116,[66 31] ; [16 30],[55.62237762 41.37762238] ; [26.37762238 19.62237762],1
a7,1,0.000286,13.162543,[73 25] ; [20 26],[63.29166667 34.70833333] ; [29.70833333 16.29166667],1
a6,1,0.000422,12.43223,[74 24] ; [21 25],[64.65277778 33.34722222] ; [30.34722222 15.65277778],1
v4,1,0.000693,11.507524,[84 13] ; [27 17],[76.36170213 20.63829787] ; [34.63829787  9.36170213],1
r4,1,0.00164,9.914432,[73 25] ; [22 24],[64.65277778 33.34722222] ; [30.34722222 15.65277778],0
v2,1,0.00234,9.261886,[46 44] ; [10 33],[37.89473684 52.10526316] ; [18.10526316 24.89473684],0
r1,1,0.003652,8.44898,[73 25] ; [23 23],[65.33333333 32.66666667] ; [30.66666667 15.33333333],0
a2,1,0.006576,7.385271,[22 76] ; [ 2 44],[16.33333333 81.66666667] ; [ 7.66666667 38.33333333],0
r2,1,0.00722,7.217377,[85 12] ; [31 14],[79.23943662 17.76056338] ; [36.76056338  8.23943662],0
d2,1,0.007439,7.163798,[44 54] ; [10 36],[36.75 61.25] ; [17.25 28.75],0
r3,1,0.008821,6.858692,[82 15] ; [30 16],[75.97202797 21.02797203] ; [36.02797203  9.97202797],0
p4,1,0.023142,5.157831,[43 54] ; [11 34],[36.88732394 60.11267606] ; [17.11267606 27.88732394],0
s8,1,0.033012,4.545146,[26 72] ; [ 5 41],[21.09722222 76.90277778] ; [ 9.90277778 36.09722222],0
p2,1,0.055016,3.681591,[66 30] ; [24 22],[60.84507042 35.15492958] ; [29.15492958 16.84507042],0
b4,1,0.06003,3.536558,[59 39] ; [20 26],[53.76388889 44.23611111] ; [25.23611111 20.76388889],0
n2,1,0.062595,3.467251,[14 14] ; [16  5],[17.14285714 10.85714286] ; [12.85714286  8.14285714],0
a3,1,0.062912,3.458914,[66 32] ; [23 22],[60.99300699 37.00699301] ; [28.00699301 16.99300699],0
u3,1,0.074585,3.17912,[21 10] ; [10 13],[17.7962963 13.2037037] ; [13.2037037  9.7962963],0
u2,1,0.084542,2.975356,[22  9] ; [11 12],[18.94444444 12.05555556] ; [14.05555556  8.94444444],0
a8,1,0.087086,2.927433,[ 5 86] ; [ 6 36],[ 7.52631579 83.47368421] ; [ 3.47368421 38.52631579],0
p3,1,0.090215,2.870524,[32 64] ; [ 9 37],[27.71830986 68.28169014] ; [13.28169014 32.71830986],0
s3,1,0.097465,2.746546,[38 58] ; [25 21],[42.5915493 53.4084507] ; [20.4084507 25.5915493],0
n5,1,0.111066,2.538984,[40 57] ; [25 20],[44.40140845 52.59859155] ; [20.59859155 24.40140845],0
a4,1,0.116648,2.461757,[41 57] ; [13 33],[36.75 61.25] ; [17.25 28.75],0
p11,1,0.130028,2.292171,[60 38] ; [22 24],[55.80555556 42.19444444] ; [26.19444444 19.80555556],0
b5,1,0.13124,2.277771,[62 36] ; [23 23],[57.84722222 40.15277778] ; [27.15277778 18.84722222],0
s6,1,0.153942,2.03275,[42 56] ; [14 32],[38.11111111 59.88888889] ; [17.88888889 28.11111111],0
s7,1,0.174623,1.842803,[24 65] ; [ 7 36],[20.90151515 68.09848485] ; [10.09848485 32.90151515],0
n1,1,0.201559,1.631041,[ 8 19] ; [10 11],[10.125 16.875] ; [ 7.875 13.125],0
p8,1,0.217957,1.517772,[38 58] ; [13 32],[34.72340426 61.27659574] ; [16.27659574 28.72340426],0
n4,1,0.235361,1.408164,[53 45] ; [20 26],[49.68055556 48.31944444] ; [23.31944444 22.68055556],0
v1,1,0.240026,1.380443,[39 57] ; [14 32],[35.83098592 60.16901408] ; [17.16901408 28.83098592],0
u1,1,0.401032,0.70523,[ 8 90] ; [ 2 44],[ 6.80555556 91.19444444] ; [ 3.19444444 42.80555556],0
a1,1,0.406173,0.689973,[ 5 93] ; [ 4 42],[ 6.125 91.875] ; [ 2.875 43.125],0
s1,1,0.424763,0.637098,[ 5 91] ; [ 4 42],[ 6.08450704 89.91549296] ; [ 2.91549296 43.08450704],0
p10,1,0.483293,0.491423,[53 43] ; [22 23],[51.06382979 44.93617021] ; [23.93617021 21.06382979],0
p7,1,0.490067,0.47638,[48 47] ; [19 24],[46.12318841 48.87681159] ; [20.87681159 22.12318841],0
b2,1,0.5288,0.396697,[13 43] ; [ 8 19],[14.1686747 41.8313253] ; [ 6.8313253 20.1686747],0
b3,1,0.5288,0.396697,[13 43] ; [ 8 19],[14.1686747 41.8313253] ; [ 6.8313253 20.1686747],0
p9,1,0.552293,0.353226,[59 38] ; [25 20],[57.38028169 39.61971831] ; [26.61971831 18.38028169],0
v3,1,0.61084,0.258953,[26 65] ; [11 34],[24.75735294 66.24264706] ; [12.24264706 32.75735294],0
s4,1,0.613197,0.255546,[10 88] ; [ 6 40],[10.88888889 87.11111111] ; [ 5.11111111 40.88888889],0
n3,1,0.614698,0.25339,[17 10] ; [14  6],[17.80851064  9.19148936] ; [13.19148936  6.80851064],0
p6,1,0.633777,0.226974,[17 75] ; [ 7 39],[16. 76.] ; [ 8. 38.],0
s2,1,0.682136,0.167731,[31 67] ; [13 33],[29.94444444 68.05555556] ; [14.05555556 31.94444444],0
b1,1,0.7423,0.108115,[54 44] ; [24 22],[53.08333333 44.91666667] ; [24.91666667 21.08333333],0
p1,1,0.756505,0.096145,[ 7 90] ; [ 4 42],[ 7.46153846 89.53846154] ; [ 3.53846154 42.46153846],0
