Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,50.618969,[108  12] ; [20 32],[89.30232558 30.69767442] ; [38.69767442 13.30232558],1
n6,1,1e-06,25.069172,[106  14] ; [28 24],[93.48837209 26.51162791] ; [40.51162791 11.48837209],1
p4,1,0.007659,7.111599,[61 59] ; [15 37],[53.02325581 66.97674419] ; [22.97674419 29.02325581],0
b2,1,0.01539,5.871235,[22 50] ; [13  9],[26.80851064 45.19148936] ; [ 8.19148936 13.80851064],0
b3,1,0.01539,5.871235,[22 50] ; [13  9],[26.80851064 45.19148936] ; [ 8.19148936 13.80851064],0
b1,1,0.025381,4.997704,[49 71] ; [12 40],[42.55813953 77.44186047] ; [18.44186047 33.55813953],0
p2,1,0.030976,4.654303,[93 27] ; [32 20],[87.20930233 32.79069767] ; [37.79069767 14.20930233],0
a5,1,0.031458,4.627805,[91 29] ; [31 21],[85.11627907 34.88372093] ; [36.88372093 15.11627907],0
p3,1,0.032216,4.586983,[51 68] ; [13 38],[44.8 74.2] ; [19.2 31.8],0
p10,1,0.038192,4.296435,[95 25] ; [32 18],[89.64705882 30.35294118] ; [37.35294118 12.64705882],0
s8,1,0.040815,4.183694,[66 53] ; [20 32],[59.84795322 59.15204678] ; [26.15204678 25.84795322],0
a3,1,0.042466,4.116525,[90 30] ; [31 21],[84.41860465 35.58139535] ; [36.58139535 15.41860465],0
d2,1,0.044044,4.054885,[73 47] ; [23 29],[66.97674419 53.02325581] ; [29.02325581 22.97674419],0
u1,1,0.04612,3.977205,[27 93] ; [ 5 47],[22.3255814 97.6744186] ; [ 9.6744186 42.3255814],0
u2,1,0.046744,3.95457,[14 16] ; [15  5],[17.4 12.6] ; [11.6  8.4],0
s4,1,0.055236,3.674949,[21 98] ; [16 36],[25.74853801 93.25146199] ; [11.25146199 40.74853801],0
r3,1,0.065697,3.387384,[108  12] ; [51  1],[110.93023256   9.06976744] ; [48.06976744  3.93023256],0
b5,1,0.069157,3.302907,[82 38] ; [28 24],[76.74418605 43.25581395] ; [33.25581395 18.74418605],0
p11,1,0.072456,3.226494,[86 34] ; [30 22],[80.93023256 39.06976744] ; [35.06976744 16.93023256],0
a2,1,0.090768,2.860707,[30 90] ; [ 7 45],[25.81395349 94.18604651] ; [11.18604651 40.81395349],0
s7,1,0.093451,2.813899,[68 47] ; [21 26],[63.17901235 51.82098765] ; [25.82098765 21.17901235],0
p6,1,0.130111,2.291183,[23 97] ; [ 5 46],[ 19.64912281 100.35087719] ; [ 8.35087719 42.64912281],0
a4,1,0.153089,2.041198,[58 62] ; [19 33],[53.72093023 66.27906977] ; [23.27906977 28.72093023],0
p8,1,0.206281,1.597334,[32 88] ; [ 9 42],[28.77192982 91.22807018] ; [12.22807018 38.77192982],0
p12,1,0.209467,1.57511,[ 15 105] ; [ 3 47],[ 12.70588235 107.29411765] ; [ 5.29411765 44.70588235],0
d1,1,0.209808,1.572749,[79 41] ; [29 23],[75.34883721 44.65116279] ; [32.65116279 19.34883721],0
a8,1,0.225656,1.468035,[14 98] ; [ 3 46],[ 11.82608696 100.17391304] ; [ 5.17391304 43.82608696],0
v3,1,0.258053,1.279174,[41 72] ; [13 35],[37.90062112 75.09937888] ; [16.09937888 31.90062112],0
v4,1,0.265964,1.237446,[112   8] ; [45  6],[110.1754386   9.8245614] ; [46.8245614  4.1754386],0
p5,1,0.29012,1.119064,[ 10 108] ; [ 2 49],[  8.37869822 109.62130178] ; [ 3.62130178 47.37869822],0
p9,1,0.298299,1.081783,[99 21] ; [37 12],[96.56804734 23.43195266] ; [39.43195266  9.56804734],0
n2,1,0.35784,0.845458,[27  9] ; [12  7],[25.52727273 10.47272727] ; [13.47272727  5.52727273],0
a6,1,0.421238,0.646859,[77 43] ; [30 22],[74.65116279 45.34883721] ; [32.34883721 19.65116279],0
a7,1,0.42134,0.646574,[88 32] ; [35 17],[85.81395349 34.18604651] ; [37.18604651 14.81395349],0
r1,1,0.446044,0.580686,[90 30] ; [41 10],[91.92982456 28.07017544] ; [39.07017544 11.92982456],0
s1,1,0.453844,0.561033,[  8 110] ; [ 2 50],[  6.94117647 111.05882353] ; [ 3.05882353 48.94117647],0
v2,1,0.471214,0.519127,[54 61] ; [25 22],[56.08024691 58.91975309] ; [22.91975309 24.08024691],0
v1,1,0.480769,0.497117,[52 61] ; [26 24],[54.07361963 58.92638037] ; [23.92638037 26.07361963],0
s2,1,0.531807,0.390937,[93 27] ; [38 14],[91.39534884 28.60465116] ; [39.60465116 12.39534884],0
s5,1,0.673359,0.177698,[34 77] ; [16 31],[35.12658228 75.87341772] ; [14.87341772 32.12658228],0
r4,1,0.721413,0.127143,[104  16] ; [44  8],[103.25581395  16.74418605] ; [44.74418605  7.25581395],0
n3,1,0.775265,0.081507,[24 12] ; [12  5],[24.45283019 11.54716981] ; [11.54716981  5.45283019],0
n1,1,0.775674,0.081203,[18 17] ; [ 9 10],[17.5 17.5] ; [9.5 9.5],0
