Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,56.56736,[111 164] ; [115  31],[147.62470309 127.37529691] ; [78.37529691 67.62470309],1
v1,1,7.2e-05,15.746163,[114 164] ; [90 57],[133.44 144.56] ; [70.56 76.44],1
p3,1,0.001336,10.291957,[111 172] ; [82 66],[126.7262181 156.2737819] ; [66.2737819 81.7262181],0
s7,1,0.001909,9.635328,[ 60 214] ; [50 88],[ 73.15533981 200.84466019] ; [ 36.84466019 101.15533981],0
p5,1,0.002433,9.19052,[ 17 267] ; [ 22 127],[ 25.57967667 258.42032333] ; [ 13.42032333 135.57967667],0
s8,1,0.00335,8.606464,[ 59 224] ; [50 98],[ 71.57076566 211.42923434] ; [ 37.42923434 110.57076566],0
p7,1,0.00916,6.791305,[156 124] ; [101  46],[168.52459016 111.47540984] ; [88.47540984 58.52459016],0
r4,1,0.013097,6.155979,[247  37] ; [141   8],[254.48498845  29.51501155] ; [133.51501155  15.48498845],0
n4,1,0.014012,6.03663,[197  87] ; [119  29],[207.74074074  76.25925926] ; [108.25925926  39.74074074],0
v4,1,0.014513,5.974674,[256  25] ; [145   4],[262.04883721  18.95116279] ; [138.95116279  10.04883721],0
p10,1,0.016984,5.698035,[198  82] ; [118  27],[208.18823529  71.81176471] ; [107.81176471  37.18823529],0
d1,1,0.018522,5.546084,[132 152] ; [87 62],[143.63972286 140.36027714] ; [75.36027714 73.63972286],0
p6,1,0.023988,5.095525,[ 74 204] ; [54 91],[ 84.12293144 193.87706856] ; [ 43.87706856 101.12293144],0
n5,1,0.036281,4.383869,[183  98] ; [111  37],[192.57342657  88.42657343] ; [101.42657343  46.57342657],0
a1,1,0.03658,4.369872,[  5 279] ; [  8 141],[  8.52655889 275.47344111] ; [  4.47344111 144.52655889],0
p4,1,0.045392,4.004029,[137 146] ; [85 60],[146.78971963 136.21028037] ; [75.21028037 69.78971963],0
d3,1,0.045733,3.991397,[174 109] ; [106  43],[183.42592593  99.57407407] ; [96.57407407 52.42592593],0
p12,1,0.050896,3.811704,[  8 273] ; [ 10 136],[ 11.84543326 269.15456674] ; [  6.15456674 139.84543326],0
r2,1,0.059508,3.551046,[251  28] ; [140   7],[256.07746479  22.92253521] ; [134.92253521  12.07746479],0
a3,1,0.059823,3.542283,[175 108] ; [105  43],[183.85150812  99.14849188] ; [96.14849188 51.85150812],0
n6,1,0.059861,3.54122,[225  59] ; [129  20],[232.18475751  51.81524249] ; [121.81524249  27.18475751],0
p9,1,0.084285,2.980281,[215  66] ; [123  24],[221.91121495  59.08878505] ; [116.08878505  30.91121495],0
p8,1,0.116521,2.463478,[134 148] ; [80 64],[141.66197183 140.33802817] ; [72.33802817 71.66197183],0
p11,1,0.133879,2.246943,[221  63] ; [125  24],[226.93764434  57.06235566] ; [119.06235566  29.93764434],0
s1,1,0.141279,2.163977,[  8 274] ; [  1 145],[  5.92990654 276.07009346] ; [  3.07009346 142.92990654],0
a7,1,0.179446,1.802206,[196  88] ; [112  37],[202.01385681  81.98614319] ; [105.98614319  43.01385681],0
r1,1,0.182923,1.773716,[209  73] ; [119  30],[214.60788863  67.39211137] ; [113.39211137  35.60788863],0
p1,1,0.194534,1.682943,[ 17 266] ; [ 14 135],[ 20.30787037 262.69212963] ; [ 10.69212963 138.30787037],0
b4,1,0.198692,1.65196,[161 123] ; [94 55],[167.2517321 116.7482679] ; [87.7482679 61.2517321],0
d4,1,0.245918,1.346344,[214  69] ; [120  29],[218.80092593  64.19907407] ; [115.19907407  33.80092593],0
a8,1,0.25392,1.301605,[ 28 235] ; [ 19 111],[ 31.45292621 231.54707379] ; [ 15.54707379 114.45292621],0
d2,1,0.288207,1.127979,[116 167] ; [69 80],[121.19212963 161.80787037] ; [63.80787037 85.19212963],0
d5,1,0.41236,0.671987,[217  67] ; [119  30],[220.37875289  63.62124711] ; [115.62124711  33.37875289],0
a2,1,0.417285,0.65795,[ 50 234] ; [ 31 118],[ 53.12702079 230.87297921] ; [ 27.87297921 121.12702079],0
s6,1,0.433221,0.614172,[125 155] ; [71 75],[128.82629108 151.17370892] ; [67.17370892 78.82629108],0
b1,1,0.437943,0.601666,[106 178] ; [50 99],[102.3187067 181.6812933] ; [53.6812933 95.3187067],0
a5,1,0.449027,0.573107,[190  94] ; [105  44],[193.48729792  90.51270208] ; [101.51270208  47.48729792],0
a6,1,0.450561,0.569241,[192  92] ; [106  43],[195.45496536  88.54503464] ; [102.54503464  46.45496536],0
n3,1,0.453899,0.560897,[58 20] ; [22  5],[59.42857143 18.57142857] ; [20.57142857  6.42857143],0
b5,1,0.471279,0.518975,[171 113] ; [95 54],[174.4665127 109.5334873] ; [91.5334873 57.4665127],0
u3,1,0.474367,0.511785,[56 52] ; [20 24],[54. 54.] ; [22. 22.],0
s4,1,0.498399,0.458343,[ 29 254] ; [ 12 134],[ 27.04662005 255.95337995] ; [ 13.95337995 132.04662005],0
u4,1,0.50969,0.434704,[  2 282] ; [  2 147],[  2.62355658 281.37644342] ; [  1.37644342 147.62355658],0
u2,1,0.518795,0.416289,[54 54] ; [24 19],[55.78807947 52.21192053] ; [22.21192053 20.78807947],0
n1,1,0.701612,0.1468,[27 54] ; [ 7 17],[26.22857143 54.77142857] ; [ 7.77142857 16.22857143],0
s5,1,0.739492,0.110574,[ 53 224] ; [ 26 120],[ 51.73286052 225.26713948] ; [ 27.26713948 118.73286052],0
u1,1,0.744254,0.106423,[ 35 249] ; [ 20 129],[ 36.073903 247.926097] ; [ 18.926097 130.073903],0
n2,1,0.745724,0.10516,[56 24] ; [18  9],[55.3271028 24.6728972] ; [18.6728972  8.3271028],0
p2,1,0.76477,0.089535,[228  55] ; [121  27],[229.15777262  53.84222738] ; [119.84222738  28.15777262],0
s3,1,0.890408,0.018986,[ 70 213] ; [ 37 109],[ 70.58508159 212.41491841] ; [ 36.41491841 109.58508159],0
