Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.649151,[48 70] ; [245  68],[80.21809745 37.78190255] ; [212.78190255 100.21809745],1
d3,1,0.0,41.496684,[51 67] ; [237  75],[79.03255814 38.96744186] ; [208.96744186 103.03255814],1
u1,1,0.00037,12.678491,[  6 112] ; [ 59 254],[ 17.79582367 100.20417633] ; [ 47.20417633 265.79582367],1
r4,1,0.000431,12.391645,[91 27] ; [282  31],[102.12064965  15.87935035] ; [270.87935035  42.12064965],1
v4,1,0.0016,9.960058,[102  14] ; [299  12],[108.93676815   7.06323185] ; [292.06323185  18.93676815],0
a2,1,0.001613,9.945154,[ 13 105] ; [ 78 235],[24.91415313 93.08584687] ; [ 66.08584687 246.91415313],0
d5,1,0.001906,9.638367,[82 36] ; [260  53],[93.63341067 24.36658933] ; [248.36658933  64.63341067],0
b5,1,0.006494,7.407932,[58 60] ; [199 114],[70.36194896 47.63805104] ; [186.63805104 126.36194896],0
r3,1,0.00827,6.974127,[105  13] ; [297  13],[110.8317757   7.1682243] ; [291.1682243  18.8317757],0
r1,1,0.018804,5.519664,[81 37] ; [247  64],[90.21911422 27.78088578] ; [237.78088578  73.21911422],0
d1,1,0.022668,5.193753,[53 65] ; [179 134],[63.51740139 54.48259861] ; [168.48259861 144.51740139],0
d4,1,0.029087,4.762429,[87 31] ; [260  53],[95.00232019 22.99767981] ; [251.99767981  61.00232019],0
p2,1,0.041096,4.172064,[92 24] ; [273  40],[98.69463869 17.30536131] ; [266.30536131  46.69463869],0
a5,1,0.049612,3.854526,[77 41] ; [234  79],[85.14617169 32.85382831] ; [225.85382831  87.14617169],0
b1,1,0.049823,3.847391,[54 64] ; [111 202],[45.17401392 72.82598608] ; [119.82598608 193.17401392],0
s2,1,0.063312,3.448425,[50 68] ; [163 148],[58.58741259 59.41258741] ; [154.41258741 156.58741259],0
p1,1,0.075806,3.152601,[ 12 105] ; [ 17 296],[  7.89069767 109.10930233] ; [ 21.10930233 291.89069767],0
r2,1,0.083654,2.992445,[105  12] ; [291  17],[109.01647059   7.98352941] ; [286.98352941  21.01647059],0
s5,1,0.092955,2.822448,[46 66] ; [ 98 206],[38.76923077 73.23076923] ; [105.23076923 198.76923077],0
v2,1,0.099824,2.708345,[40 75] ; [131 169],[47.38554217 67.61445783] ; [123.61445783 176.38554217],0
b3,1,0.123419,2.373387,[32 47] ; [ 52 118],[26.65060241 52.34939759] ; [ 57.34939759 112.65060241],0
b2,1,0.123419,2.373387,[32 47] ; [ 52 118],[26.65060241 52.34939759] ; [ 57.34939759 112.65060241],0
n5,1,0.142501,2.150746,[92 25] ; [222  88],[86.03747073 30.96252927] ; [227.96252927  82.03747073],0
p4,1,0.155564,2.016829,[62 55] ; [189 123],[68.45454545 48.54545455] ; [182.54545455 129.45454545],0
s6,1,0.218597,1.513558,[72 42] ; [216  95],[77.25176471 36.74823529] ; [210.74823529 100.25176471],0
a4,1,0.258014,1.279382,[55 63] ; [127 186],[49.82830626 68.17169374] ; [132.17169374 180.82830626],0
u2,1,0.269758,1.217976,[17 18] ; [57 39],[19.77099237 15.22900763] ; [54.22900763 41.77099237],0
n3,1,0.273045,1.201388,[23 10] ; [51 13],[25.17525773  7.82474227] ; [48.82474227 15.17525773],0
u3,1,0.282133,1.156784,[18 17] ; [60 37],[20.68181818 14.31818182] ; [57.31818182 39.68181818],0
a8,1,0.298284,1.081848,[ 12 102] ; [ 42 249],[15.2 98.8] ; [ 38.8 252.2],0
n6,1,0.347787,0.881517,[95 22] ; [265  47],[98.18181818 18.81818182] ; [261.81818182  50.18181818],0
d2,1,0.400758,0.706051,[55 62] ; [133 180],[51.15348837 65.84651163] ; [136.84651163 176.15348837],0
s1,1,0.492806,0.470395,[  4 113] ; [  7 305],[  3. 114.] ; [  8. 304.],0
s4,1,0.494875,0.465909,[27 90] ; [ 62 247],[24.44366197 92.55633803] ; [ 64.55633803 244.44366197],0
p3,1,0.506795,0.440678,[51 67] ; [146 166],[54.06046512 63.93953488] ; [142.93953488 169.06046512],0
n2,1,0.536544,0.381983,[26  9] ; [51 13],[27.22222222  7.77777778] ; [49.77777778 14.22222222],0
p7,1,0.577233,0.310729,[70 45] ; [194 110],[72.45823389 42.54176611] ; [191.54176611 112.45823389],0
p8,1,0.583643,0.300382,[59 58] ; [165 144],[61.52112676 55.47887324] ; [162.47887324 146.52112676],0
p5,1,0.607098,0.264423,[ 12 105] ; [ 27 285],[ 10.63636364 106.36363636] ; [ 28.36363636 283.63636364],0
p11,1,0.608427,0.262473,[99 19] ; [256  57],[97.19257541 20.80742459] ; [257.80742459  55.19257541],0
p12,1,0.609431,0.261005,[  7 109] ; [ 15 297],[  5.96261682 110.03738318] ; [ 16.03738318 295.96261682],0
p9,1,0.631718,0.229738,[108   9] ; [293  20],[109.10930233   7.89069767] ; [291.89069767  21.10930233],0
s7,1,0.633455,0.227404,[55 61] ; [134 165],[52.82891566 63.17108434] ; [136.17108434 162.82891566],0
b4,1,0.634809,0.225596,[66 52] ; [183 130],[68.17169374 49.82830626] ; [180.82830626 132.17169374],0
a1,1,0.638911,0.220169,[  4 114] ; [  8 305],[  3.28538283 114.71461717] ; [  8.71461717 304.28538283],0
p6,1,0.657489,0.196588,[39 75] ; [114 198],[40.94366197 73.05633803] ; [112.05633803 199.94366197],0
n4,1,0.690789,0.158233,[86 32] ; [234  79],[87.61020882 30.38979118] ; [232.38979118  80.61020882],0
n1,1,0.722174,0.126419,[14 20] ; [24 40],[13.18367347 20.81632653] ; [24.81632653 39.18367347],0
a3,1,0.741058,0.109199,[83 35] ; [215  98],[81.58700696 36.41299304] ; [216.41299304  96.58700696],0
v1,1,0.876655,0.02409,[53 63] ; [141 162],[53.70883055 62.29116945] ; [140.29116945 162.70883055],0
s8,1,0.967461,0.001664,[48 70] ; [128 185],[48.18561485 69.81438515] ; [127.81438515 185.18561485],0
s3,1,0.984179,0.000393,[65 52] ; [173 139],[64.90909091 52.09090909] ; [173.09090909 138.90909091],0
