Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.506589,[10 27] ; [102  26],[25.11515152 11.88484848] ; [86.88484848 41.11515152],1
a6,1,9.3e-05,15.265175,[14 23] ; [93 35],[23.99393939 13.00606061] ; [83.00606061 44.99393939],1
a2,1,0.002822,8.918919,[ 1 36] ; [32 96],[ 7.4 29.6] ; [ 25.6 102.4],0
u1,1,0.010765,6.503715,[ 1 36] ; [ 26 102],[ 6.05454545 30.94545455] ; [ 20.94545455 107.05454545],0
d1,1,0.039634,4.233486,[18 19] ; [86 42],[23.32121212 13.67878788] ; [80.67878788 47.32121212],0
d5,1,0.046519,3.962702,[27 10] ; [111  17],[30.94545455  6.05454545] ; [107.05454545  20.94545455],0
r4,1,0.046519,3.962702,[27 10] ; [111  17],[30.94545455  6.05454545] ; [107.05454545  20.94545455],0
p10,1,0.054159,3.707793,[21 15] ; [95 32],[25.6196319 10.3803681] ; [90.3803681 36.6196319],0
p4,1,0.078106,3.103887,[13 24] ; [66 62],[17.71515152 19.28484848] ; [61.28484848 66.71515152],0
s4,1,0.083635,2.992803,[ 2 35] ; [ 21 105],[ 5.2208589 31.7791411] ; [ 17.7791411 108.2208589],0
n6,1,0.09298,2.822002,[26 11] ; [106  22],[29.6  7.4] ; [102.4  25.6],0
b3,1,0.112515,2.518534,[14 12] ; [24 43],[10.62365591 15.37634409] ; [27.37634409 39.62365591],0
b2,1,0.112515,2.518534,[14 12] ; [24 43],[10.62365591 15.37634409] ; [27.37634409 39.62365591],0
b1,1,0.121672,2.395662,[16 21] ; [38 90],[12.10909091 24.89090909] ; [41.89090909 86.10909091],0
r1,1,0.124964,2.353973,[26 11] ; [104  23],[29.32926829  7.67073171] ; [100.67073171  26.32926829],0
a8,1,0.149699,2.075314,[ 1 34] ; [12 99],[ 3.11643836 31.88356164] ; [  9.88356164 101.11643836],0
a5,1,0.152758,2.044493,[25 12] ; [101  27],[28.25454545  8.74545455] ; [97.74545455 30.25454545],0
b4,1,0.162234,1.953277,[19 18] ; [82 46],[22.64848485 14.35151515] ; [78.35151515 49.64848485],0
d4,1,0.165706,1.921363,[29  8] ; [112  16],[31.61818182  5.38181818] ; [109.38181818  18.61818182],0
u4,1,0.180687,1.791963,[ 2 35] ; [  2 126],[ 0.8969697 36.1030303] ; [  3.1030303 124.8969697],0
p2,1,0.183506,1.768999,[23 14] ; [94 34],[26.23636364 10.76363636] ; [90.76363636 37.23636364],0
v4,1,0.239726,1.382205,[31  6] ; [116  12],[32.96363636  4.03636364] ; [114.03636364  13.96363636],0
v3,1,0.294765,1.097727,[14 21] ; [63 63],[16.73913043 18.26086957] ; [60.26086957 65.73913043],0
b5,1,0.323311,0.975507,[21 16] ; [84 44],[23.54545455 13.45454545] ; [81.45454545 46.54545455],0
n5,1,0.33935,0.912886,[21 16] ; [83 44],[23.46341463 13.53658537] ; [80.53658537 46.46341463],0
s1,1,0.353716,0.860081,[ 1 36] ; [  1 125],[ 0.45398773 36.54601227] ; [  1.54601227 124.45398773],0
v1,1,0.446303,0.580024,[22 13] ; [69 55],[20.03144654 14.96855346] ; [70.96855346 53.03144654],0
r2,1,0.460576,0.544495,[33  4] ; [118   9],[34.06707317  2.93292683] ; [116.93292683  10.06707317],0
p5,1,0.597792,0.278338,[ 1 36] ; [  6 122],[ 1.56969697 35.43030303] ; [  5.43030303 122.56969697],0
u2,1,0.621176,0.244219,[7 4] ; [21 17],[6.28571429 4.71428571] ; [21.71428571 16.28571429],0
s2,1,0.624741,0.239261,[19 18] ; [58 66],[17.69565217 19.30434783] ; [59.30434783 64.69565217],0
p3,1,0.638177,0.221134,[11 26] ; [43 84],[12.18292683 24.81707317] ; [41.81707317 85.18292683],0
p12,1,0.65065,0.205082,[ 3 33] ; [ 14 114],[ 3.73170732 32.26829268] ; [ 13.26829268 114.73170732],0
n1,1,0.654088,0.200785,[4 6] ; [12 25],[3.40425532 6.59574468] ; [12.59574468 24.40425532],0
s8,1,0.655845,0.19861,[15 22] ; [46 80],[13.84662577 23.15337423] ; [47.15337423 78.84662577],0
a4,1,0.684236,0.165396,[17 20] ; [54 74],[15.92121212 21.07878788] ; [55.07878788 72.92121212],0
p11,1,0.686544,0.162852,[27 10] ; [89 39],[26.01212121 10.98787879] ; [89.98787879 38.01212121],0
r3,1,0.690269,0.158794,[35  2] ; [123   5],[35.43030303  1.56969697] ; [122.56969697   5.43030303],0
s3,1,0.696091,0.152571,[17 20] ; [62 63],[18.04320988 18.95679012] ; [60.95679012 64.04320988],0
u3,1,0.722279,0.12632,[6 5] ; [23 15],[6.51020408 4.48979592] ; [22.48979592 15.51020408],0
p6,1,0.760848,0.09264,[ 6 31] ; [ 23 102],[ 6.62345679 30.37654321] ; [ 22.37654321 102.62345679],0
n3,1,0.80008,0.064133,[7 2] ; [28 10],[6.70212766 2.29787234] ; [28.29787234  9.70212766],0
n4,1,0.848929,0.036284,[26 11] ; [92 36],[26.46060606 10.53939394] ; [91.53939394 36.46060606],0
p1,1,0.849591,0.035963,[ 2 35] ; [  8 120],[ 2.24242424 34.75757576] ; [  7.75757576 120.24242424],0
n2,1,0.852069,0.034774,[7 3] ; [27 10],[7.23404255 2.76595745] ; [26.76595745 10.23404255],0
a1,1,0.857884,0.032066,[ 2 35] ; [  6 122],[ 1.79393939 35.20606061] ; [  6.20606061 121.79393939],0
d2,1,0.880335,0.022664,[19 18] ; [67 60],[19.40243902 17.59756098] ; [66.59756098 60.40243902],0
p9,1,0.936434,0.00636,[28  8] ; [98 27],[28.17391304  7.82608696] ; [97.82608696 27.17391304],0
s5,1,0.948114,0.004235,[ 8 25] ; [30 91],[ 8.14285714 24.85714286] ; [29.85714286 91.14285714],0
p8,1,0.949111,0.004073,[10 27] ; [35 92],[10.15243902 26.84756098] ; [34.84756098 92.15243902],0
s7,1,0.958256,0.00274,[15 21] ; [49 70],[14.86451613 21.13548387] ; [49.13548387 69.86451613],0
s6,1,0.965065,0.001918,[23 13] ; [81 45],[23.11111111 12.88888889] ; [80.88888889 45.11111111],0
a3,1,0.996049,2.5e-05,[26 11] ; [90 38],[26.01212121 10.98787879] ; [89.98787879 38.01212121],0
