Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,89.023829,[27 40] ; [233  22],[54.09937888 12.90062112] ; [205.90062112  49.09937888],1
n6,1,0.0,35.753215,[43 22] ; [238  17],[57.078125  7.921875] ; [223.921875  31.078125],1
a3,1,7e-06,20.295467,[34 33] ; [199  55],[48.63239875 18.36760125] ; [184.36760125  69.63239875],1
s7,1,0.000529,12.01117,[30 36] ; [168  77],[42.0192926 23.9807074] ; [155.9807074  89.0192926],1
d2,1,0.000778,11.294011,[19 48] ; [131 124],[31.21118012 35.78881988] ; [118.78881988 136.21118012],1
p9,1,0.001242,10.426801,[53 14] ; [236  19],[60.13354037  6.86645963] ; [228.86645963  26.13354037],0
r1,1,0.001529,10.043532,[48 19] ; [224  32],[56.42105263 10.57894737] ; [215.57894737  40.42105263],0
v1,1,0.002059,9.496544,[28 36] ; [164  89],[38.76340694 25.23659306] ; [153.23659306  99.76340694],0
p5,1,0.0026,9.068731,[ 5 62] ; [ 62 194],[13.89783282 53.10216718] ; [ 53.10216718 202.89783282],0
p10,1,0.002656,9.030161,[52 15] ; [231  23],[59.06853583  7.93146417] ; [223.93146417  30.06853583],0
d5,1,0.002824,8.917884,[46 21] ; [215  39],[54.47663551 12.52336449] ; [206.52336449  47.47663551],0
a4,1,0.003261,8.655086,[18 49] ; [119 135],[28.59501558 38.40498442] ; [108.40498442 145.59501558],0
u1,1,0.004859,7.931252,[ 4 63] ; [ 53 203],[11.82352941 55.17647059] ; [ 45.17647059 210.82352941],0
p4,1,0.004999,7.879833,[43 24] ; [205  50],[51.60248447 15.39751553] ; [196.39751553  58.60248447],0
p2,1,0.00648,7.411592,[55 11] ; [240  16],[60.46583851  5.53416149] ; [234.53416149  21.46583851],0
d1,1,0.010595,6.532024,[32 35] ; [166  90],[41.07120743 25.92879257] ; [156.92879257  99.07120743],0
p6,1,0.012105,6.29547,[26 40] ; [144 110],[35.0625 30.9375] ; [134.9375 119.0625],0
a2,1,0.012254,6.273707,[ 7 60] ; [ 63 193],[14.52012384 52.47987616] ; [ 55.47987616 200.52012384],0
r2,1,0.012756,6.202632,[60  7] ; [243   8],[63.83962264  3.16037736] ; [239.16037736  11.83962264],0
a8,1,0.014663,5.956501,[ 3 55] ; [ 43 194],[ 9.0440678 48.9559322] ; [ 36.9559322 200.0440678],0
v4,1,0.020871,5.337551,[62  5] ; [250   5],[64.91925466  2.08074534] ; [247.08074534   7.91925466],0
r4,1,0.03278,4.557253,[60  7] ; [246  10],[63.47368421  3.52631579] ; [242.52631579  13.47368421],0
b1,1,0.033714,4.509124,[18 49] ; [105 151],[25.51393189 41.48606811] ; [ 97.48606811 158.51393189],0
s4,1,0.04546,4.001502,[20 47] ; [ 47 205],[14.07210031 52.92789969] ; [ 52.92789969 199.07210031],0
p11,1,0.080014,3.064609,[53 14] ; [224  32],[57.45820433  9.54179567] ; [219.54179567  36.45820433],0
v3,1,0.10458,2.634274,[22 43] ; [113 138],[27.76898734 37.23101266] ; [107.23101266 143.76898734],0
p3,1,0.12962,2.297051,[38 29] ; [170  85],[43.27950311 23.72049689] ; [164.72049689  90.27950311],0
p12,1,0.148546,2.087121,[ 5 62] ; [ 36 220],[ 8.50464396 58.49535604] ; [ 32.49535604 223.50464396],0
d4,1,0.182786,1.774825,[54 13] ; [221  33],[57.39875389  9.60124611] ; [217.60124611  36.39875389],0
a5,1,0.205621,1.601994,[48 19] ; [202  54],[51.85758514 15.14241486] ; [198.14241486  57.85758514],0
s2,1,0.225822,1.466987,[40 27] ; [173  83],[44.18266254 22.81733746] ; [168.81733746  87.18266254],0
s3,1,0.245239,1.350224,[43 23] ; [184  70],[46.81875 19.18125] ; [180.18125  73.81875],0
s8,1,0.263661,1.249434,[36 31] ; [155  98],[39.990625 27.009375] ; [151.009375 101.990625],0
b5,1,0.285327,1.141543,[41 26] ; [138 118],[37.13003096 29.86996904] ; [141.86996904 114.13003096],0
p1,1,0.309211,1.034044,[ 5 60] ; [ 31 224],[ 7.3125 57.6875] ; [ 28.6875 226.3125],0
v2,1,0.324187,0.97198,[33 31] ; [146 104],[36.48407643 27.51592357] ; [142.51592357 107.48407643],0
r3,1,0.33002,0.94882,[66  1] ; [245  10],[64.71118012  2.28881988] ; [246.28881988   8.71118012],0
s1,1,0.332159,0.940462,[ 1 66] ; [ 10 246],[ 2.28173375 64.71826625] ; [  8.71826625 247.28173375],0
u4,1,0.332159,0.940462,[ 1 66] ; [ 10 246],[ 2.28173375 64.71826625] ; [  8.71826625 247.28173375],0
b2,1,0.438021,0.60146,[10 22] ; [62 99],[11.93782383 20.06217617] ; [ 60.06217617 100.93782383],0
b3,1,0.438021,0.60146,[10 22] ; [62 99],[11.93782383 20.06217617] ; [ 60.06217617 100.93782383],0
a1,1,0.450397,0.569652,[ 3 64] ; [ 18 238],[ 4.35603715 62.64396285] ; [ 16.64396285 239.35603715],0
a6,1,0.459967,0.545976,[47 20] ; [166  88],[44.45794393 22.54205607] ; [168.54205607  85.45794393],0
n2,1,0.460033,0.545813,[14  2] ; [30  8],[13.03703704  2.96296296] ; [30.96296296  7.03703704],0
n1,1,0.50516,0.444079,[ 6 10] ; [18 20],[7.11111111 8.88888889] ; [16.88888889 21.11111111],0
d3,1,0.597334,0.279036,[50 17] ; [182  73],[48.27329193 18.72670807] ; [183.72670807  71.27329193],0
u2,1,0.617563,0.249307,[22 11] ; [35 22],[20.9 12.1] ; [36.1 20.9],0
n3,1,0.646149,0.21079,[11  5] ; [23 14],[10.26415094  5.73584906] ; [23.73584906 13.26415094],0
p7,1,0.668237,0.183672,[53 11] ; [215  38],[54.10725552  9.89274448] ; [213.89274448  39.10725552],0
u3,1,0.772109,0.083878,[19 13] ; [35 21],[19.63636364 12.36363636] ; [34.36363636 21.63636364],0
s5,1,0.850705,0.035426,[30 34] ; [120 129],[30.67092652 33.32907348] ; [119.32907348 129.67092652],0
b4,1,0.862268,0.030098,[39 28] ; [146 110],[38.374613 28.625387] ; [146.625387 109.374613],0
a7,1,0.870426,0.026607,[49 18] ; [189  66],[49.52173913 17.47826087] ; [188.47826087  66.52173913],0
